binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(16651.017, 23267.913]","(19.993, 29.97]",19510.0,3934.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(0.0101, 10.017]",2969.0,649.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(16710.193, 23307.627]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",12673.0,2706.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(13.43, 26.64]","(10014.269, 16651.017]","(10.017, 19.993]",2510.0,503.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(10092.968, 16710.193]","(20.003, 29.99]","(26.64, 39.85]","(16651.017, 23267.913]","(0.0101, 10.017]",15404.0,2884.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(13.367, 26.593]","(16710.193, 23307.627]","(10.017, 20.003]","(0.18, 13.43]","(16651.017, 23267.913]","(19.993, 29.97]",9382.0,2178.0
"(26.67, 39.92]","(10022.677, 16687.027]","(20.073, 29.98]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(0.18, 13.43]","(10014.269, 16651.017]","(10.017, 19.993]",14283.0,3825.0
"(26.67, 39.92]","(23331.443, 29975.86]","(0.23, 10.167]","(0.1, 13.367]","(10092.968, 16710.193]","(10.017, 20.003]","(13.43, 26.64]","(16651.017, 23267.913]","(10.017, 19.993]",9993.0,1803.0
"(0.13, 13.42]","(16687.027, 23331.443]","(10.167, 20.073]","(13.367, 26.593]","(10092.968, 16710.193]","(10.017, 20.003]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",3976.0,790.0
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(13.367, 26.593]","(16710.193, 23307.627]","(4e-05, 10.017]","(13.43, 26.64]","(23267.913, 29884.81]","(10.017, 19.993]",23788.0,5044.0
"(13.42, 26.67]","(23331.443, 29975.86]","(0.23, 10.167]","(0.1, 13.367]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(23267.913, 29884.81]","(0.0101, 10.017]",13941.0,2425.0
"(0.13, 13.42]","(23331.443, 29975.86]","(0.23, 10.167]","(26.593, 39.82]","(16710.193, 23307.627]","(20.003, 29.99]","(0.18, 13.43]","(16651.017, 23267.913]","(10.017, 19.993]",12910.0,3237.0
"(0.13, 13.42]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(23307.627, 29905.06]","(10.017, 20.003]","(13.43, 26.64]","(10014.269, 16651.017]","(10.017, 19.993]",9717.0,2537.0
"(26.67, 39.92]","(23331.443, 29975.86]","(10.167, 20.073]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(16651.017, 23267.913]","(10.017, 19.993]",13472.0,2551.0
"(13.42, 26.67]","(23331.443, 29975.86]","(0.23, 10.167]","(13.367, 26.593]","(23307.627, 29905.06]","(4e-05, 10.017]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",25507.0,5865.0
"(26.67, 39.92]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",343.0,102.0
"(0.13, 13.42]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(16651.017, 23267.913]","(19.993, 29.97]",16179.0,2873.0
"(0.13, 13.42]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(23307.627, 29905.06]","(10.017, 20.003]","(13.43, 26.64]","(10014.269, 16651.017]","(19.993, 29.97]",19380.0,3916.0
"(0.13, 13.42]","(10022.677, 16687.027]","(0.23, 10.167]","(26.593, 39.82]","(23307.627, 29905.06]","(10.017, 20.003]","(26.64, 39.85]","(23267.913, 29884.81]","(10.017, 19.993]",26079.0,5802.0
"(26.67, 39.92]","(16687.027, 23331.443]","(0.23, 10.167]","(26.593, 39.82]","(10092.968, 16710.193]","(20.003, 29.99]","(0.18, 13.43]","(10014.269, 16651.017]","(0.0101, 10.017]",10348.0,2009.0
"(13.42, 26.67]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(10092.968, 16710.193]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(10.017, 19.993]",14642.0,2772.0
"(0.13, 13.42]","(16687.027, 23331.443]","(20.073, 29.98]","(13.367, 26.593]","(10092.968, 16710.193]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(10.017, 19.993]",5912.0,950.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(16710.193, 23307.627]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",19062.0,3522.0
"(0.13, 13.42]","(16687.027, 23331.443]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(10.017, 20.003]","(13.43, 26.64]","(10014.269, 16651.017]","(19.993, 29.97]",18210.0,3832.0
"(26.67, 39.92]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",17430.0,3408.0
"(26.67, 39.92]","(23331.443, 29975.86]","(0.23, 10.167]","(13.367, 26.593]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(10014.269, 16651.017]","(19.993, 29.97]",15475.0,3071.0
"(26.67, 39.92]","(16687.027, 23331.443]","(0.23, 10.167]","(13.367, 26.593]","(23307.627, 29905.06]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",22937.0,5154.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(4e-05, 10.017]","(26.64, 39.85]","(16651.017, 23267.913]","(19.993, 29.97]",22146.0,4355.0
"(0.13, 13.42]","(16687.027, 23331.443]","(0.23, 10.167]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(23267.913, 29884.81]","(0.0101, 10.017]",23272.0,4422.0
"(0.13, 13.42]","(10022.677, 16687.027]","(0.23, 10.167]","(26.593, 39.82]","(23307.627, 29905.06]","(10.017, 20.003]","(26.64, 39.85]","(10014.269, 16651.017]","(19.993, 29.97]",20107.0,5113.0
"(0.13, 13.42]","(10022.677, 16687.027]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",21545.0,4108.0
"(0.13, 13.42]","(23331.443, 29975.86]","(0.23, 10.167]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(16651.017, 23267.913]","(10.017, 19.993]",2954.0,567.0
"(13.42, 26.67]","(23331.443, 29975.86]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",4045.0,1270.0
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(23307.627, 29905.06]","(4e-05, 10.017]","(0.18, 13.43]","(23267.913, 29884.81]","(10.017, 19.993]",2085.0,1239.0
"(0.13, 13.42]","(23331.443, 29975.86]","(10.167, 20.073]","(13.367, 26.593]","(16710.193, 23307.627]","(4e-05, 10.017]","(13.43, 26.64]","(23267.913, 29884.81]","(19.993, 29.97]",21670.0,4279.0
"(26.67, 39.92]","(23331.443, 29975.86]","(0.23, 10.167]","(26.593, 39.82]","(23307.627, 29905.06]","(10.017, 20.003]","(0.18, 13.43]","(10014.269, 16651.017]","(10.017, 19.993]",17912.0,4633.0
"(13.42, 26.67]","(10022.677, 16687.027]","(10.167, 20.073]","(13.367, 26.593]","(16710.193, 23307.627]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",19891.0,4363.0
"(26.67, 39.92]","(16687.027, 23331.443]","(10.167, 20.073]","(26.593, 39.82]","(23307.627, 29905.06]","(10.017, 20.003]","(0.18, 13.43]","(10014.269, 16651.017]","(10.017, 19.993]",15775.0,4627.0
"(13.42, 26.67]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(0.18, 13.43]","(16651.017, 23267.913]","(10.017, 19.993]",173.0,100.0
"(26.67, 39.92]","(23331.443, 29975.86]","(0.23, 10.167]","(26.593, 39.82]","(10092.968, 16710.193]","(20.003, 29.99]","(26.64, 39.85]","(23267.913, 29884.81]","(0.0101, 10.017]",11386.0,1950.0
"(0.13, 13.42]","(23331.443, 29975.86]","(0.23, 10.167]","(26.593, 39.82]","(16710.193, 23307.627]","(10.017, 20.003]","(13.43, 26.64]","(23267.913, 29884.81]","(10.017, 19.993]",13647.0,2276.0
"(13.42, 26.67]","(23331.443, 29975.86]","(20.073, 29.98]","(0.1, 13.367]","(10092.968, 16710.193]","(20.003, 29.99]","(26.64, 39.85]","(23267.913, 29884.81]","(0.0101, 10.017]",159.0,40.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(0.1, 13.367]","(10092.968, 16710.193]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",119.0,20.0
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(10014.269, 16651.017]","(19.993, 29.97]",17148.0,3944.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(23267.913, 29884.81]","(19.993, 29.97]",4420.0,906.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(13.367, 26.593]","(23307.627, 29905.06]","(4e-05, 10.017]","(26.64, 39.85]","(23267.913, 29884.81]","(0.0101, 10.017]",26240.0,5855.0
"(0.13, 13.42]","(10022.677, 16687.027]","(0.23, 10.167]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",17013.0,3322.0
"(13.42, 26.67]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(10092.968, 16710.193]","(20.003, 29.99]","(0.18, 13.43]","(23267.913, 29884.81]","(0.0101, 10.017]",328.0,68.0
"(26.67, 39.92]","(23331.443, 29975.86]","(0.23, 10.167]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(13.43, 26.64]","(23267.913, 29884.81]","(10.017, 19.993]",23892.0,5008.0
"(0.13, 13.42]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(10092.968, 16710.193]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",48.0,9.0
"(26.67, 39.92]","(10022.677, 16687.027]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(0.0101, 10.017]",7182.0,1888.0
"(13.42, 26.67]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(19.993, 29.97]",20879.0,4395.0
"(26.67, 39.92]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(0.18, 13.43]","(10014.269, 16651.017]","(0.0101, 10.017]",17838.0,4427.0
"(13.42, 26.67]","(10022.677, 16687.027]","(10.167, 20.073]","(13.367, 26.593]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(23267.913, 29884.81]","(0.0101, 10.017]",21256.0,4168.0
"(13.42, 26.67]","(23331.443, 29975.86]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(0.18, 13.43]","(10014.269, 16651.017]","(10.017, 19.993]",220.0,127.0
"(0.13, 13.42]","(16687.027, 23331.443]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(0.18, 13.43]","(23267.913, 29884.81]","(0.0101, 10.017]",274.0,48.0
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(26.593, 39.82]","(10092.968, 16710.193]","(4e-05, 10.017]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",3188.0,644.0
"(13.42, 26.67]","(10022.677, 16687.027]","(0.23, 10.167]","(0.1, 13.367]","(16710.193, 23307.627]","(4e-05, 10.017]","(13.43, 26.64]","(10014.269, 16651.017]","(0.0101, 10.017]",15842.0,3739.0
"(26.67, 39.92]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(10014.269, 16651.017]","(19.993, 29.97]",5127.0,1354.0
"(13.42, 26.67]","(23331.443, 29975.86]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(13.43, 26.64]","(10014.269, 16651.017]","(10.017, 19.993]",163.0,66.0
"(26.67, 39.92]","(10022.677, 16687.027]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",5915.0,1472.0
"(26.67, 39.92]","(10022.677, 16687.027]","(20.073, 29.98]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(23267.913, 29884.81]","(0.0101, 10.017]",5527.0,1032.0
