binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(16.07, 24.02]","(22002.56, 25989.21]","(18.092, 24.036]","(23.948, 31.884]","(14071.22, 18029.68]","(18.006, 23.998]","(31.924, 39.85]","(21944.534, 25914.672]","(17.998, 23.984]",18425.0,3456.0
"(8.12, 16.07]","(22002.56, 25989.21]","(6.204, 12.148]","(8.076, 16.012]","(14071.22, 18029.68]","(12.014, 18.006]","(23.998, 31.924]","(17974.396, 21944.534]","(6.026, 12.012]",12061.0,2158.0
"(16.07, 24.02]","(14029.26, 18015.91]","(0.23, 6.204]","(0.1, 8.076]","(14071.22, 18029.68]","(4e-05, 6.022]","(16.072, 23.998]","(25914.672, 29884.81]","(0.0101, 6.026]",13516.0,2340.0
"(16.07, 24.02]","(14029.26, 18015.91]","(18.092, 24.036]","(0.1, 8.076]","(18029.68, 21988.14]","(6.022, 12.014]","(31.924, 39.85]","(17974.396, 21944.534]","(6.026, 12.012]",21195.0,4492.0
"(8.12, 16.07]","(18015.91, 22002.56]","(12.148, 18.092]","(8.076, 16.012]","(21988.14, 25946.6]","(6.022, 12.014]","(23.998, 31.924]","(14004.258, 17974.396]","(0.0101, 6.026]",22760.0,5392.0
"(24.02, 31.97]","(18015.91, 22002.56]","(24.036, 29.98]","(8.076, 16.012]","(21988.14, 25946.6]","(23.998, 29.99]","(31.924, 39.85]","(17974.396, 21944.534]","(23.984, 29.97]",0.0,2.0
"(8.12, 16.07]","(22002.56, 25989.21]","(0.23, 6.204]","(23.948, 31.884]","(25946.6, 29905.06]","(18.006, 23.998]","(8.146, 16.072]","(21944.534, 25914.672]","(23.984, 29.97]",23297.0,5528.0
"(31.97, 39.92]","(25989.21, 29975.86]","(12.148, 18.092]","(16.012, 23.948]","(25946.6, 29905.06]","(4e-05, 6.022]","(16.072, 23.998]","(25914.672, 29884.81]","(17.998, 23.984]",26266.0,5859.0
"(0.13, 8.12]","(10022.677, 14029.26]","(12.148, 18.092]","(23.948, 31.884]","(14071.22, 18029.68]","(23.998, 29.99]","(8.146, 16.072]","(17974.396, 21944.534]","(6.026, 12.012]",8459.0,1395.0
"(16.07, 24.02]","(10022.677, 14029.26]","(0.23, 6.204]","(16.012, 23.948]","(21988.14, 25946.6]","(12.014, 18.006]","(0.18, 8.146]","(14004.258, 17974.396]","(23.984, 29.97]",14639.0,4205.0
"(8.12, 16.07]","(22002.56, 25989.21]","(18.092, 24.036]","(8.076, 16.012]","(10092.968, 14071.22]","(18.006, 23.998]","(31.924, 39.85]","(14004.258, 17974.396]","(12.012, 17.998]",861.0,205.0
"(0.13, 8.12]","(10022.677, 14029.26]","(6.204, 12.148]","(0.1, 8.076]","(25946.6, 29905.06]","(6.022, 12.014]","(16.072, 23.998]","(21944.534, 25914.672]","(17.998, 23.984]",2123.0,321.0
"(16.07, 24.02]","(10022.677, 14029.26]","(0.23, 6.204]","(8.076, 16.012]","(18029.68, 21988.14]","(18.006, 23.998]","(8.146, 16.072]","(25914.672, 29884.81]","(6.026, 12.012]",23500.0,4790.0
"(0.13, 8.12]","(10022.677, 14029.26]","(18.092, 24.036]","(23.948, 31.884]","(25946.6, 29905.06]","(23.998, 29.99]","(23.998, 31.924]","(10014.269, 14004.258]","(0.0101, 6.026]",18359.0,3893.0
"(0.13, 8.12]","(22002.56, 25989.21]","(24.036, 29.98]","(0.1, 8.076]","(21988.14, 25946.6]","(6.022, 12.014]","(23.998, 31.924]","(25914.672, 29884.81]","(6.026, 12.012]",2176.0,322.0
"(0.13, 8.12]","(25989.21, 29975.86]","(18.092, 24.036]","(23.948, 31.884]","(18029.68, 21988.14]","(4e-05, 6.022]","(31.924, 39.85]","(21944.534, 25914.672]","(17.998, 23.984]",16356.0,2878.0
"(16.07, 24.02]","(14029.26, 18015.91]","(0.23, 6.204]","(0.1, 8.076]","(18029.68, 21988.14]","(23.998, 29.99]","(16.072, 23.998]","(14004.258, 17974.396]","(12.012, 17.998]",338.0,107.0
"(16.07, 24.02]","(22002.56, 25989.21]","(6.204, 12.148]","(31.884, 39.82]","(10092.968, 14071.22]","(4e-05, 6.022]","(16.072, 23.998]","(17974.396, 21944.534]","(23.984, 29.97]",5631.0,934.0
"(31.97, 39.92]","(25989.21, 29975.86]","(6.204, 12.148]","(31.884, 39.82]","(18029.68, 21988.14]","(4e-05, 6.022]","(0.18, 8.146]","(14004.258, 17974.396]","(12.012, 17.998]",13216.0,3451.0
"(31.97, 39.92]","(22002.56, 25989.21]","(0.23, 6.204]","(0.1, 8.076]","(25946.6, 29905.06]","(4e-05, 6.022]","(31.924, 39.85]","(14004.258, 17974.396]","(0.0101, 6.026]",17301.0,4583.0
"(0.13, 8.12]","(18015.91, 22002.56]","(6.204, 12.148]","(0.1, 8.076]","(18029.68, 21988.14]","(12.014, 18.006]","(16.072, 23.998]","(17974.396, 21944.534]","(0.0101, 6.026]",2050.0,323.0
"(0.13, 8.12]","(10022.677, 14029.26]","(6.204, 12.148]","(8.076, 16.012]","(18029.68, 21988.14]","(23.998, 29.99]","(8.146, 16.072]","(14004.258, 17974.396]","(12.012, 17.998]",9456.0,2562.0
"(31.97, 39.92]","(22002.56, 25989.21]","(18.092, 24.036]","(23.948, 31.884]","(25946.6, 29905.06]","(18.006, 23.998]","(0.18, 8.146]","(25914.672, 29884.81]","(23.984, 29.97]",18251.0,4964.0
"(31.97, 39.92]","(18015.91, 22002.56]","(24.036, 29.98]","(16.012, 23.948]","(18029.68, 21988.14]","(18.006, 23.998]","(16.072, 23.998]","(25914.672, 29884.81]","(23.984, 29.97]",22451.0,4470.0
"(0.13, 8.12]","(25989.21, 29975.86]","(24.036, 29.98]","(16.012, 23.948]","(10092.968, 14071.22]","(23.998, 29.99]","(8.146, 16.072]","(25914.672, 29884.81]","(12.012, 17.998]",2919.0,481.0
"(8.12, 16.07]","(25989.21, 29975.86]","(0.23, 6.204]","(16.012, 23.948]","(14071.22, 18029.68]","(18.006, 23.998]","(16.072, 23.998]","(17974.396, 21944.534]","(23.984, 29.97]",14470.0,2626.0
"(0.13, 8.12]","(10022.677, 14029.26]","(0.23, 6.204]","(31.884, 39.82]","(21988.14, 25946.6]","(18.006, 23.998]","(16.072, 23.998]","(21944.534, 25914.672]","(0.0101, 6.026]",20242.0,3784.0
"(31.97, 39.92]","(25989.21, 29975.86]","(24.036, 29.98]","(23.948, 31.884]","(21988.14, 25946.6]","(4e-05, 6.022]","(23.998, 31.924]","(17974.396, 21944.534]","(23.984, 29.97]",24084.0,5555.0
"(16.07, 24.02]","(18015.91, 22002.56]","(18.092, 24.036]","(0.1, 8.076]","(25946.6, 29905.06]","(4e-05, 6.022]","(16.072, 23.998]","(14004.258, 17974.396]","(12.012, 17.998]",12481.0,3733.0
"(31.97, 39.92]","(22002.56, 25989.21]","(24.036, 29.98]","(8.076, 16.012]","(21988.14, 25946.6]","(6.022, 12.014]","(31.924, 39.85]","(17974.396, 21944.534]","(6.026, 12.012]",23271.0,5009.0
"(8.12, 16.07]","(14029.26, 18015.91]","(0.23, 6.204]","(23.948, 31.884]","(21988.14, 25946.6]","(12.014, 18.006]","(0.18, 8.146]","(25914.672, 29884.81]","(23.984, 29.97]",19806.0,4966.0
"(31.97, 39.92]","(18015.91, 22002.56]","(6.204, 12.148]","(31.884, 39.82]","(21988.14, 25946.6]","(18.006, 23.998]","(16.072, 23.998]","(10014.269, 14004.258]","(6.026, 12.012]",19308.0,4938.0
"(16.07, 24.02]","(25989.21, 29975.86]","(24.036, 29.98]","(8.076, 16.012]","(21988.14, 25946.6]","(23.998, 29.99]","(16.072, 23.998]","(14004.258, 17974.396]","(17.998, 23.984]",22275.0,5001.0
"(31.97, 39.92]","(22002.56, 25989.21]","(24.036, 29.98]","(31.884, 39.82]","(25946.6, 29905.06]","(23.998, 29.99]","(16.072, 23.998]","(21944.534, 25914.672]","(0.0101, 6.026]",25588.0,5831.0
"(31.97, 39.92]","(14029.26, 18015.91]","(24.036, 29.98]","(8.076, 16.012]","(25946.6, 29905.06]","(23.998, 29.99]","(31.924, 39.85]","(14004.258, 17974.396]","(17.998, 23.984]",56.0,28.0
"(31.97, 39.92]","(18015.91, 22002.56]","(24.036, 29.98]","(16.012, 23.948]","(10092.968, 14071.22]","(4e-05, 6.022]","(0.18, 8.146]","(25914.672, 29884.81]","(17.998, 23.984]",3302.0,669.0
"(0.13, 8.12]","(14029.26, 18015.91]","(24.036, 29.98]","(0.1, 8.076]","(18029.68, 21988.14]","(23.998, 29.99]","(31.924, 39.85]","(10014.269, 14004.258]","(23.984, 29.97]",292.0,63.0
"(0.13, 8.12]","(22002.56, 25989.21]","(6.204, 12.148]","(0.1, 8.076]","(18029.68, 21988.14]","(4e-05, 6.022]","(16.072, 23.998]","(10014.269, 14004.258]","(23.984, 29.97]",11615.0,2329.0
"(24.02, 31.97]","(10022.677, 14029.26]","(24.036, 29.98]","(8.076, 16.012]","(25946.6, 29905.06]","(23.998, 29.99]","(31.924, 39.85]","(10014.269, 14004.258]","(17.998, 23.984]",20345.0,5200.0
"(24.02, 31.97]","(18015.91, 22002.56]","(0.23, 6.204]","(8.076, 16.012]","(21988.14, 25946.6]","(18.006, 23.998]","(0.18, 8.146]","(10014.269, 14004.258]","(17.998, 23.984]",14583.0,4404.0
"(16.07, 24.02]","(18015.91, 22002.56]","(24.036, 29.98]","(8.076, 16.012]","(14071.22, 18029.68]","(23.998, 29.99]","(16.072, 23.998]","(17974.396, 21944.534]","(0.0101, 6.026]",857.0,291.0
"(31.97, 39.92]","(10022.677, 14029.26]","(12.148, 18.092]","(31.884, 39.82]","(21988.14, 25946.6]","(4e-05, 6.022]","(31.924, 39.85]","(10014.269, 14004.258]","(17.998, 23.984]",18076.0,4412.0
"(16.07, 24.02]","(22002.56, 25989.21]","(12.148, 18.092]","(31.884, 39.82]","(25946.6, 29905.06]","(18.006, 23.998]","(31.924, 39.85]","(21944.534, 25914.672]","(6.026, 12.012]",25557.0,5789.0
"(24.02, 31.97]","(10022.677, 14029.26]","(6.204, 12.148]","(23.948, 31.884]","(14071.22, 18029.68]","(4e-05, 6.022]","(8.146, 16.072]","(17974.396, 21944.534]","(12.012, 17.998]",17902.0,3425.0
"(24.02, 31.97]","(22002.56, 25989.21]","(12.148, 18.092]","(16.012, 23.948]","(21988.14, 25946.6]","(23.998, 29.99]","(23.998, 31.924]","(25914.672, 29884.81]","(0.0101, 6.026]",25934.0,5541.0
"(8.12, 16.07]","(10022.677, 14029.26]","(24.036, 29.98]","(31.884, 39.82]","(10092.968, 14071.22]","(18.006, 23.998]","(16.072, 23.998]","(14004.258, 17974.396]","(23.984, 29.97]",4907.0,848.0
"(8.12, 16.07]","(22002.56, 25989.21]","(18.092, 24.036]","(23.948, 31.884]","(10092.968, 14071.22]","(12.014, 18.006]","(16.072, 23.998]","(25914.672, 29884.81]","(17.998, 23.984]",8548.0,1405.0
"(16.07, 24.02]","(22002.56, 25989.21]","(24.036, 29.98]","(8.076, 16.012]","(10092.968, 14071.22]","(6.022, 12.014]","(8.146, 16.072]","(25914.672, 29884.81]","(12.012, 17.998]",6848.0,1107.0
"(31.97, 39.92]","(22002.56, 25989.21]","(18.092, 24.036]","(23.948, 31.884]","(21988.14, 25946.6]","(6.022, 12.014]","(23.998, 31.924]","(25914.672, 29884.81]","(0.0101, 6.026]",26263.0,5769.0
"(16.07, 24.02]","(14029.26, 18015.91]","(12.148, 18.092]","(8.076, 16.012]","(10092.968, 14071.22]","(12.014, 18.006]","(8.146, 16.072]","(21944.534, 25914.672]","(23.984, 29.97]",8602.0,1425.0
"(16.07, 24.02]","(25989.21, 29975.86]","(12.148, 18.092]","(23.948, 31.884]","(14071.22, 18029.68]","(4e-05, 6.022]","(8.146, 16.072]","(14004.258, 17974.396]","(12.012, 17.998]",11657.0,2231.0
"(8.12, 16.07]","(14029.26, 18015.91]","(6.204, 12.148]","(16.012, 23.948]","(25946.6, 29905.06]","(4e-05, 6.022]","(16.072, 23.998]","(21944.534, 25914.672]","(17.998, 23.984]",25443.0,5710.0
"(16.07, 24.02]","(25989.21, 29975.86]","(0.23, 6.204]","(31.884, 39.82]","(14071.22, 18029.68]","(18.006, 23.998]","(16.072, 23.998]","(21944.534, 25914.672]","(12.012, 17.998]",14728.0,2661.0
"(8.12, 16.07]","(10022.677, 14029.26]","(0.23, 6.204]","(16.012, 23.948]","(25946.6, 29905.06]","(23.998, 29.99]","(16.072, 23.998]","(10014.269, 14004.258]","(6.026, 12.012]",18814.0,5122.0
"(24.02, 31.97]","(25989.21, 29975.86]","(18.092, 24.036]","(31.884, 39.82]","(21988.14, 25946.6]","(6.022, 12.014]","(8.146, 16.072]","(10014.269, 14004.258]","(6.026, 12.012]",18088.0,4805.0
"(24.02, 31.97]","(18015.91, 22002.56]","(24.036, 29.98]","(16.012, 23.948]","(18029.68, 21988.14]","(23.998, 29.99]","(8.146, 16.072]","(25914.672, 29884.81]","(0.0101, 6.026]",22624.0,4454.0
"(16.07, 24.02]","(14029.26, 18015.91]","(6.204, 12.148]","(0.1, 8.076]","(18029.68, 21988.14]","(4e-05, 6.022]","(16.072, 23.998]","(17974.396, 21944.534]","(23.984, 29.97]",20136.0,4155.0
"(31.97, 39.92]","(25989.21, 29975.86]","(6.204, 12.148]","(31.884, 39.82]","(21988.14, 25946.6]","(23.998, 29.99]","(8.146, 16.072]","(25914.672, 29884.81]","(0.0101, 6.026]",26254.0,5777.0
"(31.97, 39.92]","(14029.26, 18015.91]","(12.148, 18.092]","(31.884, 39.82]","(14071.22, 18029.68]","(23.998, 29.99]","(16.072, 23.998]","(17974.396, 21944.534]","(23.984, 29.97]",12608.0,2242.0
"(31.97, 39.92]","(25989.21, 29975.86]","(12.148, 18.092]","(31.884, 39.82]","(21988.14, 25946.6]","(23.998, 29.99]","(31.924, 39.85]","(14004.258, 17974.396]","(17.998, 23.984]",21310.0,4848.0
"(31.97, 39.92]","(14029.26, 18015.91]","(6.204, 12.148]","(8.076, 16.012]","(25946.6, 29905.06]","(6.022, 12.014]","(31.924, 39.85]","(17974.396, 21944.534]","(0.0101, 6.026]",20362.0,4348.0
"(8.12, 16.07]","(25989.21, 29975.86]","(24.036, 29.98]","(31.884, 39.82]","(25946.6, 29905.06]","(23.998, 29.99]","(31.924, 39.85]","(10014.269, 14004.258]","(6.026, 12.012]",18824.0,5144.0
"(8.12, 16.07]","(22002.56, 25989.21]","(18.092, 24.036]","(31.884, 39.82]","(21988.14, 25946.6]","(23.998, 29.99]","(8.146, 16.072]","(10014.269, 14004.258]","(6.026, 12.012]",15013.0,3350.0
"(31.97, 39.92]","(22002.56, 25989.21]","(24.036, 29.98]","(31.884, 39.82]","(25946.6, 29905.06]","(4e-05, 6.022]","(8.146, 16.072]","(17974.396, 21944.534]","(23.984, 29.97]",25137.0,5778.0
"(16.07, 24.02]","(22002.56, 25989.21]","(0.23, 6.204]","(31.884, 39.82]","(14071.22, 18029.68]","(12.014, 18.006]","(16.072, 23.998]","(14004.258, 17974.396]","(17.998, 23.984]",13517.0,2528.0
"(16.07, 24.02]","(22002.56, 25989.21]","(12.148, 18.092]","(31.884, 39.82]","(25946.6, 29905.06]","(12.014, 18.006]","(31.924, 39.85]","(10014.269, 14004.258]","(0.0101, 6.026]",18945.0,5045.0
"(16.07, 24.02]","(18015.91, 22002.56]","(6.204, 12.148]","(31.884, 39.82]","(14071.22, 18029.68]","(4e-05, 6.022]","(23.998, 31.924]","(21944.534, 25914.672]","(23.984, 29.97]",12658.0,2230.0
"(8.12, 16.07]","(14029.26, 18015.91]","(18.092, 24.036]","(23.948, 31.884]","(10092.968, 14071.22]","(4e-05, 6.022]","(8.146, 16.072]","(25914.672, 29884.81]","(12.012, 17.998]",2727.0,437.0
"(16.07, 24.02]","(25989.21, 29975.86]","(24.036, 29.98]","(0.1, 8.076]","(14071.22, 18029.68]","(12.014, 18.006]","(0.18, 8.146]","(10014.269, 14004.258]","(23.984, 29.97]",1443.0,722.0
"(24.02, 31.97]","(25989.21, 29975.86]","(18.092, 24.036]","(23.948, 31.884]","(25946.6, 29905.06]","(18.006, 23.998]","(31.924, 39.85]","(25914.672, 29884.81]","(17.998, 23.984]",26699.0,6090.0
"(0.13, 8.12]","(25989.21, 29975.86]","(12.148, 18.092]","(16.012, 23.948]","(18029.68, 21988.14]","(6.022, 12.014]","(16.072, 23.998]","(25914.672, 29884.81]","(12.012, 17.998]",14556.0,2449.0
"(0.13, 8.12]","(22002.56, 25989.21]","(6.204, 12.148]","(16.012, 23.948]","(18029.68, 21988.14]","(18.006, 23.998]","(8.146, 16.072]","(17974.396, 21944.534]","(23.984, 29.97]",15911.0,3027.0
"(8.12, 16.07]","(22002.56, 25989.21]","(24.036, 29.98]","(16.012, 23.948]","(18029.68, 21988.14]","(23.998, 29.99]","(0.18, 8.146]","(10014.269, 14004.258]","(17.998, 23.984]",14522.0,3366.0
"(0.13, 8.12]","(25989.21, 29975.86]","(24.036, 29.98]","(16.012, 23.948]","(18029.68, 21988.14]","(4e-05, 6.022]","(31.924, 39.85]","(21944.534, 25914.672]","(0.0101, 6.026]",17696.0,3159.0
"(24.02, 31.97]","(18015.91, 22002.56]","(6.204, 12.148]","(23.948, 31.884]","(10092.968, 14071.22]","(4e-05, 6.022]","(23.998, 31.924]","(10014.269, 14004.258]","(6.026, 12.012]",4347.0,886.0
"(24.02, 31.97]","(25989.21, 29975.86]","(12.148, 18.092]","(0.1, 8.076]","(21988.14, 25946.6]","(4e-05, 6.022]","(23.998, 31.924]","(21944.534, 25914.672]","(23.984, 29.97]",24183.0,5252.0
"(8.12, 16.07]","(18015.91, 22002.56]","(6.204, 12.148]","(8.076, 16.012]","(25946.6, 29905.06]","(12.014, 18.006]","(16.072, 23.998]","(25914.672, 29884.81]","(0.0101, 6.026]",27015.0,6069.0
"(8.12, 16.07]","(18015.91, 22002.56]","(6.204, 12.148]","(16.012, 23.948]","(10092.968, 14071.22]","(18.006, 23.998]","(23.998, 31.924]","(10014.269, 14004.258]","(17.998, 23.984]",3021.0,611.0
"(24.02, 31.97]","(10022.677, 14029.26]","(24.036, 29.98]","(0.1, 8.076]","(25946.6, 29905.06]","(23.998, 29.99]","(23.998, 31.924]","(17974.396, 21944.534]","(23.984, 29.97]",482.0,130.0
"(8.12, 16.07]","(10022.677, 14029.26]","(6.204, 12.148]","(23.948, 31.884]","(18029.68, 21988.14]","(12.014, 18.006]","(16.072, 23.998]","(14004.258, 17974.396]","(17.998, 23.984]",18654.0,3839.0
"(8.12, 16.07]","(25989.21, 29975.86]","(24.036, 29.98]","(31.884, 39.82]","(21988.14, 25946.6]","(23.998, 29.99]","(31.924, 39.85]","(14004.258, 17974.396]","(23.984, 29.97]",17968.0,3632.0
"(24.02, 31.97]","(10022.677, 14029.26]","(12.148, 18.092]","(16.012, 23.948]","(10092.968, 14071.22]","(4e-05, 6.022]","(0.18, 8.146]","(21944.534, 25914.672]","(12.012, 17.998]",2781.0,538.0
"(24.02, 31.97]","(10022.677, 14029.26]","(0.23, 6.204]","(31.884, 39.82]","(18029.68, 21988.14]","(18.006, 23.998]","(0.18, 8.146]","(21944.534, 25914.672]","(23.984, 29.97]",12834.0,3235.0
"(16.07, 24.02]","(22002.56, 25989.21]","(24.036, 29.98]","(31.884, 39.82]","(18029.68, 21988.14]","(4e-05, 6.022]","(31.924, 39.85]","(14004.258, 17974.396]","(17.998, 23.984]",19936.0,4567.0
"(31.97, 39.92]","(22002.56, 25989.21]","(0.23, 6.204]","(23.948, 31.884]","(25946.6, 29905.06]","(23.998, 29.99]","(8.146, 16.072]","(10014.269, 14004.258]","(6.026, 12.012]",20350.0,5402.0
"(16.07, 24.02]","(10022.677, 14029.26]","(12.148, 18.092]","(16.012, 23.948]","(21988.14, 25946.6]","(4e-05, 6.022]","(8.146, 16.072]","(21944.534, 25914.672]","(23.984, 29.97]",20881.0,4997.0
"(31.97, 39.92]","(14029.26, 18015.91]","(18.092, 24.036]","(0.1, 8.076]","(18029.68, 21988.14]","(23.998, 29.99]","(0.18, 8.146]","(17974.396, 21944.534]","(6.026, 12.012]",121.0,84.0
"(16.07, 24.02]","(18015.91, 22002.56]","(6.204, 12.148]","(31.884, 39.82]","(25946.6, 29905.06]","(4e-05, 6.022]","(0.18, 8.146]","(21944.534, 25914.672]","(12.012, 17.998]",17485.0,5029.0
"(31.97, 39.92]","(18015.91, 22002.56]","(24.036, 29.98]","(16.012, 23.948]","(10092.968, 14071.22]","(4e-05, 6.022]","(0.18, 8.146]","(21944.534, 25914.672]","(6.026, 12.012]",3591.0,631.0
"(24.02, 31.97]","(14029.26, 18015.91]","(12.148, 18.092]","(0.1, 8.076]","(21988.14, 25946.6]","(23.998, 29.99]","(16.072, 23.998]","(14004.258, 17974.396]","(12.012, 17.998]",240.0,76.0
"(0.13, 8.12]","(22002.56, 25989.21]","(24.036, 29.98]","(23.948, 31.884]","(21988.14, 25946.6]","(23.998, 29.99]","(0.18, 8.146]","(10014.269, 14004.258]","(0.0101, 6.026]",16857.0,3469.0
"(31.97, 39.92]","(25989.21, 29975.86]","(6.204, 12.148]","(16.012, 23.948]","(10092.968, 14071.22]","(6.022, 12.014]","(16.072, 23.998]","(17974.396, 21944.534]","(0.0101, 6.026]",5516.0,938.0
"(8.12, 16.07]","(25989.21, 29975.86]","(6.204, 12.148]","(23.948, 31.884]","(10092.968, 14071.22]","(12.014, 18.006]","(23.998, 31.924]","(17974.396, 21944.534]","(12.012, 17.998]",10164.0,1760.0
"(24.02, 31.97]","(25989.21, 29975.86]","(24.036, 29.98]","(23.948, 31.884]","(14071.22, 18029.68]","(6.022, 12.014]","(16.072, 23.998]","(25914.672, 29884.81]","(17.998, 23.984]",19672.0,3733.0
"(31.97, 39.92]","(10022.677, 14029.26]","(0.23, 6.204]","(8.076, 16.012]","(10092.968, 14071.22]","(4e-05, 6.022]","(8.146, 16.072]","(25914.672, 29884.81]","(0.0101, 6.026]",8086.0,1314.0
"(24.02, 31.97]","(14029.26, 18015.91]","(6.204, 12.148]","(16.012, 23.948]","(10092.968, 14071.22]","(4e-05, 6.022]","(0.18, 8.146]","(17974.396, 21944.534]","(6.026, 12.012]",7183.0,1484.0
"(31.97, 39.92]","(14029.26, 18015.91]","(18.092, 24.036]","(0.1, 8.076]","(10092.968, 14071.22]","(18.006, 23.998]","(31.924, 39.85]","(21944.534, 25914.672]","(17.998, 23.984]",467.0,93.0
"(31.97, 39.92]","(14029.26, 18015.91]","(24.036, 29.98]","(0.1, 8.076]","(25946.6, 29905.06]","(23.998, 29.99]","(16.072, 23.998]","(17974.396, 21944.534]","(6.026, 12.012]",15.0,9.0
"(8.12, 16.07]","(10022.677, 14029.26]","(24.036, 29.98]","(0.1, 8.076]","(18029.68, 21988.14]","(23.998, 29.99]","(23.998, 31.924]","(21944.534, 25914.672]","(0.0101, 6.026]",0.0,0.0
"(8.12, 16.07]","(18015.91, 22002.56]","(12.148, 18.092]","(8.076, 16.012]","(21988.14, 25946.6]","(23.998, 29.99]","(31.924, 39.85]","(10014.269, 14004.258]","(12.012, 17.998]",0.0,0.0
"(31.97, 39.92]","(10022.677, 14029.26]","(18.092, 24.036]","(23.948, 31.884]","(25946.6, 29905.06]","(23.998, 29.99]","(23.998, 31.924]","(14004.258, 17974.396]","(0.0101, 6.026]",22382.0,5260.0
"(16.07, 24.02]","(10022.677, 14029.26]","(24.036, 29.98]","(31.884, 39.82]","(14071.22, 18029.68]","(23.998, 29.99]","(0.18, 8.146]","(25914.672, 29884.81]","(17.998, 23.984]",7277.0,1610.0
"(24.02, 31.97]","(22002.56, 25989.21]","(0.23, 6.204]","(31.884, 39.82]","(25946.6, 29905.06]","(4e-05, 6.022]","(8.146, 16.072]","(17974.396, 21944.534]","(0.0101, 6.026]",25877.0,6050.0
"(8.12, 16.07]","(25989.21, 29975.86]","(24.036, 29.98]","(31.884, 39.82]","(21988.14, 25946.6]","(12.014, 18.006]","(31.924, 39.85]","(25914.672, 29884.81]","(6.026, 12.012]",20210.0,3659.0
"(24.02, 31.97]","(14029.26, 18015.91]","(24.036, 29.98]","(23.948, 31.884]","(21988.14, 25946.6]","(4e-05, 6.022]","(16.072, 23.998]","(10014.269, 14004.258]","(6.026, 12.012]",18059.0,4608.0
"(31.97, 39.92]","(10022.677, 14029.26]","(12.148, 18.092]","(16.012, 23.948]","(25946.6, 29905.06]","(23.998, 29.99]","(8.146, 16.072]","(21944.534, 25914.672]","(12.012, 17.998]",26072.0,5863.0
"(0.13, 8.12]","(22002.56, 25989.21]","(0.23, 6.204]","(16.012, 23.948]","(18029.68, 21988.14]","(23.998, 29.99]","(23.998, 31.924]","(25914.672, 29884.81]","(0.0101, 6.026]",15624.0,2668.0
"(24.02, 31.97]","(25989.21, 29975.86]","(18.092, 24.036]","(16.012, 23.948]","(10092.968, 14071.22]","(6.022, 12.014]","(23.998, 31.924]","(25914.672, 29884.81]","(17.998, 23.984]",8850.0,1440.0
"(8.12, 16.07]","(22002.56, 25989.21]","(6.204, 12.148]","(23.948, 31.884]","(14071.22, 18029.68]","(23.998, 29.99]","(23.998, 31.924]","(14004.258, 17974.396]","(23.984, 29.97]",11644.0,2178.0
"(8.12, 16.07]","(22002.56, 25989.21]","(12.148, 18.092]","(0.1, 8.076]","(21988.14, 25946.6]","(12.014, 18.006]","(23.998, 31.924]","(17974.396, 21944.534]","(23.984, 29.97]",5149.0,1252.0
"(31.97, 39.92]","(22002.56, 25989.21]","(6.204, 12.148]","(0.1, 8.076]","(21988.14, 25946.6]","(12.014, 18.006]","(31.924, 39.85]","(21944.534, 25914.672]","(12.012, 17.998]",4875.0,1072.0
"(0.13, 8.12]","(22002.56, 25989.21]","(0.23, 6.204]","(16.012, 23.948]","(21988.14, 25946.6]","(18.006, 23.998]","(0.18, 8.146]","(14004.258, 17974.396]","(12.012, 17.998]",12649.0,3138.0
"(16.07, 24.02]","(10022.677, 14029.26]","(18.092, 24.036]","(0.1, 8.076]","(18029.68, 21988.14]","(23.998, 29.99]","(8.146, 16.072]","(25914.672, 29884.81]","(0.0101, 6.026]",711.0,163.0
"(31.97, 39.92]","(22002.56, 25989.21]","(18.092, 24.036]","(0.1, 8.076]","(10092.968, 14071.22]","(6.022, 12.014]","(31.924, 39.85]","(14004.258, 17974.396]","(6.026, 12.012]",6023.0,1051.0
"(24.02, 31.97]","(25989.21, 29975.86]","(24.036, 29.98]","(31.884, 39.82]","(14071.22, 18029.68]","(12.014, 18.006]","(31.924, 39.85]","(10014.269, 14004.258]","(12.012, 17.998]",13449.0,3052.0
"(24.02, 31.97]","(22002.56, 25989.21]","(24.036, 29.98]","(23.948, 31.884]","(10092.968, 14071.22]","(4e-05, 6.022]","(16.072, 23.998]","(25914.672, 29884.81]","(0.0101, 6.026]",11729.0,1995.0
"(0.13, 8.12]","(25989.21, 29975.86]","(12.148, 18.092]","(8.076, 16.012]","(10092.968, 14071.22]","(23.998, 29.99]","(0.18, 8.146]","(10014.269, 14004.258]","(23.984, 29.97]",183.0,58.0
"(24.02, 31.97]","(14029.26, 18015.91]","(18.092, 24.036]","(0.1, 8.076]","(21988.14, 25946.6]","(6.022, 12.014]","(23.998, 31.924]","(10014.269, 14004.258]","(12.012, 17.998]",3588.0,1177.0
"(31.97, 39.92]","(18015.91, 22002.56]","(18.092, 24.036]","(23.948, 31.884]","(10092.968, 14071.22]","(6.022, 12.014]","(31.924, 39.85]","(17974.396, 21944.534]","(6.026, 12.012]",7934.0,1367.0
