binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(16.26, 18.577]","(23463.097, 24476.601]","(20.903, 23.224]","(30.233, 32.55]","(15520.049, 17430.663]","(19.152, 21.817]","(37.694, 39.85]","(24799.711, 26000.772]","(20.007, 22.001]",18425.0,3456.0
"(12.485, 14.653]","(21089.141, 22544.526]","(10.233, 12.32]","(7.396, 9.55]","(14434.652, 15520.049]","(11.406, 13.765]","(26.787, 31.491]","(19435.745, 20781.743]","(8.437, 10.393]",12061.0,2158.0
"(21.289, 24.014]","(14386.418, 15613.892]","(1.945, 4.545]","(7.396, 9.55]","(14434.652, 15520.049]","(0.028999999999999998, 1.076]","(18.976, 21.551]","(26000.772, 26704.823]","(2.011, 4.387]",13516.0,2340.0
"(16.26, 18.577]","(14386.418, 15613.892]","(18.838, 20.903]","(5.133, 7.396]","(21463.893, 22466.49]","(10.287, 11.406]","(33.278, 35.317]","(20781.743, 21919.814]","(8.437, 10.393]",21195.0,4492.0
"(9.756, 12.485]","(18069.604, 19438.649]","(14.127, 16.774]","(7.396, 9.55]","(25157.736, 26059.108]","(10.287, 11.406]","(24.384, 26.787]","(15465.835, 16727.36]","(0.039, 2.011]",22760.0,5392.0
"(26.81, 30.034]","(18069.604, 19438.649]","(23.224, 24.714]","(9.55, 13.9]","(25157.736, 26059.108]","(26.663, 28.507]","(31.491, 33.278]","(18066.412, 19435.745]","(26.361, 28.934]",0.0,2.0
"(5.921, 9.756]","(24476.601, 26307.966]","(0.259, 1.945]","(27.27, 30.233]","(26059.108, 27189.542]","(16.104, 19.152]","(8.736, 11.537]","(24799.711, 26000.772]","(24.282, 26.361]",23297.0,5528.0
"(37.391, 39.92]","(24476.601, 26307.966]","(12.32, 14.127]","(13.9, 17.672]","(25157.736, 26059.108]","(0.028999999999999998, 1.076]","(16.724, 18.976]","(26000.772, 26704.823]","(20.007, 22.001]",26266.0,5859.0
"(0.169, 2.837]","(10042.609, 11325.855]","(14.127, 16.774]","(22.998, 24.99]","(14434.652, 15520.049]","(26.663, 28.507]","(11.537, 14.793]","(19435.745, 20781.743]","(6.5, 8.437]",8459.0,1395.0
"(21.289, 24.014]","(10042.609, 11325.855]","(1.945, 4.545]","(20.666, 22.998]","(24050.817, 25157.736]","(16.104, 19.152]","(0.219, 2.547]","(16727.36, 18066.412]","(24.282, 26.361]",14639.0,4205.0
"(14.653, 16.26]","(24476.601, 26307.966]","(16.774, 18.838]","(9.55, 13.9]","(11191.645, 12634.186]","(21.817, 23.729]","(31.491, 33.278]","(13873.478, 15465.835]","(14.569, 16.494]",861.0,205.0
"(2.837, 5.921]","(10042.609, 11325.855]","(10.233, 12.32]","(2.189, 5.133]","(26059.108, 27189.542]","(10.287, 11.406]","(18.976, 21.551]","(24799.711, 26000.772]","(20.007, 22.001]",2123.0,321.0
"(21.289, 24.014]","(11325.855, 12669.435]","(1.945, 4.545]","(13.9, 17.672]","(20190.939, 21463.893]","(21.817, 23.729]","(11.537, 14.793]","(26000.772, 26704.823]","(10.393, 11.832]",23500.0,4790.0
"(2.837, 5.921]","(12669.435, 14386.418]","(18.838, 20.903]","(30.233, 32.55]","(26059.108, 27189.542]","(26.663, 28.507]","(24.384, 26.787]","(12100.293, 13873.478]","(0.039, 2.011]",18359.0,3893.0
"(0.169, 2.837]","(24476.601, 26307.966]","(26.307, 28.162]","(2.189, 5.133]","(21463.893, 22466.49]","(7.706, 10.287]","(24.384, 26.787]","(26704.823, 28033.627]","(8.437, 10.393]",2176.0,322.0
"(2.837, 5.921]","(28775.345, 29975.86]","(23.224, 24.714]","(27.27, 30.233]","(19080.122, 20190.939]","(0.028999999999999998, 1.076]","(31.491, 33.278]","(22767.66, 24799.711]","(20.007, 22.001]",16356.0,2878.0
"(16.26, 18.577]","(12669.435, 14386.418]","(0.259, 1.945]","(5.133, 7.396]","(19080.122, 20190.939]","(26.663, 28.507]","(18.976, 21.551]","(15465.835, 16727.36]","(14.569, 16.494]",338.0,107.0
"(21.289, 24.014]","(22544.526, 23463.097]","(10.233, 12.32]","(34.445, 37.457]","(10112.759, 11191.645]","(4.822, 7.706]","(18.976, 21.551]","(20781.743, 21919.814]","(28.934, 29.97]",5631.0,934.0
"(30.034, 32.782]","(26307.966, 27819.16]","(10.233, 12.32]","(37.457, 39.82]","(19080.122, 20190.939]","(1.076, 3.229]","(0.219, 2.547]","(15465.835, 16727.36]","(11.832, 14.569]",13216.0,3451.0
"(32.782, 35.135]","(24476.601, 26307.966]","(0.259, 1.945]","(2.189, 5.133]","(27189.542, 28457.148]","(3.229, 4.822]","(37.694, 39.85]","(13873.478, 15465.835]","(4.387, 6.5]",17301.0,4583.0
"(0.169, 2.837]","(18069.604, 19438.649]","(8.392, 10.233]","(5.133, 7.396]","(20190.939, 21463.893]","(13.765, 16.104]","(16.724, 18.976]","(20781.743, 21919.814]","(2.011, 4.387]",2050.0,323.0
"(5.921, 9.756]","(12669.435, 14386.418]","(7.036, 8.392]","(7.396, 9.55]","(20190.939, 21463.893]","(25.25, 26.663]","(11.537, 14.793]","(15465.835, 16727.36]","(16.494, 18.14]",9456.0,2562.0
"(32.782, 35.135]","(22544.526, 23463.097]","(23.224, 24.714]","(22.998, 24.99]","(26059.108, 27189.542]","(21.817, 23.729]","(5.299, 8.736]","(26000.772, 26704.823]","(26.361, 28.934]",18251.0,4964.0
"(35.135, 37.391]","(21089.141, 22544.526]","(28.162, 29.98]","(20.666, 22.998]","(19080.122, 20190.939]","(16.104, 19.152]","(14.793, 16.724]","(26704.823, 28033.627]","(26.361, 28.934]",22451.0,4470.0
"(0.169, 2.837]","(27819.16, 28775.345]","(23.224, 24.714]","(17.672, 20.666]","(11191.645, 12634.186]","(25.25, 26.663]","(8.736, 11.537]","(28033.627, 29884.81]","(11.832, 14.569]",2919.0,481.0
"(5.921, 9.756]","(27819.16, 28775.345]","(0.259, 1.945]","(13.9, 17.672]","(14434.652, 15520.049]","(16.104, 19.152]","(16.724, 18.976]","(20781.743, 21919.814]","(26.361, 28.934]",14470.0,2626.0
"(0.169, 2.837]","(11325.855, 12669.435]","(4.545, 7.036]","(34.445, 37.457]","(22466.49, 24050.817]","(19.152, 21.817]","(21.551, 24.384]","(21919.814, 22767.66]","(2.011, 4.387]",20242.0,3784.0
"(30.034, 32.782]","(28775.345, 29975.86]","(26.307, 28.162]","(27.27, 30.233]","(25157.736, 26059.108]","(3.229, 4.822]","(24.384, 26.787]","(18066.412, 19435.745]","(28.934, 29.97]",24084.0,5555.0
"(18.577, 21.289]","(18069.604, 19438.649]","(20.903, 23.224]","(2.189, 5.133]","(26059.108, 27189.542]","(1.076, 3.229]","(21.551, 24.384]","(13873.478, 15465.835]","(16.494, 18.14]",12481.0,3733.0
"(32.782, 35.135]","(21089.141, 22544.526]","(28.162, 29.98]","(9.55, 13.9]","(21463.893, 22466.49]","(10.287, 11.406]","(35.317, 37.694]","(20781.743, 21919.814]","(8.437, 10.393]",23271.0,5009.0
"(14.653, 16.26]","(14386.418, 15613.892]","(1.945, 4.545]","(24.99, 27.27]","(25157.736, 26059.108]","(16.104, 19.152]","(5.299, 8.736]","(26000.772, 26704.823]","(26.361, 28.934]",19806.0,4966.0
"(35.135, 37.391]","(18069.604, 19438.649]","(4.545, 7.036]","(34.445, 37.457]","(25157.736, 26059.108]","(19.152, 21.817]","(21.551, 24.384]","(10703.651, 12100.293]","(8.437, 10.393]",19308.0,4938.0
"(18.577, 21.289]","(28775.345, 29975.86]","(24.714, 26.307]","(13.9, 17.672]","(22466.49, 24050.817]","(28.507, 29.99]","(16.724, 18.976]","(16727.36, 18066.412]","(20.007, 22.001]",22275.0,5001.0
"(37.391, 39.92]","(24476.601, 26307.966]","(28.162, 29.98]","(32.55, 34.445]","(26059.108, 27189.542]","(26.663, 28.507]","(21.551, 24.384]","(21919.814, 22767.66]","(2.011, 4.387]",25588.0,5831.0
"(32.782, 35.135]","(14386.418, 15613.892]","(23.224, 24.714]","(7.396, 9.55]","(28457.148, 29905.06]","(28.507, 29.99]","(33.278, 35.317]","(13873.478, 15465.835]","(18.14, 20.007]",56.0,28.0
"(32.782, 35.135]","(19438.649, 21089.141]","(23.224, 24.714]","(17.672, 20.666]","(10112.759, 11191.645]","(4.822, 7.706]","(2.547, 5.299]","(26704.823, 28033.627]","(20.007, 22.001]",3302.0,669.0
"(2.837, 5.921]","(15613.892, 16882.707]","(24.714, 26.307]","(7.396, 9.55]","(20190.939, 21463.893]","(23.729, 25.25]","(37.694, 39.85]","(10703.651, 12100.293]","(28.934, 29.97]",292.0,63.0
"(0.169, 2.837]","(23463.097, 24476.601]","(10.233, 12.32]","(7.396, 9.55]","(20190.939, 21463.893]","(3.229, 4.822]","(16.724, 18.976]","(10703.651, 12100.293]","(24.282, 26.361]",11615.0,2329.0
"(26.81, 30.034]","(11325.855, 12669.435]","(28.162, 29.98]","(13.9, 17.672]","(28457.148, 29905.06]","(23.729, 25.25]","(31.491, 33.278]","(10703.651, 12100.293]","(16.494, 18.14]",20345.0,5200.0
"(24.014, 26.81]","(19438.649, 21089.141]","(1.945, 4.545]","(13.9, 17.672]","(24050.817, 25157.736]","(21.817, 23.729]","(2.547, 5.299]","(12100.293, 13873.478]","(22.001, 24.282]",14583.0,4404.0
"(21.289, 24.014]","(19438.649, 21089.141]","(24.714, 26.307]","(9.55, 13.9]","(15520.049, 17430.663]","(26.663, 28.507]","(21.551, 24.384]","(20781.743, 21919.814]","(0.039, 2.011]",857.0,291.0
"(32.782, 35.135]","(12669.435, 14386.418]","(14.127, 16.774]","(37.457, 39.82]","(22466.49, 24050.817]","(1.076, 3.229]","(35.317, 37.694]","(10703.651, 12100.293]","(22.001, 24.282]",18076.0,4412.0
"(21.289, 24.014]","(24476.601, 26307.966]","(12.32, 14.127]","(37.457, 39.82]","(26059.108, 27189.542]","(19.152, 21.817]","(31.491, 33.278]","(21919.814, 22767.66]","(10.393, 11.832]",25557.0,5789.0
"(30.034, 32.782]","(10042.609, 11325.855]","(10.233, 12.32]","(24.99, 27.27]","(17430.663, 19080.122]","(3.229, 4.822]","(11.537, 14.793]","(19435.745, 20781.743]","(14.569, 16.494]",17902.0,3425.0
"(26.81, 30.034]","(23463.097, 24476.601]","(14.127, 16.774]","(17.672, 20.666]","(22466.49, 24050.817]","(26.663, 28.507]","(24.384, 26.787]","(28033.627, 29884.81]","(0.039, 2.011]",25934.0,5541.0
"(14.653, 16.26]","(11325.855, 12669.435]","(28.162, 29.98]","(34.445, 37.457]","(11191.645, 12634.186]","(16.104, 19.152]","(21.551, 24.384]","(16727.36, 18066.412]","(26.361, 28.934]",4907.0,848.0
"(14.653, 16.26]","(24476.601, 26307.966]","(23.224, 24.714]","(24.99, 27.27]","(11191.645, 12634.186]","(11.406, 13.765]","(21.551, 24.384]","(26000.772, 26704.823]","(20.007, 22.001]",8548.0,1405.0
"(21.289, 24.014]","(23463.097, 24476.601]","(24.714, 26.307]","(7.396, 9.55]","(11191.645, 12634.186]","(10.287, 11.406]","(8.736, 11.537]","(26000.772, 26704.823]","(11.832, 14.569]",6848.0,1107.0
"(35.135, 37.391]","(23463.097, 24476.601]","(18.838, 20.903]","(24.99, 27.27]","(25157.736, 26059.108]","(11.406, 13.765]","(24.384, 26.787]","(26704.823, 28033.627]","(2.011, 4.387]",26263.0,5769.0
"(16.26, 18.577]","(14386.418, 15613.892]","(12.32, 14.127]","(13.9, 17.672]","(11191.645, 12634.186]","(16.104, 19.152]","(14.793, 16.724]","(22767.66, 24799.711]","(26.361, 28.934]",8602.0,1425.0
"(18.577, 21.289]","(24476.601, 26307.966]","(12.32, 14.127]","(30.233, 32.55]","(14434.652, 15520.049]","(0.028999999999999998, 1.076]","(8.736, 11.537]","(13873.478, 15465.835]","(11.832, 14.569]",11657.0,2231.0
"(12.485, 14.653]","(16882.707, 18069.604]","(8.392, 10.233]","(17.672, 20.666]","(25157.736, 26059.108]","(0.028999999999999998, 1.076]","(16.724, 18.976]","(21919.814, 22767.66]","(22.001, 24.282]",25443.0,5710.0
"(14.653, 16.26]","(28775.345, 29975.86]","(0.259, 1.945]","(32.55, 34.445]","(14434.652, 15520.049]","(21.817, 23.729]","(21.551, 24.384]","(21919.814, 22767.66]","(16.494, 18.14]",14728.0,2661.0
"(5.921, 9.756]","(11325.855, 12669.435]","(4.545, 7.036]","(20.666, 22.998]","(28457.148, 29905.06]","(23.729, 25.25]","(21.551, 24.384]","(10034.119, 10703.651]","(4.387, 6.5]",18814.0,5122.0
"(26.81, 30.034]","(26307.966, 27819.16]","(23.224, 24.714]","(32.55, 34.445]","(24050.817, 25157.736]","(11.406, 13.765]","(11.537, 14.793]","(10034.119, 10703.651]","(8.437, 10.393]",18088.0,4805.0
"(24.014, 26.81]","(19438.649, 21089.141]","(28.162, 29.98]","(17.672, 20.666]","(19080.122, 20190.939]","(28.507, 29.99]","(5.299, 8.736]","(28033.627, 29884.81]","(2.011, 4.387]",22624.0,4454.0
"(16.26, 18.577]","(15613.892, 16882.707]","(7.036, 8.392]","(2.189, 5.133]","(19080.122, 20190.939]","(0.028999999999999998, 1.076]","(16.724, 18.976]","(18066.412, 19435.745]","(24.282, 26.361]",20136.0,4155.0
"(32.782, 35.135]","(27819.16, 28775.345]","(7.036, 8.392]","(32.55, 34.445]","(24050.817, 25157.736]","(23.729, 25.25]","(8.736, 11.537]","(26704.823, 28033.627]","(0.039, 2.011]",26254.0,5777.0
"(35.135, 37.391]","(16882.707, 18069.604]","(12.32, 14.127]","(34.445, 37.457]","(14434.652, 15520.049]","(28.507, 29.99]","(16.724, 18.976]","(20781.743, 21919.814]","(28.934, 29.97]",12608.0,2242.0
"(35.135, 37.391]","(26307.966, 27819.16]","(14.127, 16.774]","(34.445, 37.457]","(21463.893, 22466.49]","(28.507, 29.99]","(37.694, 39.85]","(15465.835, 16727.36]","(18.14, 20.007]",21310.0,4848.0
"(35.135, 37.391]","(16882.707, 18069.604]","(7.036, 8.392]","(7.396, 9.55]","(27189.542, 28457.148]","(11.406, 13.765]","(37.694, 39.85]","(19435.745, 20781.743]","(4.387, 6.5]",20362.0,4348.0
"(14.653, 16.26]","(26307.966, 27819.16]","(23.224, 24.714]","(32.55, 34.445]","(27189.542, 28457.148]","(26.663, 28.507]","(37.694, 39.85]","(10034.119, 10703.651]","(10.393, 11.832]",18824.0,5144.0
"(9.756, 12.485]","(22544.526, 23463.097]","(23.224, 24.714]","(37.457, 39.82]","(25157.736, 26059.108]","(23.729, 25.25]","(11.537, 14.793]","(10034.119, 10703.651]","(8.437, 10.393]",15013.0,3350.0
"(35.135, 37.391]","(21089.141, 22544.526]","(28.162, 29.98]","(34.445, 37.457]","(26059.108, 27189.542]","(0.028999999999999998, 1.076]","(8.736, 11.537]","(19435.745, 20781.743]","(22.001, 24.282]",25137.0,5778.0
"(14.653, 16.26]","(23463.097, 24476.601]","(1.945, 4.545]","(30.233, 32.55]","(14434.652, 15520.049]","(13.765, 16.104]","(21.551, 24.384]","(16727.36, 18066.412]","(18.14, 20.007]",13517.0,2528.0
"(18.577, 21.289]","(21089.141, 22544.526]","(16.774, 18.838]","(37.457, 39.82]","(26059.108, 27189.542]","(13.765, 16.104]","(35.317, 37.694]","(10034.119, 10703.651]","(4.387, 6.5]",18945.0,5045.0
"(16.26, 18.577]","(21089.141, 22544.526]","(4.545, 7.036]","(34.445, 37.457]","(14434.652, 15520.049]","(3.229, 4.822]","(26.787, 31.491]","(21919.814, 22767.66]","(24.282, 26.361]",12658.0,2230.0
"(5.921, 9.756]","(14386.418, 15613.892]","(23.224, 24.714]","(22.998, 24.99]","(10112.759, 11191.645]","(4.822, 7.706]","(8.736, 11.537]","(26704.823, 28033.627]","(14.569, 16.494]",2727.0,437.0
"(18.577, 21.289]","(28775.345, 29975.86]","(26.307, 28.162]","(2.189, 5.133]","(15520.049, 17430.663]","(11.406, 13.765]","(2.547, 5.299]","(10034.119, 10703.651]","(26.361, 28.934]",1443.0,722.0
"(26.81, 30.034]","(28775.345, 29975.86]","(20.903, 23.224]","(24.99, 27.27]","(27189.542, 28457.148]","(23.729, 25.25]","(31.491, 33.278]","(26000.772, 26704.823]","(20.007, 22.001]",26699.0,6090.0
"(2.837, 5.921]","(26307.966, 27819.16]","(14.127, 16.774]","(22.998, 24.99]","(17430.663, 19080.122]","(11.406, 13.765]","(14.793, 16.724]","(26704.823, 28033.627]","(16.494, 18.14]",14556.0,2449.0
"(5.921, 9.756]","(21089.141, 22544.526]","(10.233, 12.32]","(22.998, 24.99]","(20190.939, 21463.893]","(16.104, 19.152]","(8.736, 11.537]","(19435.745, 20781.743]","(26.361, 28.934]",15911.0,3027.0
"(14.653, 16.26]","(22544.526, 23463.097]","(28.162, 29.98]","(17.672, 20.666]","(19080.122, 20190.939]","(26.663, 28.507]","(5.299, 8.736]","(12100.293, 13873.478]","(22.001, 24.282]",14522.0,3366.0
"(2.837, 5.921]","(27819.16, 28775.345]","(26.307, 28.162]","(20.666, 22.998]","(20190.939, 21463.893]","(3.229, 4.822]","(33.278, 35.317]","(22767.66, 24799.711]","(2.011, 4.387]",17696.0,3159.0
"(24.014, 26.81]","(19438.649, 21089.141]","(7.036, 8.392]","(24.99, 27.27]","(11191.645, 12634.186]","(0.028999999999999998, 1.076]","(24.384, 26.787]","(10034.119, 10703.651]","(8.437, 10.393]",4347.0,886.0
"(30.034, 32.782]","(26307.966, 27819.16]","(12.32, 14.127]","(5.133, 7.396]","(22466.49, 24050.817]","(4.822, 7.706]","(24.384, 26.787]","(21919.814, 22767.66]","(24.282, 26.361]",24183.0,5252.0
"(12.485, 14.653]","(19438.649, 21089.141]","(8.392, 10.233]","(9.55, 13.9]","(27189.542, 28457.148]","(13.765, 16.104]","(21.551, 24.384]","(28033.627, 29884.81]","(4.387, 6.5]",27015.0,6069.0
"(12.485, 14.653]","(18069.604, 19438.649]","(4.545, 7.036]","(17.672, 20.666]","(10112.759, 11191.645]","(19.152, 21.817]","(26.787, 31.491]","(10703.651, 12100.293]","(20.007, 22.001]",3021.0,611.0
"(30.034, 32.782]","(10042.609, 11325.855]","(23.224, 24.714]","(5.133, 7.396]","(27189.542, 28457.148]","(23.729, 25.25]","(24.384, 26.787]","(19435.745, 20781.743]","(24.282, 26.361]",482.0,130.0
"(14.653, 16.26]","(12669.435, 14386.418]","(10.233, 12.32]","(24.99, 27.27]","(17430.663, 19080.122]","(16.104, 19.152]","(18.976, 21.551]","(16727.36, 18066.412]","(20.007, 22.001]",18654.0,3839.0
"(9.756, 12.485]","(28775.345, 29975.86]","(28.162, 29.98]","(37.457, 39.82]","(25157.736, 26059.108]","(26.663, 28.507]","(37.694, 39.85]","(13873.478, 15465.835]","(24.282, 26.361]",17968.0,3632.0
"(26.81, 30.034]","(10042.609, 11325.855]","(16.774, 18.838]","(17.672, 20.666]","(10112.759, 11191.645]","(4.822, 7.706]","(5.299, 8.736]","(22767.66, 24799.711]","(16.494, 18.14]",2781.0,538.0
"(24.014, 26.81]","(10042.609, 11325.855]","(0.259, 1.945]","(34.445, 37.457]","(19080.122, 20190.939]","(21.817, 23.729]","(2.547, 5.299]","(24799.711, 26000.772]","(24.282, 26.361]",12834.0,3235.0
"(21.289, 24.014]","(22544.526, 23463.097]","(26.307, 28.162]","(37.457, 39.82]","(21463.893, 22466.49]","(1.076, 3.229]","(35.317, 37.694]","(13873.478, 15465.835]","(20.007, 22.001]",19936.0,4567.0
"(35.135, 37.391]","(23463.097, 24476.601]","(1.945, 4.545]","(24.99, 27.27]","(28457.148, 29905.06]","(28.507, 29.99]","(14.793, 16.724]","(10703.651, 12100.293]","(6.5, 8.437]",20350.0,5402.0
"(18.577, 21.289]","(12669.435, 14386.418]","(12.32, 14.127]","(20.666, 22.998]","(24050.817, 25157.736]","(3.229, 4.822]","(8.736, 11.537]","(21919.814, 22767.66]","(26.361, 28.934]",20881.0,4997.0
"(37.391, 39.92]","(14386.418, 15613.892]","(18.838, 20.903]","(5.133, 7.396]","(17430.663, 19080.122]","(25.25, 26.663]","(2.547, 5.299]","(18066.412, 19435.745]","(11.832, 14.569]",121.0,84.0
"(16.26, 18.577]","(18069.604, 19438.649]","(8.392, 10.233]","(37.457, 39.82]","(27189.542, 28457.148]","(1.076, 3.229]","(0.219, 2.547]","(21919.814, 22767.66]","(11.832, 14.569]",17485.0,5029.0
"(37.391, 39.92]","(21089.141, 22544.526]","(26.307, 28.162]","(20.666, 22.998]","(10112.759, 11191.645]","(1.076, 3.229]","(2.547, 5.299]","(24799.711, 26000.772]","(10.393, 11.832]",3591.0,631.0
"(24.014, 26.81]","(16882.707, 18069.604]","(14.127, 16.774]","(0.139, 2.189]","(22466.49, 24050.817]","(25.25, 26.663]","(18.976, 21.551]","(15465.835, 16727.36]","(11.832, 14.569]",240.0,76.0
"(5.921, 9.756]","(24476.601, 26307.966]","(26.307, 28.162]","(27.27, 30.233]","(24050.817, 25157.736]","(23.729, 25.25]","(5.299, 8.736]","(12100.293, 13873.478]","(2.011, 4.387]",16857.0,3469.0
"(35.135, 37.391]","(28775.345, 29975.86]","(8.392, 10.233]","(17.672, 20.666]","(11191.645, 12634.186]","(7.706, 10.287]","(21.551, 24.384]","(18066.412, 19435.745]","(4.387, 6.5]",5516.0,938.0
"(9.756, 12.485]","(27819.16, 28775.345]","(10.233, 12.32]","(24.99, 27.27]","(12634.186, 14434.652]","(13.765, 16.104]","(26.787, 31.491]","(20781.743, 21919.814]","(14.569, 16.494]",10164.0,1760.0
"(30.034, 32.782]","(27819.16, 28775.345]","(24.714, 26.307]","(22.998, 24.99]","(17430.663, 19080.122]","(7.706, 10.287]","(18.976, 21.551]","(26704.823, 28033.627]","(20.007, 22.001]",19672.0,3733.0
"(35.135, 37.391]","(12669.435, 14386.418]","(1.945, 4.545]","(9.55, 13.9]","(11191.645, 12634.186]","(1.076, 3.229]","(14.793, 16.724]","(26704.823, 28033.627]","(2.011, 4.387]",8086.0,1314.0
"(30.034, 32.782]","(14386.418, 15613.892]","(7.036, 8.392]","(20.666, 22.998]","(12634.186, 14434.652]","(3.229, 4.822]","(0.219, 2.547]","(18066.412, 19435.745]","(8.437, 10.393]",7183.0,1484.0
"(35.135, 37.391]","(16882.707, 18069.604]","(16.774, 18.838]","(2.189, 5.133]","(11191.645, 12634.186]","(19.152, 21.817]","(35.317, 37.694]","(22767.66, 24799.711]","(20.007, 22.001]",467.0,93.0
"(37.391, 39.92]","(16882.707, 18069.604]","(24.714, 26.307]","(0.139, 2.189]","(27189.542, 28457.148]","(28.507, 29.99]","(16.724, 18.976]","(18066.412, 19435.745]","(6.5, 8.437]",15.0,9.0
"(9.756, 12.485]","(10042.609, 11325.855]","(28.162, 29.98]","(5.133, 7.396]","(21463.893, 22466.49]","(26.663, 28.507]","(26.787, 31.491]","(22767.66, 24799.711]","(2.011, 4.387]",0.0,0.0
"(5.921, 9.756]","(16882.707, 18069.604]","(16.774, 18.838]","(9.55, 13.9]","(22466.49, 24050.817]","(25.25, 26.663]","(35.317, 37.694]","(10703.651, 12100.293]","(14.569, 16.494]",0.0,0.0
"(32.782, 35.135]","(11325.855, 12669.435]","(18.838, 20.903]","(22.998, 24.99]","(26059.108, 27189.542]","(23.729, 25.25]","(24.384, 26.787]","(13873.478, 15465.835]","(4.387, 6.5]",22382.0,5260.0
"(18.577, 21.289]","(11325.855, 12669.435]","(24.714, 26.307]","(37.457, 39.82]","(14434.652, 15520.049]","(23.729, 25.25]","(0.219, 2.547]","(28033.627, 29884.81]","(22.001, 24.282]",7277.0,1610.0
"(24.014, 26.81]","(22544.526, 23463.097]","(0.259, 1.945]","(32.55, 34.445]","(28457.148, 29905.06]","(1.076, 3.229]","(14.793, 16.724]","(21919.814, 22767.66]","(2.011, 4.387]",25877.0,6050.0
"(9.756, 12.485]","(28775.345, 29975.86]","(26.307, 28.162]","(37.457, 39.82]","(22466.49, 24050.817]","(16.104, 19.152]","(31.491, 33.278]","(26704.823, 28033.627]","(8.437, 10.393]",20210.0,3659.0
"(26.81, 30.034]","(15613.892, 16882.707]","(28.162, 29.98]","(30.233, 32.55]","(22466.49, 24050.817]","(3.229, 4.822]","(21.551, 24.384]","(10034.119, 10703.651]","(6.5, 8.437]",18059.0,4608.0
"(32.782, 35.135]","(10042.609, 11325.855]","(16.774, 18.838]","(20.666, 22.998]","(28457.148, 29905.06]","(26.663, 28.507]","(14.793, 16.724]","(22767.66, 24799.711]","(16.494, 18.14]",26072.0,5863.0
"(0.169, 2.837]","(22544.526, 23463.097]","(0.259, 1.945]","(17.672, 20.666]","(19080.122, 20190.939]","(23.729, 25.25]","(26.787, 31.491]","(26000.772, 26704.823]","(0.039, 2.011]",15624.0,2668.0
"(26.81, 30.034]","(26307.966, 27819.16]","(18.838, 20.903]","(22.998, 24.99]","(11191.645, 12634.186]","(10.287, 11.406]","(26.787, 31.491]","(28033.627, 29884.81]","(22.001, 24.282]",8850.0,1440.0
"(12.485, 14.653]","(22544.526, 23463.097]","(10.233, 12.32]","(27.27, 30.233]","(14434.652, 15520.049]","(23.729, 25.25]","(21.551, 24.384]","(15465.835, 16727.36]","(28.934, 29.97]",11644.0,2178.0
"(14.653, 16.26]","(24476.601, 26307.966]","(12.32, 14.127]","(2.189, 5.133]","(25157.736, 26059.108]","(11.406, 13.765]","(26.787, 31.491]","(20781.743, 21919.814]","(24.282, 26.361]",5149.0,1252.0
"(32.782, 35.135]","(22544.526, 23463.097]","(10.233, 12.32]","(0.139, 2.189]","(21463.893, 22466.49]","(13.765, 16.104]","(35.317, 37.694]","(21919.814, 22767.66]","(16.494, 18.14]",4875.0,1072.0
"(2.837, 5.921]","(22544.526, 23463.097]","(4.545, 7.036]","(20.666, 22.998]","(25157.736, 26059.108]","(19.152, 21.817]","(0.219, 2.547]","(15465.835, 16727.36]","(16.494, 18.14]",12649.0,3138.0
"(21.289, 24.014]","(10042.609, 11325.855]","(23.224, 24.714]","(7.396, 9.55]","(19080.122, 20190.939]","(25.25, 26.663]","(11.537, 14.793]","(28033.627, 29884.81]","(0.039, 2.011]",711.0,163.0
"(32.782, 35.135]","(23463.097, 24476.601]","(20.903, 23.224]","(7.396, 9.55]","(11191.645, 12634.186]","(10.287, 11.406]","(31.491, 33.278]","(16727.36, 18066.412]","(4.387, 6.5]",6023.0,1051.0
"(30.034, 32.782]","(28775.345, 29975.86]","(28.162, 29.98]","(34.445, 37.457]","(17430.663, 19080.122]","(16.104, 19.152]","(37.694, 39.85]","(10034.119, 10703.651]","(11.832, 14.569]",13449.0,3052.0
"(26.81, 30.034]","(21089.141, 22544.526]","(26.307, 28.162]","(27.27, 30.233]","(12634.186, 14434.652]","(1.076, 3.229]","(18.976, 21.551]","(26000.772, 26704.823]","(4.387, 6.5]",11729.0,1995.0
"(2.837, 5.921]","(28775.345, 29975.86]","(16.774, 18.838]","(9.55, 13.9]","(11191.645, 12634.186]","(25.25, 26.663]","(0.219, 2.547]","(10034.119, 10703.651]","(28.934, 29.97]",183.0,58.0
"(24.014, 26.81]","(12669.435, 14386.418]","(20.903, 23.224]","(0.139, 2.189]","(22466.49, 24050.817]","(10.287, 11.406]","(26.787, 31.491]","(10034.119, 10703.651]","(11.832, 14.569]",3588.0,1177.0
"(37.391, 39.92]","(18069.604, 19438.649]","(18.838, 20.903]","(24.99, 27.27]","(12634.186, 14434.652]","(7.706, 10.287]","(33.278, 35.317]","(18066.412, 19435.745]","(10.393, 11.832]",7934.0,1367.0
"(14.653, 16.26]","(21089.141, 22544.526]","(18.838, 20.903]","(2.189, 5.133]","(17430.663, 19080.122]","(3.229, 4.822]","(37.694, 39.85]","(18066.412, 19435.745]","(26.361, 28.934]",19510.0,3934.0
