binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(16.07, 20.045]","(22002.56, 23995.885]","(21.064, 24.036]","(27.916, 31.884]","(16050.45, 18029.68]","(18.006, 21.002]","(35.887, 39.85]","(23929.603, 25914.672]","(20.991, 23.984]",18425.0,3456.0
"(12.095, 16.07]","(22002.56, 23995.885]","(9.176, 12.148]","(8.076, 12.044]","(14071.22, 16050.45]","(12.014, 15.01]","(27.961, 31.924]","(17974.396, 19959.465]","(9.019, 12.012]",12061.0,2158.0
"(20.045, 24.02]","(14029.26, 16022.585]","(0.23, 3.232]","(4.108, 8.076]","(14071.22, 16050.45]","(4e-05, 3.026]","(16.072, 20.035]","(25914.672, 27899.741]","(3.033, 6.026]",13516.0,2340.0
"(16.07, 20.045]","(14029.26, 16022.585]","(18.092, 21.064]","(4.108, 8.076]","(20008.91, 21988.14]","(9.018, 12.014]","(31.924, 35.887]","(19959.465, 21944.534]","(6.026, 9.019]",21195.0,4492.0
"(8.12, 12.095]","(18015.91, 20009.235]","(15.12, 18.092]","(8.076, 12.044]","(23967.37, 25946.6]","(9.018, 12.014]","(23.998, 27.961]","(14004.258, 15989.327]","(0.0101, 3.033]",22760.0,5392.0
"(27.995, 31.97]","(18015.91, 20009.235]","(24.036, 27.008]","(8.076, 12.044]","(23967.37, 25946.6]","(26.994, 29.99]","(31.924, 35.887]","(17974.396, 19959.465]","(26.977, 29.97]",0.0,2.0
"(8.12, 12.095]","(23995.885, 25989.21]","(0.23, 3.232]","(27.916, 31.884]","(25946.6, 27925.83]","(18.006, 21.002]","(8.146, 12.109]","(23929.603, 25914.672]","(23.984, 26.977]",23297.0,5528.0
"(35.945, 39.92]","(25989.21, 27982.535]","(12.148, 15.12]","(16.012, 19.98]","(25946.6, 27925.83]","(4e-05, 3.026]","(16.072, 20.035]","(25914.672, 27899.741]","(17.998, 20.991]",26266.0,5859.0
"(0.13, 4.145]","(10022.677, 12035.935]","(12.148, 15.12]","(23.948, 27.916]","(14071.22, 16050.45]","(26.994, 29.99]","(12.109, 16.072]","(19959.465, 21944.534]","(6.026, 9.019]",8459.0,1395.0
"(20.045, 24.02]","(10022.677, 12035.935]","(0.23, 3.232]","(19.98, 23.948]","(23967.37, 25946.6]","(15.01, 18.006]","(0.18, 4.183]","(15989.327, 17974.396]","(23.984, 26.977]",14639.0,4205.0
"(12.095, 16.07]","(23995.885, 25989.21]","(18.092, 21.064]","(8.076, 12.044]","(10092.968, 12091.99]","(21.002, 23.998]","(31.924, 35.887]","(14004.258, 15989.327]","(15.005, 17.998]",861.0,205.0
"(0.13, 4.145]","(10022.677, 12035.935]","(9.176, 12.148]","(4.108, 8.076]","(25946.6, 27925.83]","(9.018, 12.014]","(16.072, 20.035]","(23929.603, 25914.672]","(17.998, 20.991]",2123.0,321.0
"(20.045, 24.02]","(10022.677, 12035.935]","(0.23, 3.232]","(12.044, 16.012]","(20008.91, 21988.14]","(21.002, 23.998]","(12.109, 16.072]","(25914.672, 27899.741]","(9.019, 12.012]",23500.0,4790.0
"(0.13, 4.145]","(12035.935, 14029.26]","(18.092, 21.064]","(27.916, 31.884]","(25946.6, 27925.83]","(26.994, 29.99]","(23.998, 27.961]","(12019.189, 14004.258]","(0.0101, 3.033]",18359.0,3893.0
"(0.13, 4.145]","(23995.885, 25989.21]","(27.008, 29.98]","(0.1, 4.108]","(21988.14, 23967.37]","(9.018, 12.014]","(23.998, 27.961]","(25914.672, 27899.741]","(9.019, 12.012]",2176.0,322.0
"(0.13, 4.145]","(27982.535, 29975.86]","(21.064, 24.036]","(23.948, 27.916]","(18029.68, 20008.91]","(4e-05, 3.026]","(31.924, 35.887]","(21944.534, 23929.603]","(20.991, 23.984]",16356.0,2878.0
"(16.07, 20.045]","(14029.26, 16022.585]","(0.23, 3.232]","(4.108, 8.076]","(20008.91, 21988.14]","(23.998, 26.994]","(20.035, 23.998]","(14004.258, 15989.327]","(15.005, 17.998]",338.0,107.0
"(20.045, 24.02]","(22002.56, 23995.885]","(9.176, 12.148]","(35.852, 39.82]","(10092.968, 12091.99]","(3.026, 6.022]","(20.035, 23.998]","(19959.465, 21944.534]","(26.977, 29.97]",5631.0,934.0
"(31.97, 35.945]","(25989.21, 27982.535]","(9.176, 12.148]","(35.852, 39.82]","(18029.68, 20008.91]","(4e-05, 3.026]","(0.18, 4.183]","(14004.258, 15989.327]","(12.012, 15.005]",13216.0,3451.0
"(31.97, 35.945]","(23995.885, 25989.21]","(0.23, 3.232]","(4.108, 8.076]","(27925.83, 29905.06]","(3.026, 6.022]","(35.887, 39.85]","(14004.258, 15989.327]","(3.033, 6.026]",17301.0,4583.0
"(0.13, 4.145]","(18015.91, 20009.235]","(9.176, 12.148]","(4.108, 8.076]","(20008.91, 21988.14]","(12.014, 15.01]","(16.072, 20.035]","(19959.465, 21944.534]","(0.0101, 3.033]",2050.0,323.0
"(4.145, 8.12]","(12035.935, 14029.26]","(6.204, 9.176]","(8.076, 12.044]","(20008.91, 21988.14]","(23.998, 26.994]","(12.109, 16.072]","(15989.327, 17974.396]","(15.005, 17.998]",9456.0,2562.0
"(31.97, 35.945]","(22002.56, 23995.885]","(21.064, 24.036]","(23.948, 27.916]","(25946.6, 27925.83]","(21.002, 23.998]","(4.183, 8.146]","(25914.672, 27899.741]","(26.977, 29.97]",18251.0,4964.0
"(31.97, 35.945]","(20009.235, 22002.56]","(27.008, 29.98]","(19.98, 23.948]","(18029.68, 20008.91]","(18.006, 21.002]","(16.072, 20.035]","(25914.672, 27899.741]","(26.977, 29.97]",22451.0,4470.0
"(0.13, 4.145]","(27982.535, 29975.86]","(24.036, 27.008]","(16.012, 19.98]","(10092.968, 12091.99]","(23.998, 26.994]","(8.146, 12.109]","(27899.741, 29884.81]","(12.012, 15.005]",2919.0,481.0
"(8.12, 12.095]","(27982.535, 29975.86]","(0.23, 3.232]","(16.012, 19.98]","(14071.22, 16050.45]","(18.006, 21.002]","(16.072, 20.035]","(19959.465, 21944.534]","(26.977, 29.97]",14470.0,2626.0
"(0.13, 4.145]","(12035.935, 14029.26]","(3.232, 6.204]","(35.852, 39.82]","(21988.14, 23967.37]","(18.006, 21.002]","(20.035, 23.998]","(21944.534, 23929.603]","(3.033, 6.026]",20242.0,3784.0
"(31.97, 35.945]","(27982.535, 29975.86]","(27.008, 29.98]","(27.916, 31.884]","(23967.37, 25946.6]","(3.026, 6.022]","(23.998, 27.961]","(17974.396, 19959.465]","(26.977, 29.97]",24084.0,5555.0
"(16.07, 20.045]","(18015.91, 20009.235]","(21.064, 24.036]","(0.1, 4.108]","(25946.6, 27925.83]","(4e-05, 3.026]","(20.035, 23.998]","(14004.258, 15989.327]","(15.005, 17.998]",12481.0,3733.0
"(31.97, 35.945]","(22002.56, 23995.885]","(27.008, 29.98]","(12.044, 16.012]","(21988.14, 23967.37]","(9.018, 12.014]","(35.887, 39.85]","(19959.465, 21944.534]","(6.026, 9.019]",23271.0,5009.0
"(12.095, 16.07]","(14029.26, 16022.585]","(0.23, 3.232]","(23.948, 27.916]","(23967.37, 25946.6]","(15.01, 18.006]","(4.183, 8.146]","(25914.672, 27899.741]","(26.977, 29.97]",19806.0,4966.0
"(35.945, 39.92]","(18015.91, 20009.235]","(6.204, 9.176]","(35.852, 39.82]","(23967.37, 25946.6]","(18.006, 21.002]","(20.035, 23.998]","(10014.269, 12019.189]","(9.019, 12.012]",19308.0,4938.0
"(16.07, 20.045]","(27982.535, 29975.86]","(24.036, 27.008]","(12.044, 16.012]","(21988.14, 23967.37]","(26.994, 29.99]","(16.072, 20.035]","(15989.327, 17974.396]","(17.998, 20.991]",22275.0,5001.0
"(35.945, 39.92]","(23995.885, 25989.21]","(27.008, 29.98]","(31.884, 35.852]","(25946.6, 27925.83]","(26.994, 29.99]","(20.035, 23.998]","(21944.534, 23929.603]","(3.033, 6.026]",25588.0,5831.0
"(31.97, 35.945]","(14029.26, 16022.585]","(24.036, 27.008]","(8.076, 12.044]","(27925.83, 29905.06]","(26.994, 29.99]","(31.924, 35.887]","(14004.258, 15989.327]","(17.998, 20.991]",56.0,28.0
"(31.97, 35.945]","(18015.91, 20009.235]","(24.036, 27.008]","(16.012, 19.98]","(10092.968, 12091.99]","(3.026, 6.022]","(4.183, 8.146]","(25914.672, 27899.741]","(17.998, 20.991]",3302.0,669.0
"(0.13, 4.145]","(16022.585, 18015.91]","(24.036, 27.008]","(4.108, 8.076]","(20008.91, 21988.14]","(23.998, 26.994]","(35.887, 39.85]","(10014.269, 12019.189]","(26.977, 29.97]",292.0,63.0
"(0.13, 4.145]","(23995.885, 25989.21]","(9.176, 12.148]","(4.108, 8.076]","(20008.91, 21988.14]","(3.026, 6.022]","(16.072, 20.035]","(10014.269, 12019.189]","(23.984, 26.977]",11615.0,2329.0
"(27.995, 31.97]","(10022.677, 12035.935]","(27.008, 29.98]","(12.044, 16.012]","(27925.83, 29905.06]","(23.998, 26.994]","(31.924, 35.887]","(10014.269, 12019.189]","(17.998, 20.991]",20345.0,5200.0
"(24.02, 27.995]","(20009.235, 22002.56]","(3.232, 6.204]","(12.044, 16.012]","(23967.37, 25946.6]","(21.002, 23.998]","(0.18, 4.183]","(12019.189, 14004.258]","(20.991, 23.984]",14583.0,4404.0
"(20.045, 24.02]","(20009.235, 22002.56]","(24.036, 27.008]","(12.044, 16.012]","(16050.45, 18029.68]","(26.994, 29.99]","(20.035, 23.998]","(19959.465, 21944.534]","(0.0101, 3.033]",857.0,291.0
"(31.97, 35.945]","(12035.935, 14029.26]","(15.12, 18.092]","(35.852, 39.82]","(21988.14, 23967.37]","(4e-05, 3.026]","(35.887, 39.85]","(10014.269, 12019.189]","(20.991, 23.984]",18076.0,4412.0
"(20.045, 24.02]","(23995.885, 25989.21]","(12.148, 15.12]","(35.852, 39.82]","(25946.6, 27925.83]","(21.002, 23.998]","(31.924, 35.887]","(21944.534, 23929.603]","(9.019, 12.012]",25557.0,5789.0
"(27.995, 31.97]","(10022.677, 12035.935]","(9.176, 12.148]","(23.948, 27.916]","(16050.45, 18029.68]","(3.026, 6.022]","(12.109, 16.072]","(19959.465, 21944.534]","(15.005, 17.998]",17902.0,3425.0
"(27.995, 31.97]","(23995.885, 25989.21]","(12.148, 15.12]","(16.012, 19.98]","(21988.14, 23967.37]","(26.994, 29.99]","(23.998, 27.961]","(27899.741, 29884.81]","(0.0101, 3.033]",25934.0,5541.0
"(12.095, 16.07]","(12035.935, 14029.26]","(27.008, 29.98]","(35.852, 39.82]","(10092.968, 12091.99]","(18.006, 21.002]","(20.035, 23.998]","(15989.327, 17974.396]","(23.984, 26.977]",4907.0,848.0
"(12.095, 16.07]","(23995.885, 25989.21]","(21.064, 24.036]","(23.948, 27.916]","(12091.99, 14071.22]","(12.014, 15.01]","(20.035, 23.998]","(25914.672, 27899.741]","(20.991, 23.984]",8548.0,1405.0
"(20.045, 24.02]","(23995.885, 25989.21]","(24.036, 27.008]","(8.076, 12.044]","(10092.968, 12091.99]","(9.018, 12.014]","(8.146, 12.109]","(25914.672, 27899.741]","(12.012, 15.005]",6848.0,1107.0
"(35.945, 39.92]","(23995.885, 25989.21]","(18.092, 21.064]","(23.948, 27.916]","(23967.37, 25946.6]","(9.018, 12.014]","(23.998, 27.961]","(25914.672, 27899.741]","(3.033, 6.026]",26263.0,5769.0
"(16.07, 20.045]","(14029.26, 16022.585]","(12.148, 15.12]","(12.044, 16.012]","(12091.99, 14071.22]","(15.01, 18.006]","(12.109, 16.072]","(23929.603, 25914.672]","(26.977, 29.97]",8602.0,1425.0
"(16.07, 20.045]","(25989.21, 27982.535]","(12.148, 15.12]","(27.916, 31.884]","(14071.22, 16050.45]","(4e-05, 3.026]","(8.146, 12.109]","(14004.258, 15989.327]","(12.012, 15.005]",11657.0,2231.0
"(12.095, 16.07]","(16022.585, 18015.91]","(6.204, 9.176]","(16.012, 19.98]","(25946.6, 27925.83]","(4e-05, 3.026]","(16.072, 20.035]","(21944.534, 23929.603]","(20.991, 23.984]",25443.0,5710.0
"(16.07, 20.045]","(27982.535, 29975.86]","(0.23, 3.232]","(31.884, 35.852]","(14071.22, 16050.45]","(21.002, 23.998]","(20.035, 23.998]","(21944.534, 23929.603]","(15.005, 17.998]",14728.0,2661.0
"(8.12, 12.095]","(10022.677, 12035.935]","(3.232, 6.204]","(19.98, 23.948]","(27925.83, 29905.06]","(23.998, 26.994]","(20.035, 23.998]","(10014.269, 12019.189]","(6.026, 9.019]",18814.0,5122.0
"(27.995, 31.97]","(25989.21, 27982.535]","(21.064, 24.036]","(31.884, 35.852]","(23967.37, 25946.6]","(9.018, 12.014]","(12.109, 16.072]","(10014.269, 12019.189]","(6.026, 9.019]",18088.0,4805.0
"(24.02, 27.995]","(20009.235, 22002.56]","(27.008, 29.98]","(16.012, 19.98]","(18029.68, 20008.91]","(26.994, 29.99]","(8.146, 12.109]","(27899.741, 29884.81]","(0.0101, 3.033]",22624.0,4454.0
"(16.07, 20.045]","(14029.26, 16022.585]","(6.204, 9.176]","(0.1, 4.108]","(18029.68, 20008.91]","(4e-05, 3.026]","(16.072, 20.035]","(17974.396, 19959.465]","(23.984, 26.977]",20136.0,4155.0
"(31.97, 35.945]","(27982.535, 29975.86]","(6.204, 9.176]","(31.884, 35.852]","(23967.37, 25946.6]","(23.998, 26.994]","(8.146, 12.109]","(25914.672, 27899.741]","(0.0101, 3.033]",26254.0,5777.0
"(31.97, 35.945]","(16022.585, 18015.91]","(12.148, 15.12]","(35.852, 39.82]","(14071.22, 16050.45]","(26.994, 29.99]","(16.072, 20.035]","(19959.465, 21944.534]","(26.977, 29.97]",12608.0,2242.0
"(31.97, 35.945]","(25989.21, 27982.535]","(15.12, 18.092]","(35.852, 39.82]","(21988.14, 23967.37]","(26.994, 29.99]","(35.887, 39.85]","(14004.258, 15989.327]","(17.998, 20.991]",21310.0,4848.0
"(35.945, 39.92]","(16022.585, 18015.91]","(6.204, 9.176]","(8.076, 12.044]","(27925.83, 29905.06]","(9.018, 12.014]","(35.887, 39.85]","(19959.465, 21944.534]","(3.033, 6.026]",20362.0,4348.0
"(12.095, 16.07]","(25989.21, 27982.535]","(24.036, 27.008]","(31.884, 35.852]","(25946.6, 27925.83]","(26.994, 29.99]","(35.887, 39.85]","(10014.269, 12019.189]","(9.019, 12.012]",18824.0,5144.0
"(8.12, 12.095]","(22002.56, 23995.885]","(21.064, 24.036]","(35.852, 39.82]","(23967.37, 25946.6]","(23.998, 26.994]","(12.109, 16.072]","(10014.269, 12019.189]","(9.019, 12.012]",15013.0,3350.0
"(31.97, 35.945]","(22002.56, 23995.885]","(27.008, 29.98]","(31.884, 35.852]","(25946.6, 27925.83]","(4e-05, 3.026]","(8.146, 12.109]","(19959.465, 21944.534]","(23.984, 26.977]",25137.0,5778.0
"(16.07, 20.045]","(23995.885, 25989.21]","(0.23, 3.232]","(31.884, 35.852]","(14071.22, 16050.45]","(15.01, 18.006]","(20.035, 23.998]","(15989.327, 17974.396]","(17.998, 20.991]",13517.0,2528.0
"(20.045, 24.02]","(22002.56, 23995.885]","(15.12, 18.092]","(35.852, 39.82]","(25946.6, 27925.83]","(15.01, 18.006]","(35.887, 39.85]","(10014.269, 12019.189]","(3.033, 6.026]",18945.0,5045.0
"(16.07, 20.045]","(20009.235, 22002.56]","(6.204, 9.176]","(35.852, 39.82]","(14071.22, 16050.45]","(3.026, 6.022]","(27.961, 31.924]","(21944.534, 23929.603]","(23.984, 26.977]",12658.0,2230.0
"(8.12, 12.095]","(14029.26, 16022.585]","(21.064, 24.036]","(23.948, 27.916]","(10092.968, 12091.99]","(3.026, 6.022]","(8.146, 12.109]","(25914.672, 27899.741]","(15.005, 17.998]",2727.0,437.0
"(20.045, 24.02]","(27982.535, 29975.86]","(27.008, 29.98]","(0.1, 4.108]","(16050.45, 18029.68]","(12.014, 15.01]","(0.18, 4.183]","(10014.269, 12019.189]","(26.977, 29.97]",1443.0,722.0
"(24.02, 27.995]","(27982.535, 29975.86]","(21.064, 24.036]","(23.948, 27.916]","(27925.83, 29905.06]","(21.002, 23.998]","(31.924, 35.887]","(25914.672, 27899.741]","(17.998, 20.991]",26699.0,6090.0
"(0.13, 4.145]","(25989.21, 27982.535]","(15.12, 18.092]","(19.98, 23.948]","(18029.68, 20008.91]","(9.018, 12.014]","(16.072, 20.035]","(25914.672, 27899.741]","(15.005, 17.998]",14556.0,2449.0
"(4.145, 8.12]","(22002.56, 23995.885]","(9.176, 12.148]","(19.98, 23.948]","(20008.91, 21988.14]","(18.006, 21.002]","(8.146, 12.109]","(19959.465, 21944.534]","(23.984, 26.977]",15911.0,3027.0
"(12.095, 16.07]","(22002.56, 23995.885]","(27.008, 29.98]","(16.012, 19.98]","(18029.68, 20008.91]","(26.994, 29.99]","(4.183, 8.146]","(12019.189, 14004.258]","(20.991, 23.984]",14522.0,3366.0
"(0.13, 4.145]","(25989.21, 27982.535]","(27.008, 29.98]","(19.98, 23.948]","(20008.91, 21988.14]","(3.026, 6.022]","(31.924, 35.887]","(21944.534, 23929.603]","(0.0101, 3.033]",17696.0,3159.0
"(24.02, 27.995]","(20009.235, 22002.56]","(6.204, 9.176]","(23.948, 27.916]","(10092.968, 12091.99]","(4e-05, 3.026]","(23.998, 27.961]","(10014.269, 12019.189]","(6.026, 9.019]",4347.0,886.0
"(27.995, 31.97]","(25989.21, 27982.535]","(12.148, 15.12]","(4.108, 8.076]","(21988.14, 23967.37]","(3.026, 6.022]","(23.998, 27.961]","(21944.534, 23929.603]","(23.984, 26.977]",24183.0,5252.0
"(12.095, 16.07]","(20009.235, 22002.56]","(9.176, 12.148]","(12.044, 16.012]","(27925.83, 29905.06]","(15.01, 18.006]","(20.035, 23.998]","(27899.741, 29884.81]","(3.033, 6.026]",27015.0,6069.0
"(12.095, 16.07]","(18015.91, 20009.235]","(6.204, 9.176]","(16.012, 19.98]","(10092.968, 12091.99]","(21.002, 23.998]","(27.961, 31.924]","(10014.269, 12019.189]","(20.991, 23.984]",3021.0,611.0
"(27.995, 31.97]","(10022.677, 12035.935]","(24.036, 27.008]","(4.108, 8.076]","(27925.83, 29905.06]","(23.998, 26.994]","(23.998, 27.961]","(17974.396, 19959.465]","(23.984, 26.977]",482.0,130.0
"(12.095, 16.07]","(12035.935, 14029.26]","(9.176, 12.148]","(23.948, 27.916]","(18029.68, 20008.91]","(15.01, 18.006]","(20.035, 23.998]","(15989.327, 17974.396]","(17.998, 20.991]",18654.0,3839.0
"(8.12, 12.095]","(27982.535, 29975.86]","(27.008, 29.98]","(35.852, 39.82]","(23967.37, 25946.6]","(26.994, 29.99]","(35.887, 39.85]","(14004.258, 15989.327]","(23.984, 26.977]",17968.0,3632.0
"(27.995, 31.97]","(10022.677, 12035.935]","(15.12, 18.092]","(16.012, 19.98]","(10092.968, 12091.99]","(3.026, 6.022]","(4.183, 8.146]","(23929.603, 25914.672]","(15.005, 17.998]",2781.0,538.0
"(24.02, 27.995]","(10022.677, 12035.935]","(0.23, 3.232]","(35.852, 39.82]","(18029.68, 20008.91]","(21.002, 23.998]","(0.18, 4.183]","(23929.603, 25914.672]","(23.984, 26.977]",12834.0,3235.0
"(20.045, 24.02]","(22002.56, 23995.885]","(27.008, 29.98]","(35.852, 39.82]","(20008.91, 21988.14]","(4e-05, 3.026]","(35.887, 39.85]","(14004.258, 15989.327]","(17.998, 20.991]",19936.0,4567.0
"(35.945, 39.92]","(22002.56, 23995.885]","(3.232, 6.204]","(23.948, 27.916]","(27925.83, 29905.06]","(26.994, 29.99]","(12.109, 16.072]","(10014.269, 12019.189]","(6.026, 9.019]",20350.0,5402.0
"(20.045, 24.02]","(12035.935, 14029.26]","(12.148, 15.12]","(19.98, 23.948]","(23967.37, 25946.6]","(3.026, 6.022]","(8.146, 12.109]","(21944.534, 23929.603]","(26.977, 29.97]",20881.0,4997.0
"(35.945, 39.92]","(14029.26, 16022.585]","(18.092, 21.064]","(4.108, 8.076]","(18029.68, 20008.91]","(23.998, 26.994]","(0.18, 4.183]","(17974.396, 19959.465]","(9.019, 12.012]",121.0,84.0
"(16.07, 20.045]","(18015.91, 20009.235]","(9.176, 12.148]","(35.852, 39.82]","(27925.83, 29905.06]","(4e-05, 3.026]","(0.18, 4.183]","(21944.534, 23929.603]","(12.012, 15.005]",17485.0,5029.0
"(35.945, 39.92]","(20009.235, 22002.56]","(27.008, 29.98]","(19.98, 23.948]","(10092.968, 12091.99]","(4e-05, 3.026]","(4.183, 8.146]","(23929.603, 25914.672]","(9.019, 12.012]",3591.0,631.0
"(24.02, 27.995]","(16022.585, 18015.91]","(15.12, 18.092]","(0.1, 4.108]","(21988.14, 23967.37]","(23.998, 26.994]","(16.072, 20.035]","(14004.258, 15989.327]","(12.012, 15.005]",240.0,76.0
"(4.145, 8.12]","(23995.885, 25989.21]","(27.008, 29.98]","(27.916, 31.884]","(23967.37, 25946.6]","(23.998, 26.994]","(4.183, 8.146]","(12019.189, 14004.258]","(0.0101, 3.033]",16857.0,3469.0
"(35.945, 39.92]","(27982.535, 29975.86]","(6.204, 9.176]","(16.012, 19.98]","(10092.968, 12091.99]","(6.022, 9.018]","(20.035, 23.998]","(17974.396, 19959.465]","(3.033, 6.026]",5516.0,938.0
"(8.12, 12.095]","(27982.535, 29975.86]","(9.176, 12.148]","(23.948, 27.916]","(12091.99, 14071.22]","(15.01, 18.006]","(23.998, 27.961]","(19959.465, 21944.534]","(15.005, 17.998]",10164.0,1760.0
"(27.995, 31.97]","(27982.535, 29975.86]","(24.036, 27.008]","(23.948, 27.916]","(16050.45, 18029.68]","(9.018, 12.014]","(16.072, 20.035]","(25914.672, 27899.741]","(17.998, 20.991]",19672.0,3733.0
"(31.97, 35.945]","(12035.935, 14029.26]","(0.23, 3.232]","(8.076, 12.044]","(12091.99, 14071.22]","(4e-05, 3.026]","(12.109, 16.072]","(25914.672, 27899.741]","(0.0101, 3.033]",8086.0,1314.0
"(27.995, 31.97]","(14029.26, 16022.585]","(6.204, 9.176]","(19.98, 23.948]","(12091.99, 14071.22]","(3.026, 6.022]","(0.18, 4.183]","(17974.396, 19959.465]","(9.019, 12.012]",7183.0,1484.0
"(35.945, 39.92]","(16022.585, 18015.91]","(18.092, 21.064]","(0.1, 4.108]","(10092.968, 12091.99]","(21.002, 23.998]","(35.887, 39.85]","(23929.603, 25914.672]","(20.991, 23.984]",467.0,93.0
"(35.945, 39.92]","(16022.585, 18015.91]","(24.036, 27.008]","(0.1, 4.108]","(27925.83, 29905.06]","(26.994, 29.99]","(16.072, 20.035]","(17974.396, 19959.465]","(6.026, 9.019]",15.0,9.0
"(12.095, 16.07]","(10022.677, 12035.935]","(27.008, 29.98]","(4.108, 8.076]","(20008.91, 21988.14]","(26.994, 29.99]","(27.961, 31.924]","(21944.534, 23929.603]","(0.0101, 3.033]",0.0,0.0
"(8.12, 12.095]","(18015.91, 20009.235]","(15.12, 18.092]","(12.044, 16.012]","(21988.14, 23967.37]","(23.998, 26.994]","(31.924, 35.887]","(10014.269, 12019.189]","(15.005, 17.998]",0.0,0.0
"(31.97, 35.945]","(10022.677, 12035.935]","(18.092, 21.064]","(23.948, 27.916]","(25946.6, 27925.83]","(23.998, 26.994]","(23.998, 27.961]","(14004.258, 15989.327]","(3.033, 6.026]",22382.0,5260.0
"(16.07, 20.045]","(10022.677, 12035.935]","(24.036, 27.008]","(35.852, 39.82]","(14071.22, 16050.45]","(23.998, 26.994]","(0.18, 4.183]","(27899.741, 29884.81]","(20.991, 23.984]",7277.0,1610.0
"(24.02, 27.995]","(22002.56, 23995.885]","(0.23, 3.232]","(31.884, 35.852]","(27925.83, 29905.06]","(4e-05, 3.026]","(12.109, 16.072]","(19959.465, 21944.534]","(0.0101, 3.033]",25877.0,6050.0
"(8.12, 12.095]","(27982.535, 29975.86]","(27.008, 29.98]","(35.852, 39.82]","(21988.14, 23967.37]","(15.01, 18.006]","(31.924, 35.887]","(25914.672, 27899.741]","(6.026, 9.019]",20210.0,3659.0
"(27.995, 31.97]","(16022.585, 18015.91]","(27.008, 29.98]","(27.916, 31.884]","(21988.14, 23967.37]","(3.026, 6.022]","(20.035, 23.998]","(10014.269, 12019.189]","(6.026, 9.019]",18059.0,4608.0
"(31.97, 35.945]","(10022.677, 12035.935]","(15.12, 18.092]","(19.98, 23.948]","(27925.83, 29905.06]","(23.998, 26.994]","(12.109, 16.072]","(23929.603, 25914.672]","(15.005, 17.998]",26072.0,5863.0
"(0.13, 4.145]","(22002.56, 23995.885]","(0.23, 3.232]","(16.012, 19.98]","(18029.68, 20008.91]","(23.998, 26.994]","(27.961, 31.924]","(25914.672, 27899.741]","(0.0101, 3.033]",15624.0,2668.0
"(27.995, 31.97]","(25989.21, 27982.535]","(18.092, 21.064]","(19.98, 23.948]","(12091.99, 14071.22]","(9.018, 12.014]","(27.961, 31.924]","(27899.741, 29884.81]","(20.991, 23.984]",8850.0,1440.0
"(12.095, 16.07]","(22002.56, 23995.885]","(9.176, 12.148]","(27.916, 31.884]","(14071.22, 16050.45]","(23.998, 26.994]","(23.998, 27.961]","(15989.327, 17974.396]","(26.977, 29.97]",11644.0,2178.0
"(12.095, 16.07]","(23995.885, 25989.21]","(12.148, 15.12]","(0.1, 4.108]","(23967.37, 25946.6]","(12.014, 15.01]","(27.961, 31.924]","(19959.465, 21944.534]","(23.984, 26.977]",5149.0,1252.0
"(31.97, 35.945]","(22002.56, 23995.885]","(9.176, 12.148]","(0.1, 4.108]","(21988.14, 23967.37]","(12.014, 15.01]","(35.887, 39.85]","(21944.534, 23929.603]","(15.005, 17.998]",4875.0,1072.0
"(4.145, 8.12]","(22002.56, 23995.885]","(3.232, 6.204]","(19.98, 23.948]","(23967.37, 25946.6]","(18.006, 21.002]","(0.18, 4.183]","(15989.327, 17974.396]","(15.005, 17.998]",12649.0,3138.0
"(20.045, 24.02]","(10022.677, 12035.935]","(21.064, 24.036]","(4.108, 8.076]","(18029.68, 20008.91]","(23.998, 26.994]","(12.109, 16.072]","(27899.741, 29884.81]","(0.0101, 3.033]",711.0,163.0
"(31.97, 35.945]","(22002.56, 23995.885]","(21.064, 24.036]","(4.108, 8.076]","(10092.968, 12091.99]","(9.018, 12.014]","(31.924, 35.887]","(15989.327, 17974.396]","(6.026, 9.019]",6023.0,1051.0
"(27.995, 31.97]","(27982.535, 29975.86]","(27.008, 29.98]","(35.852, 39.82]","(16050.45, 18029.68]","(15.01, 18.006]","(35.887, 39.85]","(10014.269, 12019.189]","(12.012, 15.005]",13449.0,3052.0
"(27.995, 31.97]","(22002.56, 23995.885]","(24.036, 27.008]","(27.916, 31.884]","(12091.99, 14071.22]","(4e-05, 3.026]","(16.072, 20.035]","(25914.672, 27899.741]","(3.033, 6.026]",11729.0,1995.0
"(4.145, 8.12]","(27982.535, 29975.86]","(15.12, 18.092]","(12.044, 16.012]","(10092.968, 12091.99]","(23.998, 26.994]","(0.18, 4.183]","(10014.269, 12019.189]","(26.977, 29.97]",183.0,58.0
"(24.02, 27.995]","(14029.26, 16022.585]","(21.064, 24.036]","(0.1, 4.108]","(21988.14, 23967.37]","(9.018, 12.014]","(27.961, 31.924]","(10014.269, 12019.189]","(12.012, 15.005]",3588.0,1177.0
"(35.945, 39.92]","(18015.91, 20009.235]","(18.092, 21.064]","(23.948, 27.916]","(12091.99, 14071.22]","(6.022, 9.018]","(31.924, 35.887]","(17974.396, 19959.465]","(9.019, 12.012]",7934.0,1367.0
"(12.095, 16.07]","(22002.56, 23995.885]","(18.092, 21.064]","(4.108, 8.076]","(18029.68, 20008.91]","(3.026, 6.022]","(35.887, 39.85]","(17974.396, 19959.465]","(26.977, 29.97]",19510.0,3934.0
