binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(14.653, 26.81]","(16882.707, 23463.097]","(10.233, 20.903]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",21658.0,5224.0
"(14.653, 26.81]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(10112.759, 17430.663]","(10.287, 21.817]","(26.787, 39.85]","(22767.66, 29884.81]","(20.007, 29.97]",18425.0,3456.0
"(0.169, 14.653]","(16882.707, 23463.097]","(10.233, 20.903]","(0.139, 13.9]","(10112.759, 17430.663]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(0.039, 10.393]",12061.0,2158.0
"(14.653, 26.81]","(10042.609, 16882.707]","(0.259, 10.233]","(0.139, 13.9]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(22767.66, 29884.81]","(0.039, 10.393]",13516.0,2340.0
"(14.653, 26.81]","(10042.609, 16882.707]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(0.039, 10.393]",21195.0,4492.0
"(0.169, 14.653]","(16882.707, 23463.097]","(10.233, 20.903]","(0.139, 13.9]","(24050.817, 29905.06]","(10.287, 21.817]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",22760.0,5392.0
"(26.81, 39.92]","(16882.707, 23463.097]","(20.903, 29.98]","(0.139, 13.9]","(24050.817, 29905.06]","(21.817, 29.99]","(26.787, 39.85]","(16727.36, 22767.66]","(20.007, 29.97]",0.0,2.0
"(0.169, 14.653]","(23463.097, 29975.86]","(0.259, 10.233]","(27.27, 39.82]","(24050.817, 29905.06]","(10.287, 21.817]","(0.219, 14.793]","(22767.66, 29884.81]","(20.007, 29.97]",23297.0,5528.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(13.9, 27.27]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(22767.66, 29884.81]","(20.007, 29.97]",26266.0,5859.0
"(0.169, 14.653]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(10112.759, 17430.663]","(21.817, 29.99]","(0.219, 14.793]","(16727.36, 22767.66]","(0.039, 10.393]",8459.0,1395.0
"(14.653, 26.81]","(10042.609, 16882.707]","(0.259, 10.233]","(13.9, 27.27]","(24050.817, 29905.06]","(10.287, 21.817]","(0.219, 14.793]","(16727.36, 22767.66]","(20.007, 29.97]",14639.0,4205.0
"(14.653, 26.81]","(23463.097, 29975.86]","(10.233, 20.903]","(0.139, 13.9]","(10112.759, 17430.663]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",861.0,205.0
"(0.169, 14.653]","(10042.609, 16882.707]","(10.233, 20.903]","(0.139, 13.9]","(24050.817, 29905.06]","(10.287, 21.817]","(14.793, 26.787]","(22767.66, 29884.81]","(20.007, 29.97]",2123.0,321.0
"(14.653, 26.81]","(10042.609, 16882.707]","(0.259, 10.233]","(13.9, 27.27]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(22767.66, 29884.81]","(10.393, 20.007]",23500.0,4790.0
"(0.169, 14.653]","(10042.609, 16882.707]","(10.233, 20.903]","(27.27, 39.82]","(24050.817, 29905.06]","(21.817, 29.99]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",18359.0,3893.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(22767.66, 29884.81]","(0.039, 10.393]",2176.0,322.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(22767.66, 29884.81]","(20.007, 29.97]",16356.0,2878.0
"(14.653, 26.81]","(10042.609, 16882.707]","(0.259, 10.233]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(14.793, 26.787]","(10034.119, 16727.36]","(10.393, 20.007]",338.0,107.0
"(14.653, 26.81]","(16882.707, 23463.097]","(10.233, 20.903]","(27.27, 39.82]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",5631.0,934.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(10034.119, 16727.36]","(10.393, 20.007]",13216.0,3451.0
"(26.81, 39.92]","(23463.097, 29975.86]","(0.259, 10.233]","(0.139, 13.9]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(10034.119, 16727.36]","(0.039, 10.393]",17301.0,4583.0
"(0.169, 14.653]","(16882.707, 23463.097]","(0.259, 10.233]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(14.793, 26.787]","(16727.36, 22767.66]","(0.039, 10.393]",2050.0,323.0
"(0.169, 14.653]","(10042.609, 16882.707]","(0.259, 10.233]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(10034.119, 16727.36]","(10.393, 20.007]",9456.0,2562.0
"(26.81, 39.92]","(16882.707, 23463.097]","(20.903, 29.98]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(0.219, 14.793]","(22767.66, 29884.81]","(20.007, 29.97]",18251.0,4964.0
"(26.81, 39.92]","(16882.707, 23463.097]","(20.903, 29.98]","(13.9, 27.27]","(17430.663, 24050.817]","(10.287, 21.817]","(14.793, 26.787]","(22767.66, 29884.81]","(20.007, 29.97]",22451.0,4470.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(13.9, 27.27]","(10112.759, 17430.663]","(21.817, 29.99]","(0.219, 14.793]","(22767.66, 29884.81]","(10.393, 20.007]",2919.0,481.0
"(0.169, 14.653]","(23463.097, 29975.86]","(0.259, 10.233]","(13.9, 27.27]","(10112.759, 17430.663]","(10.287, 21.817]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",14470.0,2626.0
"(0.169, 14.653]","(10042.609, 16882.707]","(0.259, 10.233]","(27.27, 39.82]","(17430.663, 24050.817]","(10.287, 21.817]","(14.793, 26.787]","(16727.36, 22767.66]","(0.039, 10.393]",20242.0,3784.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",24084.0,5555.0
"(14.653, 26.81]","(16882.707, 23463.097]","(20.903, 29.98]","(0.139, 13.9]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(10034.119, 16727.36]","(10.393, 20.007]",12481.0,3733.0
"(26.81, 39.92]","(16882.707, 23463.097]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(0.039, 10.393]",23271.0,5009.0
"(14.653, 26.81]","(10042.609, 16882.707]","(0.259, 10.233]","(13.9, 27.27]","(24050.817, 29905.06]","(10.287, 21.817]","(0.219, 14.793]","(22767.66, 29884.81]","(20.007, 29.97]",19806.0,4966.0
"(26.81, 39.92]","(16882.707, 23463.097]","(0.259, 10.233]","(27.27, 39.82]","(24050.817, 29905.06]","(10.287, 21.817]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",19308.0,4938.0
"(14.653, 26.81]","(23463.097, 29975.86]","(20.903, 29.98]","(13.9, 27.27]","(17430.663, 24050.817]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",22275.0,5001.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(0.039, 10.393]",25588.0,5831.0
"(26.81, 39.92]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(24050.817, 29905.06]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",56.0,28.0
"(26.81, 39.92]","(16882.707, 23463.097]","(20.903, 29.98]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(22767.66, 29884.81]","(20.007, 29.97]",3302.0,669.0
"(0.169, 14.653]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(20.007, 29.97]",292.0,63.0
"(0.169, 14.653]","(23463.097, 29975.86]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(10034.119, 16727.36]","(20.007, 29.97]",11615.0,2329.0
"(26.81, 39.92]","(10042.609, 16882.707]","(20.903, 29.98]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",20345.0,5200.0
"(14.653, 26.81]","(16882.707, 23463.097]","(0.259, 10.233]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(0.219, 14.793]","(10034.119, 16727.36]","(20.007, 29.97]",14583.0,4404.0
"(14.653, 26.81]","(16882.707, 23463.097]","(20.903, 29.98]","(0.139, 13.9]","(10112.759, 17430.663]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(0.039, 10.393]",857.0,291.0
"(26.81, 39.92]","(10042.609, 16882.707]","(10.233, 20.903]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(10034.119, 16727.36]","(20.007, 29.97]",18076.0,4412.0
"(14.653, 26.81]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(24050.817, 29905.06]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(10.393, 20.007]",25557.0,5789.0
"(26.81, 39.92]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(16727.36, 22767.66]","(10.393, 20.007]",17902.0,3425.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(13.9, 27.27]","(17430.663, 24050.817]","(21.817, 29.99]","(14.793, 26.787]","(22767.66, 29884.81]","(0.039, 10.393]",25934.0,5541.0
"(14.653, 26.81]","(10042.609, 16882.707]","(20.903, 29.98]","(27.27, 39.82]","(10112.759, 17430.663]","(10.287, 21.817]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",4907.0,848.0
"(14.653, 26.81]","(23463.097, 29975.86]","(20.903, 29.98]","(13.9, 27.27]","(10112.759, 17430.663]","(10.287, 21.817]","(14.793, 26.787]","(22767.66, 29884.81]","(20.007, 29.97]",8548.0,1405.0
"(14.653, 26.81]","(23463.097, 29975.86]","(20.903, 29.98]","(0.139, 13.9]","(10112.759, 17430.663]","(10.287, 21.817]","(0.219, 14.793]","(22767.66, 29884.81]","(10.393, 20.007]",6848.0,1107.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(13.9, 27.27]","(24050.817, 29905.06]","(10.287, 21.817]","(14.793, 26.787]","(22767.66, 29884.81]","(0.039, 10.393]",26263.0,5769.0
"(14.653, 26.81]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(10112.759, 17430.663]","(10.287, 21.817]","(14.793, 26.787]","(22767.66, 29884.81]","(20.007, 29.97]",8602.0,1425.0
"(14.653, 26.81]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(10034.119, 16727.36]","(10.393, 20.007]",11657.0,2231.0
"(0.169, 14.653]","(16882.707, 23463.097]","(0.259, 10.233]","(13.9, 27.27]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",25443.0,5710.0
"(14.653, 26.81]","(23463.097, 29975.86]","(0.259, 10.233]","(27.27, 39.82]","(10112.759, 17430.663]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(10.393, 20.007]",14728.0,2661.0
"(0.169, 14.653]","(10042.609, 16882.707]","(0.259, 10.233]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",18814.0,5122.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(10.287, 21.817]","(0.219, 14.793]","(10034.119, 16727.36]","(0.039, 10.393]",18088.0,4805.0
"(14.653, 26.81]","(16882.707, 23463.097]","(20.903, 29.98]","(13.9, 27.27]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(22767.66, 29884.81]","(0.039, 10.393]",22624.0,4454.0
"(14.653, 26.81]","(10042.609, 16882.707]","(0.259, 10.233]","(0.139, 13.9]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",20136.0,4155.0
"(26.81, 39.92]","(23463.097, 29975.86]","(0.259, 10.233]","(27.27, 39.82]","(24050.817, 29905.06]","(21.817, 29.99]","(0.219, 14.793]","(22767.66, 29884.81]","(0.039, 10.393]",26254.0,5777.0
"(26.81, 39.92]","(16882.707, 23463.097]","(10.233, 20.903]","(27.27, 39.82]","(10112.759, 17430.663]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",12608.0,2242.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(17430.663, 24050.817]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",21310.0,4848.0
"(26.81, 39.92]","(16882.707, 23463.097]","(0.259, 10.233]","(0.139, 13.9]","(24050.817, 29905.06]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(0.039, 10.393]",20362.0,4348.0
"(14.653, 26.81]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",18824.0,5144.0
"(0.169, 14.653]","(16882.707, 23463.097]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(21.817, 29.99]","(0.219, 14.793]","(10034.119, 16727.36]","(0.039, 10.393]",15013.0,3350.0
"(26.81, 39.92]","(16882.707, 23463.097]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(16727.36, 22767.66]","(20.007, 29.97]",25137.0,5778.0
"(14.653, 26.81]","(23463.097, 29975.86]","(0.259, 10.233]","(27.27, 39.82]","(10112.759, 17430.663]","(10.287, 21.817]","(14.793, 26.787]","(16727.36, 22767.66]","(10.393, 20.007]",13517.0,2528.0
"(14.653, 26.81]","(16882.707, 23463.097]","(10.233, 20.903]","(27.27, 39.82]","(24050.817, 29905.06]","(10.287, 21.817]","(26.787, 39.85]","(10034.119, 16727.36]","(0.039, 10.393]",18945.0,5045.0
"(14.653, 26.81]","(16882.707, 23463.097]","(0.259, 10.233]","(27.27, 39.82]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(16727.36, 22767.66]","(20.007, 29.97]",12658.0,2230.0
"(0.169, 14.653]","(10042.609, 16882.707]","(20.903, 29.98]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(22767.66, 29884.81]","(10.393, 20.007]",2727.0,437.0
"(14.653, 26.81]","(23463.097, 29975.86]","(20.903, 29.98]","(0.139, 13.9]","(10112.759, 17430.663]","(10.287, 21.817]","(0.219, 14.793]","(10034.119, 16727.36]","(20.007, 29.97]",1443.0,722.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(26.787, 39.85]","(22767.66, 29884.81]","(20.007, 29.97]",26699.0,6090.0
"(0.169, 14.653]","(23463.097, 29975.86]","(10.233, 20.903]","(13.9, 27.27]","(17430.663, 24050.817]","(10.287, 21.817]","(14.793, 26.787]","(22767.66, 29884.81]","(10.393, 20.007]",14556.0,2449.0
"(0.169, 14.653]","(16882.707, 23463.097]","(10.233, 20.903]","(13.9, 27.27]","(17430.663, 24050.817]","(10.287, 21.817]","(0.219, 14.793]","(16727.36, 22767.66]","(20.007, 29.97]",15911.0,3027.0
"(14.653, 26.81]","(16882.707, 23463.097]","(20.903, 29.98]","(13.9, 27.27]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(10034.119, 16727.36]","(20.007, 29.97]",14522.0,3366.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(13.9, 27.27]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(22767.66, 29884.81]","(0.039, 10.393]",17696.0,3159.0
"(14.653, 26.81]","(16882.707, 23463.097]","(0.259, 10.233]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",4347.0,886.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",24183.0,5252.0
"(0.169, 14.653]","(16882.707, 23463.097]","(0.259, 10.233]","(0.139, 13.9]","(24050.817, 29905.06]","(10.287, 21.817]","(14.793, 26.787]","(22767.66, 29884.81]","(0.039, 10.393]",27015.0,6069.0
"(0.169, 14.653]","(16882.707, 23463.097]","(0.259, 10.233]","(13.9, 27.27]","(10112.759, 17430.663]","(10.287, 21.817]","(26.787, 39.85]","(10034.119, 16727.36]","(20.007, 29.97]",3021.0,611.0
"(26.81, 39.92]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(24050.817, 29905.06]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",482.0,130.0
"(14.653, 26.81]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(17430.663, 24050.817]","(10.287, 21.817]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",18654.0,3839.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(20.007, 29.97]",17968.0,3632.0
"(26.81, 39.92]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(22767.66, 29884.81]","(10.393, 20.007]",2781.0,538.0
"(14.653, 26.81]","(10042.609, 16882.707]","(0.259, 10.233]","(27.27, 39.82]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(22767.66, 29884.81]","(20.007, 29.97]",12834.0,3235.0
"(14.653, 26.81]","(16882.707, 23463.097]","(20.903, 29.98]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(10034.119, 16727.36]","(20.007, 29.97]",19936.0,4567.0
"(26.81, 39.92]","(23463.097, 29975.86]","(0.259, 10.233]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",20350.0,5402.0
"(14.653, 26.81]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(16727.36, 22767.66]","(20.007, 29.97]",20881.0,4997.0
"(26.81, 39.92]","(10042.609, 16882.707]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(16727.36, 22767.66]","(10.393, 20.007]",121.0,84.0
"(14.653, 26.81]","(16882.707, 23463.097]","(0.259, 10.233]","(27.27, 39.82]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(16727.36, 22767.66]","(10.393, 20.007]",17485.0,5029.0
"(26.81, 39.92]","(16882.707, 23463.097]","(20.903, 29.98]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(22767.66, 29884.81]","(10.393, 20.007]",3591.0,631.0
"(14.653, 26.81]","(16882.707, 23463.097]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(14.793, 26.787]","(10034.119, 16727.36]","(10.393, 20.007]",240.0,76.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(21.817, 29.99]","(0.219, 14.793]","(10034.119, 16727.36]","(0.039, 10.393]",16857.0,3469.0
"(26.81, 39.92]","(23463.097, 29975.86]","(0.259, 10.233]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(16727.36, 22767.66]","(0.039, 10.393]",5516.0,938.0
"(0.169, 14.653]","(23463.097, 29975.86]","(10.233, 20.903]","(13.9, 27.27]","(10112.759, 17430.663]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(10.393, 20.007]",10164.0,1760.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(13.9, 27.27]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(22767.66, 29884.81]","(20.007, 29.97]",19672.0,3733.0
"(26.81, 39.92]","(10042.609, 16882.707]","(0.259, 10.233]","(0.139, 13.9]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(22767.66, 29884.81]","(0.039, 10.393]",8086.0,1314.0
"(26.81, 39.92]","(10042.609, 16882.707]","(0.259, 10.233]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(16727.36, 22767.66]","(0.039, 10.393]",7183.0,1484.0
"(26.81, 39.92]","(16882.707, 23463.097]","(10.233, 20.903]","(0.139, 13.9]","(10112.759, 17430.663]","(10.287, 21.817]","(26.787, 39.85]","(22767.66, 29884.81]","(20.007, 29.97]",467.0,93.0
"(26.81, 39.92]","(16882.707, 23463.097]","(20.903, 29.98]","(0.139, 13.9]","(24050.817, 29905.06]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(0.039, 10.393]",15.0,9.0
"(0.169, 14.653]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(26.787, 39.85]","(22767.66, 29884.81]","(0.039, 10.393]",0.0,0.0
"(0.169, 14.653]","(16882.707, 23463.097]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",0.0,0.0
"(26.81, 39.92]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",22382.0,5260.0
"(14.653, 26.81]","(10042.609, 16882.707]","(20.903, 29.98]","(27.27, 39.82]","(10112.759, 17430.663]","(21.817, 29.99]","(0.219, 14.793]","(22767.66, 29884.81]","(20.007, 29.97]",7277.0,1610.0
"(14.653, 26.81]","(16882.707, 23463.097]","(0.259, 10.233]","(27.27, 39.82]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(16727.36, 22767.66]","(0.039, 10.393]",25877.0,6050.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(22767.66, 29884.81]","(0.039, 10.393]",20210.0,3659.0
"(26.81, 39.92]","(10042.609, 16882.707]","(20.903, 29.98]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",18059.0,4608.0
"(26.81, 39.92]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(14.793, 26.787]","(22767.66, 29884.81]","(10.393, 20.007]",26072.0,5863.0
"(0.169, 14.653]","(16882.707, 23463.097]","(0.259, 10.233]","(13.9, 27.27]","(17430.663, 24050.817]","(21.817, 29.99]","(26.787, 39.85]","(22767.66, 29884.81]","(0.039, 10.393]",15624.0,2668.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(13.9, 27.27]","(10112.759, 17430.663]","(10.287, 21.817]","(26.787, 39.85]","(22767.66, 29884.81]","(20.007, 29.97]",8850.0,1440.0
"(0.169, 14.653]","(16882.707, 23463.097]","(10.233, 20.903]","(27.27, 39.82]","(10112.759, 17430.663]","(21.817, 29.99]","(14.793, 26.787]","(10034.119, 16727.36]","(20.007, 29.97]",11644.0,2178.0
"(14.653, 26.81]","(23463.097, 29975.86]","(10.233, 20.903]","(0.139, 13.9]","(24050.817, 29905.06]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(20.007, 29.97]",5149.0,1252.0
"(26.81, 39.92]","(16882.707, 23463.097]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(10.393, 20.007]",4875.0,1072.0
"(0.169, 14.653]","(16882.707, 23463.097]","(0.259, 10.233]","(13.9, 27.27]","(24050.817, 29905.06]","(10.287, 21.817]","(0.219, 14.793]","(10034.119, 16727.36]","(10.393, 20.007]",12649.0,3138.0
"(14.653, 26.81]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(22767.66, 29884.81]","(0.039, 10.393]",711.0,163.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(0.139, 13.9]","(10112.759, 17430.663]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(0.039, 10.393]",6023.0,1051.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",13449.0,3052.0
"(26.81, 39.92]","(16882.707, 23463.097]","(20.903, 29.98]","(27.27, 39.82]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(22767.66, 29884.81]","(0.039, 10.393]",11729.0,1995.0
"(0.169, 14.653]","(23463.097, 29975.86]","(10.233, 20.903]","(0.139, 13.9]","(10112.759, 17430.663]","(21.817, 29.99]","(0.219, 14.793]","(10034.119, 16727.36]","(20.007, 29.97]",183.0,58.0
