binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(20.44, 22.66]","(10042.609, 11034.201]","(22.113, 23.54]","(7.396, 9.37]","(19080.122, 19972.327]","(25.25, 25.931]","(10.853, 12.936]","(27436.739, 28475.28]","(0.039, 1.68]",711.0,163.0
"(32.782, 34.389]","(23183.966, 23975.204]","(20.4, 22.113]","(7.396, 9.37]","(11772.474, 13002.937]","(10.72, 11.406]","(29.128, 32.323]","(16991.383, 18066.412]","(4.921, 6.5]",6023.0,1051.0
"(28.596, 30.487]","(28943.995, 29975.86]","(28.794, 29.98]","(36.393, 38.038]","(17749.48, 19080.122]","(15.135, 16.921]","(38.258, 39.85]","(10495.754, 11185.643]","(11.832, 13.806]",13449.0,3052.0
"(28.596, 30.487]","(21495.298, 22544.526]","(25.448, 27.351]","(26.706, 29.325]","(13002.937, 14434.652]","(2.081, 3.568]","(18.602, 19.94]","(26000.772, 26517.227]","(2.898, 4.921]",11729.0,1995.0
"(4.058, 6.876]","(28245.716, 28943.995]","(15.535, 17.426]","(11.317, 14.842]","(11772.474, 13002.937]","(25.25, 25.931]","(1.898, 4.359]","(10495.754, 11185.643]","(29.083, 29.97]",183.0,58.0
"(25.674, 28.596]","(13119.594, 14386.418]","(20.4, 22.113]","(0.139, 1.728]","(22466.49, 23691.488]","(10.72, 11.406]","(29.128, 32.323]","(10034.119, 10495.754]","(13.806, 15.67]",3588.0,1177.0
"(38.353, 39.92]","(18069.604, 19205.184]","(18.838, 20.4]","(24.99, 26.706]","(11772.474, 13002.937]","(7.035, 9.34]","(33.278, 34.864]","(18066.412, 19186.778]","(10.77, 11.832]",7934.0,1367.0
"(13.292, 15.263]","(21495.298, 22544.526]","(18.838, 20.4]","(3.724, 6.211]","(17749.48, 19080.122]","(2.081, 3.568]","(38.258, 39.85]","(19186.778, 19989.86]","(27.209, 29.083]",19510.0,3934.0
"(25.674, 28.596]","(16071.688, 17198.684]","(22.113, 23.54]","(6.211, 7.396]","(17749.48, 19080.122]","(16.921, 19.152]","(33.278, 34.864]","(19186.778, 19989.86]","(0.039, 1.68]",2969.0,649.0
"(4.058, 6.876]","(27498.474, 28245.716]","(24.714, 25.448]","(38.038, 39.82]","(20981.91, 21509.223]","(25.931, 27.817]","(29.128, 32.323]","(10034.119, 10495.754]","(9.597, 10.77]",12673.0,2706.0
"(36.458, 38.353]","(28245.716, 28943.995]","(24.714, 25.448]","(21.69, 23.494]","(10112.759, 11038.402]","(4.822, 7.035]","(18.602, 19.94]","(10495.754, 11185.643]","(15.67, 16.83]",2510.0,503.0
"(30.487, 32.782]","(25308.238, 26307.966]","(25.448, 27.351]","(29.325, 30.945]","(15210.697, 16253.196]","(25.931, 27.817]","(33.278, 34.864]","(19186.778, 19989.86]","(4.921, 6.5]",15404.0,2884.0
"(9.756, 11.512]","(26307.966, 27498.474]","(20.4, 22.113]","(17.672, 19.56]","(20981.91, 21509.223]","(11.406, 12.588]","(1.898, 4.359]","(16991.383, 18066.412]","(22.373, 24.282]",9382.0,2178.0
"(30.487, 32.782]","(11974.945, 13119.594]","(27.351, 28.794]","(30.945, 32.55]","(21509.223, 22466.49]","(2.081, 3.568]","(1.898, 4.359]","(12651.296, 13873.478]","(10.77, 11.832]",14283.0,3825.0
"(36.458, 38.353]","(28245.716, 28943.995]","(5.068, 7.036]","(9.37, 11.317]","(13002.937, 14434.652]","(15.135, 16.921]","(19.94, 21.996]","(16991.383, 18066.412]","(19.794, 20.842]",9993.0,1803.0
"(9.756, 11.512]","(19205.184, 20333.54]","(13.619, 15.535]","(21.69, 23.494]","(11038.402, 11772.474]","(15.135, 16.921]","(26.258, 29.128]","(11185.643, 12651.296]","(16.83, 18.14]",3976.0,790.0
"(18.142, 20.44]","(19205.184, 20333.54]","(18.838, 20.4]","(21.69, 23.494]","(21509.223, 22466.49]","(4.822, 7.035]","(16.724, 18.602]","(22499.006, 23524.053]","(11.832, 13.806]",23788.0,5044.0
"(20.44, 22.66]","(28943.995, 29975.86]","(7.036, 8.168]","(6.211, 7.396]","(14434.652, 15210.697]","(4.822, 7.035]","(6.303, 8.736]","(26517.227, 27436.739]","(1.68, 2.898]",13941.0,2425.0
"(6.876, 9.756]","(28245.716, 28943.995]","(0.259, 1.64]","(32.55, 33.545]","(17749.48, 19080.122]","(25.25, 25.931]","(0.219, 1.898]","(19186.778, 19989.86]","(13.806, 15.67]",12910.0,3237.0
"(11.512, 13.292]","(13119.594, 14386.418]","(22.113, 23.54]","(6.211, 7.396]","(23691.488, 24705.013]","(10.72, 11.406]","(24.384, 26.258]","(11185.643, 12651.296]","(16.83, 18.14]",9717.0,2537.0
"(32.782, 34.389]","(28943.995, 29975.86]","(17.426, 18.838]","(19.56, 21.69]","(15210.697, 16253.196]","(0.028999999999999998, 0.847]","(10.853, 12.936]","(15851.919, 16991.383]","(16.83, 18.14]",13472.0,2551.0
"(18.142, 20.44]","(26307.966, 27498.474]","(2.819, 5.068]","(11.317, 14.842]","(26872.869, 28027.804]","(7.035, 9.34]","(33.278, 34.864]","(21047.544, 21919.814]","(11.832, 13.806]",25507.0,5865.0
"(30.487, 32.782]","(19205.184, 20333.54]","(17.426, 18.838]","(7.396, 9.37]","(26872.869, 28027.804]","(25.931, 27.817]","(36.24, 38.258]","(16991.383, 18066.412]","(18.14, 19.794]",343.0,102.0
"(4.058, 6.876]","(28943.995, 29975.86]","(12.32, 13.619]","(30.945, 32.55]","(19080.122, 19972.327]","(4.822, 7.035]","(38.258, 39.85]","(21047.544, 21919.814]","(27.209, 29.083]",16179.0,2873.0
"(4.058, 6.876]","(27498.474, 28245.716]","(15.535, 17.426]","(29.325, 30.945]","(25267.247, 26059.108]","(11.406, 12.588]","(12.936, 15.385]","(15159.435, 15851.919]","(24.282, 25.735]",19380.0,3916.0
"(6.876, 9.756]","(14386.418, 15386.752]","(7.036, 8.168]","(26.706, 29.325]","(26059.108, 26872.869]","(15.135, 16.921]","(29.128, 32.323]","(25022.682, 26000.772]","(11.832, 13.806]",26079.0,5802.0
"(25.674, 28.596]","(20333.54, 21495.298]","(1.64, 2.819]","(30.945, 32.55]","(14434.652, 15210.697]","(19.152, 21.309]","(1.898, 4.359]","(12651.296, 13873.478]","(1.68, 2.898]",10348.0,2009.0
"(16.26, 18.142]","(28245.716, 28943.995]","(9.531, 10.922]","(29.325, 30.945]","(15210.697, 16253.196]","(9.34, 10.72]","(19.94, 21.996]","(16991.383, 18066.412]","(11.832, 13.806]",14642.0,2772.0
"(6.876, 9.756]","(16071.688, 17198.684]","(28.794, 29.98]","(19.56, 21.69]","(13002.937, 14434.652]","(25.931, 27.817]","(19.94, 21.996]","(19989.86, 21047.544]","(11.832, 13.806]",5912.0,950.0
"(2.327, 4.058]","(26307.966, 27498.474]","(24.714, 25.448]","(36.393, 38.038]","(21509.223, 22466.49]","(27.817, 28.873]","(19.94, 21.996]","(21047.544, 21919.814]","(29.083, 29.97]",19062.0,3522.0
"(11.512, 13.292]","(19205.184, 20333.54]","(12.32, 13.619]","(38.038, 39.82]","(17749.48, 19080.122]","(10.72, 11.406]","(24.384, 26.258]","(15159.435, 15851.919]","(29.083, 29.97]",18210.0,3832.0
"(38.353, 39.92]","(27498.474, 28245.716]","(15.535, 17.426]","(30.945, 32.55]","(16253.196, 17749.48]","(7.035, 9.34]","(12.936, 15.385]","(18066.412, 19186.778]","(25.735, 27.209]",17430.0,3408.0
"(36.458, 38.353]","(25308.238, 26307.966]","(8.168, 9.531]","(14.842, 17.672]","(16253.196, 17749.48]","(2.081, 3.568]","(34.864, 36.24]","(15851.919, 16991.383]","(24.282, 25.735]",15475.0,3071.0
"(32.782, 34.389]","(17198.684, 18069.604]","(7.036, 8.168]","(14.842, 17.672]","(22466.49, 23691.488]","(3.568, 4.822]","(16.724, 18.602]","(16991.383, 18066.412]","(8.05, 9.597]",22937.0,5154.0
"(2.327, 4.058]","(23183.966, 23975.204]","(27.351, 28.794]","(38.038, 39.82]","(26872.869, 28027.804]","(2.081, 3.568]","(34.864, 36.24]","(21047.544, 21919.814]","(27.209, 29.083]",22146.0,4355.0
"(2.327, 4.058]","(18069.604, 19205.184]","(1.64, 2.819]","(19.56, 21.69]","(28027.804, 28704.074]","(28.873, 29.99]","(36.24, 38.258]","(27436.739, 28475.28]","(2.898, 4.921]",23272.0,4422.0
"(6.876, 9.756]","(16071.688, 17198.684]","(0.259, 1.64]","(33.545, 36.393]","(26059.108, 26872.869]","(15.135, 16.921]","(32.323, 33.278]","(11185.643, 12651.296]","(25.735, 27.209]",20107.0,5113.0
"(0.169, 2.327]","(15386.752, 16071.688]","(20.4, 22.113]","(36.393, 38.038]","(24705.013, 25267.247]","(28.873, 29.99]","(26.258, 29.128]","(22499.006, 23524.053]","(11.832, 13.806]",21545.0,4108.0
"(9.756, 11.512]","(26307.966, 27498.474]","(0.259, 1.64]","(11.317, 14.842]","(10112.759, 11038.402]","(2.081, 3.568]","(6.303, 8.736]","(19989.86, 21047.544]","(13.806, 15.67]",2954.0,567.0
"(16.26, 18.142]","(26307.966, 27498.474]","(9.531, 10.922]","(3.724, 6.211]","(21509.223, 22466.49]","(12.588, 15.135]","(36.24, 38.258]","(12651.296, 13873.478]","(9.597, 10.77]",4045.0,1270.0
"(18.142, 20.44]","(17198.684, 18069.604]","(13.619, 15.535]","(0.139, 1.728]","(25267.247, 26059.108]","(9.34, 10.72]","(0.219, 1.898]","(26517.227, 27436.739]","(10.77, 11.832]",2085.0,1239.0
"(11.512, 13.292]","(23183.966, 23975.204]","(15.535, 17.426]","(14.842, 17.672]","(19080.122, 19972.327]","(4.822, 7.035]","(15.385, 16.724]","(26517.227, 27436.739]","(22.373, 24.282]",21670.0,4279.0
"(28.596, 30.487]","(23183.966, 23975.204]","(1.64, 2.819]","(38.038, 39.82]","(22466.49, 23691.488]","(11.406, 12.588]","(4.359, 6.303]","(10495.754, 11185.643]","(9.597, 10.77]",17912.0,4633.0
"(24.014, 25.674]","(11034.201, 11974.945]","(13.619, 15.535]","(23.494, 24.99]","(20981.91, 21509.223]","(24.328, 25.25]","(34.864, 36.24]","(13873.478, 15159.435]","(11.832, 13.806]",19891.0,4363.0
"(30.487, 32.782]","(20333.54, 21495.298]","(13.619, 15.535]","(32.55, 33.545]","(25267.247, 26059.108]","(15.135, 16.921]","(0.219, 1.898]","(13873.478, 15159.435]","(18.14, 19.794]",15775.0,4627.0
"(22.66, 24.014]","(11034.201, 11974.945]","(24.714, 25.448]","(1.728, 3.724]","(19972.327, 20981.91]","(21.309, 22.843]","(1.898, 4.359]","(19989.86, 21047.544]","(18.14, 19.794]",173.0,100.0
"(25.674, 28.596]","(25308.238, 26307.966]","(1.64, 2.819]","(30.945, 32.55]","(13002.937, 14434.652]","(22.843, 24.328]","(29.128, 32.323]","(23524.053, 25022.682]","(8.05, 9.597]",11386.0,1950.0
"(2.327, 4.058]","(23975.204, 25308.238]","(9.531, 10.922]","(32.55, 33.545]","(16253.196, 17749.48]","(15.135, 16.921]","(15.385, 16.724]","(26517.227, 27436.739]","(15.67, 16.83]",13647.0,2276.0
"(24.014, 25.674]","(27498.474, 28245.716]","(23.54, 24.714]","(9.37, 11.317]","(10112.759, 11038.402]","(27.817, 28.873]","(36.24, 38.258]","(22499.006, 23524.053]","(8.05, 9.597]",159.0,40.0
"(6.876, 9.756]","(27498.474, 28245.716]","(25.448, 27.351]","(1.728, 3.724]","(11038.402, 11772.474]","(11.406, 12.588]","(38.258, 39.85]","(19186.778, 19989.86]","(18.14, 19.794]",119.0,20.0
"(22.66, 24.014]","(20333.54, 21495.298]","(12.32, 13.619]","(30.945, 32.55]","(19972.327, 20981.91]","(2.081, 3.568]","(32.323, 33.278]","(11185.643, 12651.296]","(29.083, 29.97]",17148.0,3944.0
"(28.596, 30.487]","(16071.688, 17198.684]","(25.448, 27.351]","(3.724, 6.211]","(17749.48, 19080.122]","(15.135, 16.921]","(36.24, 38.258]","(28475.28, 29884.81]","(27.209, 29.083]",4420.0,906.0
"(38.353, 39.92]","(27498.474, 28245.716]","(25.448, 27.351]","(17.672, 19.56]","(25267.247, 26059.108]","(0.847, 2.081]","(36.24, 38.258]","(26000.772, 26517.227]","(6.5, 8.05]",26240.0,5855.0
"(11.512, 13.292]","(14386.418, 15386.752]","(2.819, 5.068]","(32.55, 33.545]","(16253.196, 17749.48]","(3.568, 4.822]","(33.278, 34.864]","(18066.412, 19186.778]","(10.77, 11.832]",17013.0,3322.0
"(20.44, 22.66]","(10042.609, 11034.201]","(28.794, 29.98]","(3.724, 6.211]","(10112.759, 11038.402]","(21.309, 22.843]","(6.303, 8.736]","(25022.682, 26000.772]","(0.039, 1.68]",328.0,68.0
"(38.353, 39.92]","(28943.995, 29975.86]","(5.068, 7.036]","(33.545, 36.393]","(21509.223, 22466.49]","(0.028999999999999998, 0.847]","(24.384, 26.258]","(25022.682, 26000.772]","(18.14, 19.794]",23892.0,5008.0
"(4.058, 6.876]","(11974.945, 13119.594]","(25.448, 27.351]","(1.728, 3.724]","(13002.937, 14434.652]","(25.25, 25.931]","(24.384, 26.258]","(21047.544, 21919.814]","(6.5, 8.05]",48.0,9.0
"(36.458, 38.353]","(15386.752, 16071.688]","(15.535, 17.426]","(3.724, 6.211]","(22466.49, 23691.488]","(10.72, 11.406]","(33.278, 34.864]","(21919.814, 22499.006]","(1.68, 2.898]",7182.0,1888.0
"(16.26, 18.142]","(23183.966, 23975.204]","(15.535, 17.426]","(33.545, 36.393]","(19972.327, 20981.91]","(11.406, 12.588]","(38.258, 39.85]","(18066.412, 19186.778]","(27.209, 29.083]",20879.0,4395.0
"(30.487, 32.782]","(28943.995, 29975.86]","(10.922, 12.32]","(33.545, 36.393]","(21509.223, 22466.49]","(7.035, 9.34]","(8.736, 10.853]","(10495.754, 11185.643]","(1.68, 2.898]",17838.0,4427.0
"(13.292, 15.263]","(15386.752, 16071.688]","(10.922, 12.32]","(19.56, 21.69]","(19080.122, 19972.327]","(19.152, 21.309]","(29.128, 32.323]","(25022.682, 26000.772]","(2.898, 4.921]",21256.0,4168.0
"(16.26, 18.142]","(23975.204, 25308.238]","(17.426, 18.838]","(0.139, 1.728]","(19080.122, 19972.327]","(21.309, 22.843]","(1.898, 4.359]","(10034.119, 10495.754]","(18.14, 19.794]",220.0,127.0
"(4.058, 6.876]","(17198.684, 18069.604]","(24.714, 25.448]","(0.139, 1.728]","(22466.49, 23691.488]","(15.135, 16.921]","(1.898, 4.359]","(28475.28, 29884.81]","(0.039, 1.68]",274.0,48.0
"(18.142, 20.44]","(21495.298, 22544.526]","(15.535, 17.426]","(32.55, 33.545]","(10112.759, 11038.402]","(0.028999999999999998, 0.847]","(34.864, 36.24]","(10495.754, 11185.643]","(16.83, 18.14]",3188.0,644.0
"(22.66, 24.014]","(13119.594, 14386.418]","(8.168, 9.531]","(9.37, 11.317]","(19972.327, 20981.91]","(0.847, 2.081]","(12.936, 15.385]","(10495.754, 11185.643]","(1.68, 2.898]",15842.0,3739.0
"(25.674, 28.596]","(16071.688, 17198.684]","(12.32, 13.619]","(0.139, 1.728]","(16253.196, 17749.48]","(9.34, 10.72]","(36.24, 38.258]","(13873.478, 15159.435]","(19.794, 20.842]",5127.0,1354.0
"(24.014, 25.674]","(26307.966, 27498.474]","(20.4, 22.113]","(1.728, 3.724]","(19080.122, 19972.327]","(25.931, 27.817]","(15.385, 16.724]","(12651.296, 13873.478]","(15.67, 16.83]",163.0,66.0
"(28.596, 30.487]","(14386.418, 15386.752]","(12.32, 13.619]","(1.728, 3.724]","(20981.91, 21509.223]","(11.406, 12.588]","(33.278, 34.864]","(18066.412, 19186.778]","(10.77, 11.832]",5915.0,1472.0
"(36.458, 38.353]","(11974.945, 13119.594]","(27.351, 28.794]","(21.69, 23.494]","(11772.474, 13002.937]","(3.568, 4.822]","(0.219, 1.898]","(23524.053, 25022.682]","(8.05, 9.597]",5527.0,1032.0
