binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(18.72, 21.37]","(23331.443, 24660.327]","(6.204, 8.185]","(29.239, 31.884]","(20668.653, 21988.14]","(27.993, 29.99]","(34.566, 37.208]","(27238.051, 28561.431]","(2.035, 4.031]",23694.0,4844.0
"(2.82, 5.47]","(16687.027, 18015.91]","(6.204, 8.185]","(16.012, 18.657]","(24627.113, 25946.6]","(20.003, 22.001]","(37.208, 39.85]","(28561.431, 29884.81]","(25.979, 27.975]",21877.0,4001.0
"(21.37, 24.02]","(22002.56, 23331.443]","(10.167, 12.148]","(0.1, 2.785]","(21988.14, 23307.627]","(10.017, 12.014]","(26.64, 29.282]","(24591.293, 25914.672]","(23.984, 25.979]",6798.0,1656.0
"(16.07, 18.72]","(19344.793, 20673.677]","(6.204, 8.185]","(29.239, 31.884]","(24627.113, 25946.6]","(4.025, 6.022]","(18.714, 21.356]","(21944.534, 23267.913]","(6.026, 8.021]",25121.0,5627.0
"(34.62, 37.27]","(23331.443, 24660.327]","(8.185, 10.167]","(5.431, 8.076]","(21988.14, 23307.627]","(4e-05, 2.027]","(8.146, 10.788]","(17974.396, 19297.775]","(14.007, 16.003]",23086.0,5152.0
"(0.13, 2.82]","(11371.493, 12700.377]","(24.036, 26.017]","(23.948, 26.593]","(10092.968, 11432.247]","(14.011, 16.009]","(16.072, 18.714]","(15327.637, 16651.017]","(19.993, 21.989]",1843.0,310.0
"(8.12, 10.77]","(18015.91, 19344.793]","(24.036, 26.017]","(29.239, 31.884]","(23307.627, 24627.113]","(27.993, 29.99]","(21.356, 23.998]","(24591.293, 25914.672]","(6.026, 8.021]",20303.0,3693.0
"(37.27, 39.92]","(10022.677, 11371.493]","(2.241, 4.223]","(18.657, 21.303]","(12751.733, 14071.22]","(22.001, 23.998]","(5.504, 8.146]","(12680.879, 14004.258]","(4.031, 6.026]",7494.0,1410.0
"(34.62, 37.27]","(28646.977, 29975.86]","(0.23, 2.241]","(21.303, 23.948]","(10092.968, 11432.247]","(27.993, 29.99]","(2.862, 5.504]","(25914.672, 27238.051]","(16.003, 17.998]",3214.0,643.0
"(10.77, 13.42]","(15358.143, 16687.027]","(18.092, 20.073]","(10.721, 13.367]","(27266.087, 28585.573]","(27.993, 29.99]","(16.072, 18.714]","(28561.431, 29884.81]","(17.998, 19.993]",0.0,3.0
"(16.07, 18.72]","(16687.027, 18015.91]","(18.092, 20.073]","(0.1, 2.785]","(28585.573, 29905.06]","(23.998, 25.995]","(13.43, 16.072]","(15327.637, 16651.017]","(16.003, 17.998]",70.0,33.0
"(24.02, 26.67]","(15358.143, 16687.027]","(20.073, 22.055]","(13.367, 16.012]","(11432.247, 12751.733]","(10.017, 12.014]","(5.504, 8.146]","(21944.534, 23267.913]","(6.026, 8.021]",6209.0,1023.0
"(10.77, 13.42]","(24660.327, 25989.21]","(4.223, 6.204]","(0.1, 2.785]","(10092.968, 11432.247]","(4.025, 6.022]","(16.072, 18.714]","(15327.637, 16651.017]","(6.026, 8.021]",3795.0,679.0
"(26.67, 29.32]","(15358.143, 16687.027]","(20.073, 22.055]","(0.1, 2.785]","(12751.733, 14071.22]","(12.014, 14.011]","(0.18, 2.862]","(24591.293, 25914.672]","(4.031, 6.026]",911.0,314.0
"(10.77, 13.42]","(14029.26, 15358.143]","(4.223, 6.204]","(37.175, 39.82]","(20668.653, 21988.14]","(6.022, 8.019]","(18.714, 21.356]","(10014.269, 11357.499]","(10.017, 12.012]",17005.0,4104.0
"(18.72, 21.37]","(22002.56, 23331.443]","(18.092, 20.073]","(34.529, 37.175]","(15390.707, 16710.193]","(18.006, 20.003]","(31.924, 34.566]","(14004.258, 15327.637]","(14.007, 16.003]",14635.0,2909.0
"(5.47, 8.12]","(22002.56, 23331.443]","(0.23, 2.241]","(37.175, 39.82]","(28585.573, 29905.06]","(8.019, 10.017]","(13.43, 16.072]","(21944.534, 23267.913]","(27.975, 29.97]",25951.0,6054.0
"(37.27, 39.92]","(22002.56, 23331.443]","(18.092, 20.073]","(5.431, 8.076]","(25946.6, 27266.087]","(16.009, 18.006]","(10.788, 13.43]","(12680.879, 14004.258]","(16.003, 17.998]",1554.0,557.0
"(10.77, 13.42]","(23331.443, 24660.327]","(4.223, 6.204]","(29.239, 31.884]","(14071.22, 15390.707]","(22.001, 23.998]","(18.714, 21.356]","(25914.672, 27238.051]","(0.0101, 2.035]",14356.0,2528.0
"(2.82, 5.47]","(15358.143, 16687.027]","(24.036, 26.017]","(29.239, 31.884]","(20668.653, 21988.14]","(18.006, 20.003]","(0.18, 2.862]","(15327.637, 16651.017]","(2.035, 4.031]",13152.0,2776.0
"(16.07, 18.72]","(20673.677, 22002.56]","(18.092, 20.073]","(34.529, 37.175]","(28585.573, 29905.06]","(20.003, 22.001]","(31.924, 34.566]","(15327.637, 16651.017]","(14.007, 16.003]",23250.0,5768.0
"(13.42, 16.07]","(10022.677, 11371.493]","(12.148, 14.129]","(31.884, 34.529]","(11432.247, 12751.733]","(4.025, 6.022]","(10.788, 13.43]","(25914.672, 27238.051]","(12.012, 14.007]",8368.0,1367.0
"(37.27, 39.92]","(28646.977, 29975.86]","(18.092, 20.073]","(8.076, 10.721]","(20668.653, 21988.14]","(27.993, 29.99]","(8.146, 10.788]","(25914.672, 27238.051]","(19.993, 21.989]",94.0,77.0
"(21.37, 24.02]","(16687.027, 18015.91]","(0.23, 2.241]","(23.948, 26.593]","(15390.707, 16710.193]","(4e-05, 2.027]","(21.356, 23.998]","(24591.293, 25914.672]","(25.979, 27.975]",15465.0,2775.0
"(0.13, 2.82]","(23331.443, 24660.327]","(8.185, 10.167]","(37.175, 39.82]","(11432.247, 12751.733]","(10.017, 12.014]","(31.924, 34.566]","(28561.431, 29884.81]","(17.998, 19.993]",5382.0,821.0
"(37.27, 39.92]","(11371.493, 12700.377]","(24.036, 26.017]","(0.1, 2.785]","(20668.653, 21988.14]","(23.998, 25.995]","(37.208, 39.85]","(10014.269, 11357.499]","(17.998, 19.993]",230.0,86.0
"(24.02, 26.67]","(27318.093, 28646.977]","(12.148, 14.129]","(8.076, 10.721]","(15390.707, 16710.193]","(12.014, 14.011]","(10.788, 13.43]","(15327.637, 16651.017]","(17.998, 19.993]",14126.0,2746.0
"(34.62, 37.27]","(18015.91, 19344.793]","(6.204, 8.185]","(13.367, 16.012]","(23307.627, 24627.113]","(20.003, 22.001]","(34.566, 37.208]","(25914.672, 27238.051]","(8.021, 10.017]",25551.0,5520.0
"(0.13, 2.82]","(14029.26, 15358.143]","(4.223, 6.204]","(23.948, 26.593]","(11432.247, 12751.733]","(23.998, 25.995]","(23.998, 26.64]","(10014.269, 11357.499]","(0.0101, 2.035]",1904.0,373.0
"(24.02, 26.67]","(19344.793, 20673.677]","(14.129, 16.111]","(26.593, 29.239]","(28585.573, 29905.06]","(20.003, 22.001]","(31.924, 34.566]","(19297.775, 20621.155]","(16.003, 17.998]",25155.0,5949.0
"(18.72, 21.37]","(28646.977, 29975.86]","(10.167, 12.148]","(18.657, 21.303]","(27266.087, 28585.573]","(23.998, 25.995]","(5.504, 8.146]","(19297.775, 20621.155]","(12.012, 14.007]",24961.0,5833.0
"(2.82, 5.47]","(20673.677, 22002.56]","(4.223, 6.204]","(8.076, 10.721]","(25946.6, 27266.087]","(6.022, 8.019]","(10.788, 13.43]","(19297.775, 20621.155]","(14.007, 16.003]",20010.0,3753.0
"(21.37, 24.02]","(15358.143, 16687.027]","(2.241, 4.223]","(29.239, 31.884]","(12751.733, 14071.22]","(10.017, 12.014]","(18.714, 21.356]","(21944.534, 23267.913]","(10.017, 12.012]",9031.0,1527.0
"(24.02, 26.67]","(19344.793, 20673.677]","(27.999, 29.98]","(2.785, 5.431]","(18029.68, 19349.167]","(4e-05, 2.027]","(2.862, 5.504]","(11357.499, 12680.879]","(0.0101, 2.035]",15581.0,3451.0
"(21.37, 24.02]","(25989.21, 27318.093]","(12.148, 14.129]","(18.657, 21.303]","(20668.653, 21988.14]","(22.001, 23.998]","(18.714, 21.356]","(21944.534, 23267.913]","(17.998, 19.993]",22666.0,4739.0
"(16.07, 18.72]","(23331.443, 24660.327]","(27.999, 29.98]","(31.884, 34.529]","(27266.087, 28585.573]","(12.014, 14.011]","(23.998, 26.64]","(24591.293, 25914.672]","(17.998, 19.993]",26355.0,6021.0
"(2.82, 5.47]","(10022.677, 11371.493]","(24.036, 26.017]","(26.593, 29.239]","(21988.14, 23307.627]","(10.017, 12.014]","(5.504, 8.146]","(28561.431, 29884.81]","(21.989, 23.984]",13453.0,3044.0
"(29.32, 31.97]","(16687.027, 18015.91]","(0.23, 2.241]","(8.076, 10.721]","(23307.627, 24627.113]","(23.998, 25.995]","(16.072, 18.714]","(25914.672, 27238.051]","(4.031, 6.026]",1180.0,283.0
"(24.02, 26.67]","(23331.443, 24660.327]","(18.092, 20.073]","(13.367, 16.012]","(24627.113, 25946.6]","(14.011, 16.009]","(34.566, 37.208]","(20621.155, 21944.534]","(25.979, 27.975]",24874.0,5581.0
"(13.42, 16.07]","(10022.677, 11371.493]","(8.185, 10.167]","(18.657, 21.303]","(27266.087, 28585.573]","(18.006, 20.003]","(16.072, 18.714]","(27238.051, 28561.431]","(10.017, 12.012]",26644.0,5896.0
"(16.07, 18.72]","(10022.677, 11371.493]","(8.185, 10.167]","(31.884, 34.529]","(19349.167, 20668.653]","(8.019, 10.017]","(0.18, 2.862]","(24591.293, 25914.672]","(27.975, 29.97]",13481.0,3505.0
"(18.72, 21.37]","(22002.56, 23331.443]","(2.241, 4.223]","(37.175, 39.82]","(28585.573, 29905.06]","(23.998, 25.995]","(34.566, 37.208]","(19297.775, 20621.155]","(0.0101, 2.035]",25354.0,5965.0
"(21.37, 24.02]","(11371.493, 12700.377]","(12.148, 14.129]","(13.367, 16.012]","(28585.573, 29905.06]","(22.001, 23.998]","(31.924, 34.566]","(10014.269, 11357.499]","(10.017, 12.012]",17132.0,4024.0
"(37.27, 39.92]","(28646.977, 29975.86]","(8.185, 10.167]","(23.948, 26.593]","(16710.193, 18029.68]","(6.022, 8.019]","(8.146, 10.788]","(28561.431, 29884.81]","(21.989, 23.984]",13288.0,2885.0
"(2.82, 5.47]","(19344.793, 20673.677]","(0.23, 2.241]","(10.721, 13.367]","(10092.968, 11432.247]","(25.995, 27.993]","(10.788, 13.43]","(25914.672, 27238.051]","(27.975, 29.97]",0.0,14.0
"(13.42, 16.07]","(16687.027, 18015.91]","(22.055, 24.036]","(26.593, 29.239]","(14071.22, 15390.707]","(27.993, 29.99]","(10.788, 13.43]","(27238.051, 28561.431]","(4.031, 6.026]",12920.0,2207.0
"(37.27, 39.92]","(14029.26, 15358.143]","(14.129, 16.111]","(31.884, 34.529]","(15390.707, 16710.193]","(10.017, 12.014]","(0.18, 2.862]","(10014.269, 11357.499]","(23.984, 25.979]",6956.0,1770.0
"(0.13, 2.82]","(25989.21, 27318.093]","(20.073, 22.055]","(16.012, 18.657]","(23307.627, 24627.113]","(4e-05, 2.027]","(23.998, 26.64]","(25914.672, 27238.051]","(14.007, 16.003]",21616.0,4027.0
"(2.82, 5.47]","(27318.093, 28646.977]","(14.129, 16.111]","(0.1, 2.785]","(12751.733, 14071.22]","(12.014, 14.011]","(8.146, 10.788]","(12680.879, 14004.258]","(14.007, 16.003]",84.0,20.0
"(16.07, 18.72]","(12700.377, 14029.26]","(22.055, 24.036]","(2.785, 5.431]","(10092.968, 11432.247]","(27.993, 29.99]","(21.356, 23.998]","(14004.258, 15327.637]","(10.017, 12.012]",34.0,15.0
"(10.77, 13.42]","(18015.91, 19344.793]","(22.055, 24.036]","(23.948, 26.593]","(19349.167, 20668.653]","(27.993, 29.99]","(34.566, 37.208]","(20621.155, 21944.534]","(8.021, 10.017]",20764.0,4201.0
"(18.72, 21.37]","(22002.56, 23331.443]","(22.055, 24.036]","(31.884, 34.529]","(15390.707, 16710.193]","(4e-05, 2.027]","(31.924, 34.566]","(15327.637, 16651.017]","(16.003, 17.998]",13403.0,2599.0
"(34.62, 37.27]","(18015.91, 19344.793]","(16.111, 18.092]","(0.1, 2.785]","(15390.707, 16710.193]","(8.019, 10.017]","(10.788, 13.43]","(21944.534, 23267.913]","(8.021, 10.017]",6208.0,1437.0
"(29.32, 31.97]","(10022.677, 11371.493]","(2.241, 4.223]","(21.303, 23.948]","(24627.113, 25946.6]","(4e-05, 2.027]","(21.356, 23.998]","(19297.775, 20621.155]","(23.984, 25.979]",24006.0,5327.0
"(34.62, 37.27]","(22002.56, 23331.443]","(6.204, 8.185]","(18.657, 21.303]","(19349.167, 20668.653]","(22.001, 23.998]","(23.998, 26.64]","(16651.017, 17974.396]","(0.0101, 2.035]",19354.0,4068.0
"(8.12, 10.77]","(15358.143, 16687.027]","(20.073, 22.055]","(23.948, 26.593]","(20668.653, 21988.14]","(14.011, 16.009]","(18.714, 21.356]","(17974.396, 19297.775]","(10.017, 12.012]",16263.0,2978.0
"(10.77, 13.42]","(27318.093, 28646.977]","(27.999, 29.98]","(8.076, 10.721]","(28585.573, 29905.06]","(25.995, 27.993]","(0.18, 2.862]","(25914.672, 27238.051]","(27.975, 29.97]",0.0,0.0
"(34.62, 37.27]","(11371.493, 12700.377]","(27.999, 29.98]","(21.303, 23.948]","(23307.627, 24627.113]","(22.001, 23.998]","(0.18, 2.862]","(12680.879, 14004.258]","(12.012, 14.007]",14593.0,4206.0
"(29.32, 31.97]","(23331.443, 24660.327]","(18.092, 20.073]","(5.431, 8.076]","(25946.6, 27266.087]","(4e-05, 2.027]","(31.924, 34.566]","(23267.913, 24591.293]","(27.975, 29.97]",25898.0,5840.0
"(13.42, 16.07]","(16687.027, 18015.91]","(22.055, 24.036]","(8.076, 10.721]","(16710.193, 18029.68]","(14.011, 16.009]","(2.862, 5.504]","(28561.431, 29884.81]","(10.017, 12.012]",11376.0,2760.0
"(37.27, 39.92]","(15358.143, 16687.027]","(16.111, 18.092]","(5.431, 8.076]","(24627.113, 25946.6]","(4.025, 6.022]","(31.924, 34.566]","(27238.051, 28561.431]","(2.035, 4.031]",26297.0,5749.0
"(13.42, 16.07]","(14029.26, 15358.143]","(26.017, 27.999]","(34.529, 37.175]","(12751.733, 14071.22]","(8.019, 10.017]","(18.714, 21.356]","(16651.017, 17974.396]","(19.993, 21.989]",9756.0,1749.0
"(8.12, 10.77]","(11371.493, 12700.377]","(6.204, 8.185]","(21.303, 23.948]","(20668.653, 21988.14]","(8.019, 10.017]","(8.146, 10.788]","(24591.293, 25914.672]","(10.017, 12.012]",23785.0,4914.0
"(10.77, 13.42]","(16687.027, 18015.91]","(16.111, 18.092]","(16.012, 18.657]","(14071.22, 15390.707]","(12.014, 14.011]","(23.998, 26.64]","(16651.017, 17974.396]","(14.007, 16.003]",11529.0,2092.0
"(34.62, 37.27]","(24660.327, 25989.21]","(0.23, 2.241]","(29.239, 31.884]","(12751.733, 14071.22]","(10.017, 12.014]","(16.072, 18.714]","(17974.396, 19297.775]","(6.026, 8.021]",8334.0,1460.0
"(8.12, 10.77]","(10022.677, 11371.493]","(8.185, 10.167]","(13.367, 16.012]","(15390.707, 16710.193]","(27.993, 29.99]","(37.208, 39.85]","(19297.775, 20621.155]","(27.975, 29.97]",14247.0,2600.0
"(2.82, 5.47]","(19344.793, 20673.677]","(8.185, 10.167]","(21.303, 23.948]","(24627.113, 25946.6]","(22.001, 23.998]","(16.072, 18.714]","(23267.913, 24591.293]","(8.021, 10.017]",21334.0,4033.0
"(13.42, 16.07]","(28646.977, 29975.86]","(18.092, 20.073]","(34.529, 37.175]","(27266.087, 28585.573]","(4e-05, 2.027]","(13.43, 16.072]","(16651.017, 17974.396]","(23.984, 25.979]",24529.0,5847.0
"(0.13, 2.82]","(24660.327, 25989.21]","(26.017, 27.999]","(31.884, 34.529]","(16710.193, 18029.68]","(4e-05, 2.027]","(18.714, 21.356]","(24591.293, 25914.672]","(27.975, 29.97]",12402.0,2058.0
"(24.02, 26.67]","(11371.493, 12700.377]","(8.185, 10.167]","(26.593, 29.239]","(20668.653, 21988.14]","(16.009, 18.006]","(5.504, 8.146]","(23267.913, 24591.293]","(12.012, 14.007]",18358.0,4143.0
"(10.77, 13.42]","(11371.493, 12700.377]","(18.092, 20.073]","(23.948, 26.593]","(10092.968, 11432.247]","(27.993, 29.99]","(31.924, 34.566]","(11357.499, 12680.879]","(17.998, 19.993]",3172.0,615.0
"(31.97, 34.62]","(20673.677, 22002.56]","(16.111, 18.092]","(18.657, 21.303]","(19349.167, 20668.653]","(16.009, 18.006]","(2.862, 5.504]","(21944.534, 23267.913]","(21.989, 23.984]",13705.0,3606.0
"(29.32, 31.97]","(16687.027, 18015.91]","(14.129, 16.111]","(13.367, 16.012]","(10092.968, 11432.247]","(23.998, 25.995]","(2.862, 5.504]","(20621.155, 21944.534]","(0.0101, 2.035]",4698.0,769.0
"(29.32, 31.97]","(27318.093, 28646.977]","(22.055, 24.036]","(0.1, 2.785]","(27266.087, 28585.573]","(2.027, 4.025]","(26.64, 29.282]","(28561.431, 29884.81]","(21.989, 23.984]",14276.0,3949.0
"(8.12, 10.77]","(25989.21, 27318.093]","(27.999, 29.98]","(23.948, 26.593]","(23307.627, 24627.113]","(6.022, 8.019]","(26.64, 29.282]","(12680.879, 14004.258]","(21.989, 23.984]",16023.0,3228.0
"(24.02, 26.67]","(18015.91, 19344.793]","(18.092, 20.073]","(31.884, 34.529]","(27266.087, 28585.573]","(4e-05, 2.027]","(26.64, 29.282]","(16651.017, 17974.396]","(19.993, 21.989]",23802.0,5669.0
"(10.77, 13.42]","(15358.143, 16687.027]","(10.167, 12.148]","(29.239, 31.884]","(28585.573, 29905.06]","(10.017, 12.014]","(0.18, 2.862]","(10014.269, 11357.499]","(21.989, 23.984]",15019.0,4743.0
"(24.02, 26.67]","(10022.677, 11371.493]","(27.999, 29.98]","(23.948, 26.593]","(23307.627, 24627.113]","(10.017, 12.014]","(5.504, 8.146]","(12680.879, 14004.258]","(16.003, 17.998]",20450.0,4764.0
"(10.77, 13.42]","(10022.677, 11371.493]","(8.185, 10.167]","(0.1, 2.785]","(14071.22, 15390.707]","(6.022, 8.019]","(26.64, 29.282]","(28561.431, 29884.81]","(23.984, 25.979]",7933.0,1536.0
"(13.42, 16.07]","(19344.793, 20673.677]","(26.017, 27.999]","(10.721, 13.367]","(28585.573, 29905.06]","(27.993, 29.99]","(10.788, 13.43]","(17974.396, 19297.775]","(25.979, 27.975]",0.0,0.0
"(37.27, 39.92]","(15358.143, 16687.027]","(6.204, 8.185]","(34.529, 37.175]","(16710.193, 18029.68]","(27.993, 29.99]","(31.924, 34.566]","(16651.017, 17974.396]","(19.993, 21.989]",15915.0,3079.0
"(0.13, 2.82]","(19344.793, 20673.677]","(8.185, 10.167]","(26.593, 29.239]","(24627.113, 25946.6]","(2.027, 4.025]","(34.566, 37.208]","(20621.155, 21944.534]","(21.989, 23.984]",21106.0,4064.0
"(5.47, 8.12]","(22002.56, 23331.443]","(6.204, 8.185]","(18.657, 21.303]","(18029.68, 19349.167]","(25.995, 27.993]","(2.862, 5.504]","(10014.269, 11357.499]","(23.984, 25.979]",10366.0,2848.0
"(21.37, 24.02]","(23331.443, 24660.327]","(22.055, 24.036]","(31.884, 34.529]","(25946.6, 27266.087]","(23.998, 25.995]","(16.072, 18.714]","(11357.499, 12680.879]","(17.998, 19.993]",20226.0,5200.0
"(37.27, 39.92]","(25989.21, 27318.093]","(2.241, 4.223]","(0.1, 2.785]","(27266.087, 28585.573]","(22.001, 23.998]","(31.924, 34.566]","(11357.499, 12680.879]","(25.979, 27.975]",259.0,92.0
"(26.67, 29.32]","(20673.677, 22002.56]","(22.055, 24.036]","(8.076, 10.721]","(25946.6, 27266.087]","(23.998, 25.995]","(2.862, 5.504]","(11357.499, 12680.879]","(2.035, 4.031]",183.0,126.0
"(26.67, 29.32]","(22002.56, 23331.443]","(6.204, 8.185]","(31.884, 34.529]","(23307.627, 24627.113]","(4.025, 6.022]","(29.282, 31.924]","(11357.499, 12680.879]","(2.035, 4.031]",19663.0,4907.0
"(31.97, 34.62]","(22002.56, 23331.443]","(24.036, 26.017]","(2.785, 5.431]","(28585.573, 29905.06]","(6.022, 8.019]","(8.146, 10.788]","(27238.051, 28561.431]","(6.026, 8.021]",4870.0,1966.0
"(26.67, 29.32]","(27318.093, 28646.977]","(8.185, 10.167]","(34.529, 37.175]","(14071.22, 15390.707]","(25.995, 27.993]","(34.566, 37.208]","(27238.051, 28561.431]","(10.017, 12.012]",13460.0,2321.0
"(0.13, 2.82]","(22002.56, 23331.443]","(0.23, 2.241]","(31.884, 34.529]","(14071.22, 15390.707]","(4e-05, 2.027]","(37.208, 39.85]","(20621.155, 21944.534]","(19.993, 21.989]",8702.0,1422.0
"(31.97, 34.62]","(12700.377, 14029.26]","(6.204, 8.185]","(8.076, 10.721]","(23307.627, 24627.113]","(2.027, 4.025]","(10.788, 13.43]","(27238.051, 28561.431]","(27.975, 29.97]",25448.0,5416.0
"(16.07, 18.72]","(12700.377, 14029.26]","(8.185, 10.167]","(29.239, 31.884]","(10092.968, 11432.247]","(20.003, 22.001]","(37.208, 39.85]","(20621.155, 21944.534]","(17.998, 19.993]",4949.0,813.0
"(18.72, 21.37]","(23331.443, 24660.327]","(10.167, 12.148]","(18.657, 21.303]","(28585.573, 29905.06]","(4.025, 6.022]","(31.924, 34.566]","(24591.293, 25914.672]","(21.989, 23.984]",26591.0,6077.0
"(34.62, 37.27]","(23331.443, 24660.327]","(4.223, 6.204]","(26.593, 29.239]","(21988.14, 23307.627]","(4e-05, 2.027]","(10.788, 13.43]","(14004.258, 15327.637]","(10.017, 12.012]",20490.0,4700.0
"(21.37, 24.02]","(12700.377, 14029.26]","(24.036, 26.017]","(2.785, 5.431]","(12751.733, 14071.22]","(2.027, 4.025]","(13.43, 16.072]","(20621.155, 21944.534]","(4.031, 6.026]",8821.0,1497.0
"(8.12, 10.77]","(19344.793, 20673.677]","(6.204, 8.185]","(13.367, 16.012]","(25946.6, 27266.087]","(14.011, 16.009]","(21.356, 23.998]","(12680.879, 14004.258]","(27.975, 29.97]",21492.0,5294.0
"(16.07, 18.72]","(14029.26, 15358.143]","(10.167, 12.148]","(21.303, 23.948]","(27266.087, 28585.573]","(23.998, 25.995]","(5.504, 8.146]","(21944.534, 23267.913]","(17.998, 19.993]",21487.0,5335.0
"(18.72, 21.37]","(14029.26, 15358.143]","(0.23, 2.241]","(10.721, 13.367]","(12751.733, 14071.22]","(22.001, 23.998]","(16.072, 18.714]","(27238.051, 28561.431]","(6.026, 8.021]",1675.0,407.0
"(31.97, 34.62]","(27318.093, 28646.977]","(14.129, 16.111]","(2.785, 5.431]","(14071.22, 15390.707]","(18.006, 20.003]","(0.18, 2.862]","(16651.017, 17974.396]","(4.031, 6.026]",334.0,147.0
"(13.42, 16.07]","(14029.26, 15358.143]","(16.111, 18.092]","(37.175, 39.82]","(28585.573, 29905.06]","(20.003, 22.001]","(13.43, 16.072]","(14004.258, 15327.637]","(6.026, 8.021]",23052.0,5634.0
"(0.13, 2.82]","(15358.143, 16687.027]","(8.185, 10.167]","(29.239, 31.884]","(27266.087, 28585.573]","(25.995, 27.993]","(10.788, 13.43]","(17974.396, 19297.775]","(8.021, 10.017]",21853.0,4377.0
"(31.97, 34.62]","(15358.143, 16687.027]","(26.017, 27.999]","(31.884, 34.529]","(10092.968, 11432.247]","(16.009, 18.006]","(18.714, 21.356]","(23267.913, 24591.293]","(16.003, 17.998]",5871.0,952.0
"(13.42, 16.07]","(10022.677, 11371.493]","(20.073, 22.055]","(37.175, 39.82]","(15390.707, 16710.193]","(23.998, 25.995]","(2.862, 5.504]","(10014.269, 11357.499]","(21.989, 23.984]",8008.0,2036.0
"(18.72, 21.37]","(12700.377, 14029.26]","(8.185, 10.167]","(8.076, 10.721]","(14071.22, 15390.707]","(10.017, 12.014]","(2.862, 5.504]","(14004.258, 15327.637]","(23.984, 25.979]",7307.0,1704.0
"(37.27, 39.92]","(15358.143, 16687.027]","(27.999, 29.98]","(23.948, 26.593]","(19349.167, 20668.653]","(6.022, 8.019]","(10.788, 13.43]","(16651.017, 17974.396]","(0.0101, 2.035]",20814.0,4422.0
"(0.13, 2.82]","(15358.143, 16687.027]","(0.23, 2.241]","(10.721, 13.367]","(12751.733, 14071.22]","(22.001, 23.998]","(5.504, 8.146]","(21944.534, 23267.913]","(27.975, 29.97]",0.0,2.0
"(18.72, 21.37]","(28646.977, 29975.86]","(18.092, 20.073]","(23.948, 26.593]","(16710.193, 18029.68]","(18.006, 20.003]","(16.072, 18.714]","(15327.637, 16651.017]","(21.989, 23.984]",16782.0,3413.0
"(13.42, 16.07]","(10022.677, 11371.493]","(2.241, 4.223]","(18.657, 21.303]","(20668.653, 21988.14]","(23.998, 25.995]","(34.566, 37.208]","(19297.775, 20621.155]","(25.979, 27.975]",21976.0,4594.0
"(10.77, 13.42]","(18015.91, 19344.793]","(22.055, 24.036]","(2.785, 5.431]","(14071.22, 15390.707]","(20.003, 22.001]","(10.788, 13.43]","(16651.017, 17974.396]","(10.017, 12.012]",824.0,203.0
"(16.07, 18.72]","(19344.793, 20673.677]","(27.999, 29.98]","(29.239, 31.884]","(24627.113, 25946.6]","(12.014, 14.011]","(21.356, 23.998]","(24591.293, 25914.672]","(6.026, 8.021]",25681.0,5633.0
"(16.07, 18.72]","(14029.26, 15358.143]","(6.204, 8.185]","(5.431, 8.076]","(16710.193, 18029.68]","(8.019, 10.017]","(5.504, 8.146]","(25914.672, 27238.051]","(6.026, 8.021]",17535.0,3403.0
"(10.77, 13.42]","(18015.91, 19344.793]","(6.204, 8.185]","(29.239, 31.884]","(10092.968, 11432.247]","(14.011, 16.009]","(31.924, 34.566]","(23267.913, 24591.293]","(4.031, 6.026]",6119.0,993.0
"(21.37, 24.02]","(19344.793, 20673.677]","(20.073, 22.055]","(0.1, 2.785]","(27266.087, 28585.573]","(2.027, 4.025]","(21.356, 23.998]","(14004.258, 15327.637]","(0.0101, 2.035]",8601.0,3118.0
"(0.13, 2.82]","(12700.377, 14029.26]","(24.036, 26.017]","(0.1, 2.785]","(23307.627, 24627.113]","(8.019, 10.017]","(31.924, 34.566]","(15327.637, 16651.017]","(16.003, 17.998]",1744.0,280.0
"(26.67, 29.32]","(22002.56, 23331.443]","(20.073, 22.055]","(21.303, 23.948]","(18029.68, 19349.167]","(4.025, 6.022]","(37.208, 39.85]","(19297.775, 20621.155]","(8.021, 10.017]",19639.0,3913.0
"(5.47, 8.12]","(16687.027, 18015.91]","(18.092, 20.073]","(5.431, 8.076]","(24627.113, 25946.6]","(10.017, 12.014]","(2.862, 5.504]","(11357.499, 12680.879]","(14.007, 16.003]",577.0,140.0
"(31.97, 34.62]","(18015.91, 19344.793]","(12.148, 14.129]","(21.303, 23.948]","(27266.087, 28585.573]","(20.003, 22.001]","(29.282, 31.924]","(21944.534, 23267.913]","(10.017, 12.012]",25690.0,5891.0
"(5.47, 8.12]","(12700.377, 14029.26]","(2.241, 4.223]","(8.076, 10.721]","(16710.193, 18029.68]","(6.022, 8.019]","(31.924, 34.566]","(11357.499, 12680.879]","(8.021, 10.017]",14260.0,3049.0
"(21.37, 24.02]","(18015.91, 19344.793]","(10.167, 12.148]","(16.012, 18.657]","(24627.113, 25946.6]","(22.001, 23.998]","(13.43, 16.072]","(14004.258, 15327.637]","(6.026, 8.021]",21658.0,5224.0
"(16.07, 18.72]","(23331.443, 24660.327]","(22.055, 24.036]","(29.239, 31.884]","(16710.193, 18029.68]","(18.006, 20.003]","(37.208, 39.85]","(24591.293, 25914.672]","(19.993, 21.989]",18425.0,3456.0
