binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(16.26, 24.014]","(18069.604, 22544.526]","(7.036, 12.32]","(7.396, 17.672]","(22466.49, 26059.108]","(19.152, 25.25]","(8.736, 16.724]","(13873.478, 18066.412]","(6.5, 11.832]",21658.0,5224.0
"(16.26, 24.014]","(22544.526, 26307.966]","(18.838, 24.714]","(24.99, 32.55]","(14434.652, 19080.122]","(19.152, 25.25]","(33.278, 39.85]","(21919.814, 26000.772]","(18.14, 24.282]",18425.0,3456.0
"(9.756, 16.26]","(18069.604, 22544.526]","(7.036, 12.32]","(7.396, 17.672]","(14434.652, 19080.122]","(11.406, 19.152]","(24.384, 33.278]","(18066.412, 21919.814]","(6.5, 11.832]",12061.0,2158.0
"(16.26, 24.014]","(14386.418, 18069.604]","(0.259, 7.036]","(7.396, 17.672]","(14434.652, 19080.122]","(0.028999999999999998, 4.822]","(16.724, 24.384]","(26000.772, 29884.81]","(0.039, 6.5]",13516.0,2340.0
"(16.26, 24.014]","(14386.418, 18069.604]","(18.838, 24.714]","(0.139, 7.396]","(19080.122, 22466.49]","(4.822, 11.406]","(33.278, 39.85]","(18066.412, 21919.814]","(6.5, 11.832]",21195.0,4492.0
"(9.756, 16.26]","(18069.604, 22544.526]","(12.32, 18.838]","(7.396, 17.672]","(22466.49, 26059.108]","(4.822, 11.406]","(24.384, 33.278]","(13873.478, 18066.412]","(0.039, 6.5]",22760.0,5392.0
"(24.014, 32.782]","(18069.604, 22544.526]","(18.838, 24.714]","(7.396, 17.672]","(22466.49, 26059.108]","(25.25, 29.99]","(24.384, 33.278]","(18066.412, 21919.814]","(24.282, 29.97]",0.0,2.0
"(0.169, 9.756]","(22544.526, 26307.966]","(0.259, 7.036]","(24.99, 32.55]","(26059.108, 29905.06]","(11.406, 19.152]","(8.736, 16.724]","(21919.814, 26000.772]","(24.282, 29.97]",23297.0,5528.0
"(32.782, 39.92]","(22544.526, 26307.966]","(12.32, 18.838]","(7.396, 17.672]","(22466.49, 26059.108]","(0.028999999999999998, 4.822]","(16.724, 24.384]","(26000.772, 29884.81]","(18.14, 24.282]",26266.0,5859.0
"(0.169, 9.756]","(10042.609, 14386.418]","(12.32, 18.838]","(17.672, 24.99]","(14434.652, 19080.122]","(25.25, 29.99]","(8.736, 16.724]","(18066.412, 21919.814]","(6.5, 11.832]",8459.0,1395.0
"(16.26, 24.014]","(10042.609, 14386.418]","(0.259, 7.036]","(17.672, 24.99]","(22466.49, 26059.108]","(11.406, 19.152]","(0.219, 8.736]","(13873.478, 18066.412]","(24.282, 29.97]",14639.0,4205.0
"(9.756, 16.26]","(22544.526, 26307.966]","(12.32, 18.838]","(7.396, 17.672]","(10112.759, 14434.652]","(19.152, 25.25]","(24.384, 33.278]","(13873.478, 18066.412]","(11.832, 18.14]",861.0,205.0
"(0.169, 9.756]","(10042.609, 14386.418]","(7.036, 12.32]","(0.139, 7.396]","(26059.108, 29905.06]","(4.822, 11.406]","(16.724, 24.384]","(21919.814, 26000.772]","(18.14, 24.282]",2123.0,321.0
"(16.26, 24.014]","(10042.609, 14386.418]","(0.259, 7.036]","(7.396, 17.672]","(19080.122, 22466.49]","(19.152, 25.25]","(8.736, 16.724]","(26000.772, 29884.81]","(6.5, 11.832]",23500.0,4790.0
"(0.169, 9.756]","(10042.609, 14386.418]","(18.838, 24.714]","(24.99, 32.55]","(26059.108, 29905.06]","(25.25, 29.99]","(24.384, 33.278]","(10034.119, 13873.478]","(0.039, 6.5]",18359.0,3893.0
"(0.169, 9.756]","(22544.526, 26307.966]","(24.714, 29.98]","(0.139, 7.396]","(19080.122, 22466.49]","(4.822, 11.406]","(24.384, 33.278]","(26000.772, 29884.81]","(6.5, 11.832]",2176.0,322.0
"(0.169, 9.756]","(26307.966, 29975.86]","(18.838, 24.714]","(24.99, 32.55]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(24.384, 33.278]","(21919.814, 26000.772]","(18.14, 24.282]",16356.0,2878.0
"(16.26, 24.014]","(10042.609, 14386.418]","(0.259, 7.036]","(0.139, 7.396]","(19080.122, 22466.49]","(25.25, 29.99]","(16.724, 24.384]","(13873.478, 18066.412]","(11.832, 18.14]",338.0,107.0
"(16.26, 24.014]","(22544.526, 26307.966]","(7.036, 12.32]","(32.55, 39.82]","(10112.759, 14434.652]","(4.822, 11.406]","(16.724, 24.384]","(18066.412, 21919.814]","(24.282, 29.97]",5631.0,934.0
"(24.014, 32.782]","(26307.966, 29975.86]","(7.036, 12.32]","(32.55, 39.82]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(0.219, 8.736]","(13873.478, 18066.412]","(11.832, 18.14]",13216.0,3451.0
"(32.782, 39.92]","(22544.526, 26307.966]","(0.259, 7.036]","(0.139, 7.396]","(26059.108, 29905.06]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(13873.478, 18066.412]","(0.039, 6.5]",17301.0,4583.0
"(0.169, 9.756]","(18069.604, 22544.526]","(7.036, 12.32]","(0.139, 7.396]","(19080.122, 22466.49]","(11.406, 19.152]","(16.724, 24.384]","(18066.412, 21919.814]","(0.039, 6.5]",2050.0,323.0
"(0.169, 9.756]","(10042.609, 14386.418]","(7.036, 12.32]","(7.396, 17.672]","(19080.122, 22466.49]","(25.25, 29.99]","(8.736, 16.724]","(13873.478, 18066.412]","(11.832, 18.14]",9456.0,2562.0
"(32.782, 39.92]","(22544.526, 26307.966]","(18.838, 24.714]","(17.672, 24.99]","(26059.108, 29905.06]","(19.152, 25.25]","(0.219, 8.736]","(26000.772, 29884.81]","(24.282, 29.97]",18251.0,4964.0
"(32.782, 39.92]","(18069.604, 22544.526]","(24.714, 29.98]","(17.672, 24.99]","(19080.122, 22466.49]","(11.406, 19.152]","(8.736, 16.724]","(26000.772, 29884.81]","(24.282, 29.97]",22451.0,4470.0
"(0.169, 9.756]","(26307.966, 29975.86]","(18.838, 24.714]","(17.672, 24.99]","(10112.759, 14434.652]","(25.25, 29.99]","(8.736, 16.724]","(26000.772, 29884.81]","(11.832, 18.14]",2919.0,481.0
"(0.169, 9.756]","(26307.966, 29975.86]","(0.259, 7.036]","(7.396, 17.672]","(14434.652, 19080.122]","(11.406, 19.152]","(16.724, 24.384]","(18066.412, 21919.814]","(24.282, 29.97]",14470.0,2626.0
"(0.169, 9.756]","(10042.609, 14386.418]","(0.259, 7.036]","(32.55, 39.82]","(22466.49, 26059.108]","(19.152, 25.25]","(16.724, 24.384]","(21919.814, 26000.772]","(0.039, 6.5]",20242.0,3784.0
"(24.014, 32.782]","(26307.966, 29975.86]","(24.714, 29.98]","(24.99, 32.55]","(22466.49, 26059.108]","(0.028999999999999998, 4.822]","(24.384, 33.278]","(18066.412, 21919.814]","(24.282, 29.97]",24084.0,5555.0
"(16.26, 24.014]","(18069.604, 22544.526]","(18.838, 24.714]","(0.139, 7.396]","(26059.108, 29905.06]","(0.028999999999999998, 4.822]","(16.724, 24.384]","(13873.478, 18066.412]","(11.832, 18.14]",12481.0,3733.0
"(32.782, 39.92]","(18069.604, 22544.526]","(24.714, 29.98]","(7.396, 17.672]","(19080.122, 22466.49]","(4.822, 11.406]","(33.278, 39.85]","(18066.412, 21919.814]","(6.5, 11.832]",23271.0,5009.0
"(9.756, 16.26]","(14386.418, 18069.604]","(0.259, 7.036]","(24.99, 32.55]","(22466.49, 26059.108]","(11.406, 19.152]","(0.219, 8.736]","(26000.772, 29884.81]","(24.282, 29.97]",19806.0,4966.0
"(32.782, 39.92]","(18069.604, 22544.526]","(0.259, 7.036]","(32.55, 39.82]","(22466.49, 26059.108]","(19.152, 25.25]","(16.724, 24.384]","(10034.119, 13873.478]","(6.5, 11.832]",19308.0,4938.0
"(16.26, 24.014]","(26307.966, 29975.86]","(24.714, 29.98]","(7.396, 17.672]","(22466.49, 26059.108]","(25.25, 29.99]","(16.724, 24.384]","(13873.478, 18066.412]","(18.14, 24.282]",22275.0,5001.0
"(32.782, 39.92]","(22544.526, 26307.966]","(24.714, 29.98]","(32.55, 39.82]","(26059.108, 29905.06]","(25.25, 29.99]","(16.724, 24.384]","(21919.814, 26000.772]","(0.039, 6.5]",25588.0,5831.0
"(32.782, 39.92]","(14386.418, 18069.604]","(18.838, 24.714]","(7.396, 17.672]","(26059.108, 29905.06]","(25.25, 29.99]","(33.278, 39.85]","(13873.478, 18066.412]","(18.14, 24.282]",56.0,28.0
"(32.782, 39.92]","(18069.604, 22544.526]","(18.838, 24.714]","(17.672, 24.99]","(10112.759, 14434.652]","(4.822, 11.406]","(0.219, 8.736]","(26000.772, 29884.81]","(18.14, 24.282]",3302.0,669.0
"(0.169, 9.756]","(14386.418, 18069.604]","(24.714, 29.98]","(7.396, 17.672]","(19080.122, 22466.49]","(19.152, 25.25]","(33.278, 39.85]","(10034.119, 13873.478]","(24.282, 29.97]",292.0,63.0
"(0.169, 9.756]","(22544.526, 26307.966]","(7.036, 12.32]","(7.396, 17.672]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(16.724, 24.384]","(10034.119, 13873.478]","(24.282, 29.97]",11615.0,2329.0
"(24.014, 32.782]","(10042.609, 14386.418]","(24.714, 29.98]","(7.396, 17.672]","(26059.108, 29905.06]","(19.152, 25.25]","(24.384, 33.278]","(10034.119, 13873.478]","(11.832, 18.14]",20345.0,5200.0
"(24.014, 32.782]","(18069.604, 22544.526]","(0.259, 7.036]","(7.396, 17.672]","(22466.49, 26059.108]","(19.152, 25.25]","(0.219, 8.736]","(10034.119, 13873.478]","(18.14, 24.282]",14583.0,4404.0
"(16.26, 24.014]","(18069.604, 22544.526]","(24.714, 29.98]","(7.396, 17.672]","(14434.652, 19080.122]","(25.25, 29.99]","(16.724, 24.384]","(18066.412, 21919.814]","(0.039, 6.5]",857.0,291.0
"(32.782, 39.92]","(10042.609, 14386.418]","(12.32, 18.838]","(32.55, 39.82]","(22466.49, 26059.108]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(10034.119, 13873.478]","(18.14, 24.282]",18076.0,4412.0
"(16.26, 24.014]","(22544.526, 26307.966]","(12.32, 18.838]","(32.55, 39.82]","(26059.108, 29905.06]","(19.152, 25.25]","(24.384, 33.278]","(21919.814, 26000.772]","(6.5, 11.832]",25557.0,5789.0
"(24.014, 32.782]","(10042.609, 14386.418]","(7.036, 12.32]","(24.99, 32.55]","(14434.652, 19080.122]","(0.028999999999999998, 4.822]","(8.736, 16.724]","(18066.412, 21919.814]","(11.832, 18.14]",17902.0,3425.0
"(24.014, 32.782]","(22544.526, 26307.966]","(12.32, 18.838]","(17.672, 24.99]","(22466.49, 26059.108]","(25.25, 29.99]","(24.384, 33.278]","(26000.772, 29884.81]","(0.039, 6.5]",25934.0,5541.0
"(9.756, 16.26]","(10042.609, 14386.418]","(24.714, 29.98]","(32.55, 39.82]","(10112.759, 14434.652]","(11.406, 19.152]","(16.724, 24.384]","(13873.478, 18066.412]","(24.282, 29.97]",4907.0,848.0
"(9.756, 16.26]","(22544.526, 26307.966]","(18.838, 24.714]","(24.99, 32.55]","(10112.759, 14434.652]","(11.406, 19.152]","(16.724, 24.384]","(26000.772, 29884.81]","(18.14, 24.282]",8548.0,1405.0
"(16.26, 24.014]","(22544.526, 26307.966]","(24.714, 29.98]","(7.396, 17.672]","(10112.759, 14434.652]","(4.822, 11.406]","(8.736, 16.724]","(26000.772, 29884.81]","(11.832, 18.14]",6848.0,1107.0
"(32.782, 39.92]","(22544.526, 26307.966]","(18.838, 24.714]","(24.99, 32.55]","(22466.49, 26059.108]","(11.406, 19.152]","(24.384, 33.278]","(26000.772, 29884.81]","(0.039, 6.5]",26263.0,5769.0
"(16.26, 24.014]","(14386.418, 18069.604]","(12.32, 18.838]","(7.396, 17.672]","(10112.759, 14434.652]","(11.406, 19.152]","(8.736, 16.724]","(21919.814, 26000.772]","(24.282, 29.97]",8602.0,1425.0
"(16.26, 24.014]","(22544.526, 26307.966]","(12.32, 18.838]","(24.99, 32.55]","(14434.652, 19080.122]","(0.028999999999999998, 4.822]","(8.736, 16.724]","(13873.478, 18066.412]","(11.832, 18.14]",11657.0,2231.0
"(9.756, 16.26]","(14386.418, 18069.604]","(7.036, 12.32]","(17.672, 24.99]","(22466.49, 26059.108]","(0.028999999999999998, 4.822]","(16.724, 24.384]","(21919.814, 26000.772]","(18.14, 24.282]",25443.0,5710.0
"(9.756, 16.26]","(26307.966, 29975.86]","(0.259, 7.036]","(32.55, 39.82]","(14434.652, 19080.122]","(19.152, 25.25]","(16.724, 24.384]","(21919.814, 26000.772]","(11.832, 18.14]",14728.0,2661.0
"(0.169, 9.756]","(10042.609, 14386.418]","(0.259, 7.036]","(17.672, 24.99]","(26059.108, 29905.06]","(19.152, 25.25]","(16.724, 24.384]","(10034.119, 13873.478]","(0.039, 6.5]",18814.0,5122.0
"(24.014, 32.782]","(26307.966, 29975.86]","(18.838, 24.714]","(32.55, 39.82]","(22466.49, 26059.108]","(11.406, 19.152]","(8.736, 16.724]","(10034.119, 13873.478]","(6.5, 11.832]",18088.0,4805.0
"(24.014, 32.782]","(18069.604, 22544.526]","(24.714, 29.98]","(17.672, 24.99]","(19080.122, 22466.49]","(25.25, 29.99]","(0.219, 8.736]","(26000.772, 29884.81]","(0.039, 6.5]",22624.0,4454.0
"(16.26, 24.014]","(14386.418, 18069.604]","(7.036, 12.32]","(0.139, 7.396]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(16.724, 24.384]","(18066.412, 21919.814]","(24.282, 29.97]",20136.0,4155.0
"(32.782, 39.92]","(26307.966, 29975.86]","(7.036, 12.32]","(32.55, 39.82]","(22466.49, 26059.108]","(19.152, 25.25]","(8.736, 16.724]","(26000.772, 29884.81]","(0.039, 6.5]",26254.0,5777.0
"(32.782, 39.92]","(14386.418, 18069.604]","(12.32, 18.838]","(32.55, 39.82]","(14434.652, 19080.122]","(25.25, 29.99]","(16.724, 24.384]","(18066.412, 21919.814]","(24.282, 29.97]",12608.0,2242.0
"(32.782, 39.92]","(26307.966, 29975.86]","(12.32, 18.838]","(32.55, 39.82]","(19080.122, 22466.49]","(25.25, 29.99]","(33.278, 39.85]","(13873.478, 18066.412]","(18.14, 24.282]",21310.0,4848.0
"(32.782, 39.92]","(14386.418, 18069.604]","(7.036, 12.32]","(7.396, 17.672]","(26059.108, 29905.06]","(11.406, 19.152]","(33.278, 39.85]","(18066.412, 21919.814]","(0.039, 6.5]",20362.0,4348.0
"(9.756, 16.26]","(26307.966, 29975.86]","(18.838, 24.714]","(32.55, 39.82]","(26059.108, 29905.06]","(25.25, 29.99]","(33.278, 39.85]","(10034.119, 13873.478]","(6.5, 11.832]",18824.0,5144.0
"(9.756, 16.26]","(22544.526, 26307.966]","(18.838, 24.714]","(32.55, 39.82]","(22466.49, 26059.108]","(19.152, 25.25]","(8.736, 16.724]","(10034.119, 13873.478]","(6.5, 11.832]",15013.0,3350.0
"(32.782, 39.92]","(18069.604, 22544.526]","(24.714, 29.98]","(32.55, 39.82]","(26059.108, 29905.06]","(0.028999999999999998, 4.822]","(8.736, 16.724]","(18066.412, 21919.814]","(18.14, 24.282]",25137.0,5778.0
"(9.756, 16.26]","(22544.526, 26307.966]","(0.259, 7.036]","(24.99, 32.55]","(14434.652, 19080.122]","(11.406, 19.152]","(16.724, 24.384]","(13873.478, 18066.412]","(18.14, 24.282]",13517.0,2528.0
"(16.26, 24.014]","(18069.604, 22544.526]","(12.32, 18.838]","(32.55, 39.82]","(26059.108, 29905.06]","(11.406, 19.152]","(33.278, 39.85]","(10034.119, 13873.478]","(0.039, 6.5]",18945.0,5045.0
"(16.26, 24.014]","(18069.604, 22544.526]","(0.259, 7.036]","(32.55, 39.82]","(14434.652, 19080.122]","(0.028999999999999998, 4.822]","(24.384, 33.278]","(21919.814, 26000.772]","(24.282, 29.97]",12658.0,2230.0
"(0.169, 9.756]","(14386.418, 18069.604]","(18.838, 24.714]","(17.672, 24.99]","(10112.759, 14434.652]","(4.822, 11.406]","(8.736, 16.724]","(26000.772, 29884.81]","(11.832, 18.14]",2727.0,437.0
"(16.26, 24.014]","(26307.966, 29975.86]","(24.714, 29.98]","(0.139, 7.396]","(14434.652, 19080.122]","(11.406, 19.152]","(0.219, 8.736]","(10034.119, 13873.478]","(24.282, 29.97]",1443.0,722.0
"(24.014, 32.782]","(26307.966, 29975.86]","(18.838, 24.714]","(24.99, 32.55]","(26059.108, 29905.06]","(19.152, 25.25]","(24.384, 33.278]","(26000.772, 29884.81]","(18.14, 24.282]",26699.0,6090.0
"(0.169, 9.756]","(26307.966, 29975.86]","(12.32, 18.838]","(17.672, 24.99]","(14434.652, 19080.122]","(11.406, 19.152]","(8.736, 16.724]","(26000.772, 29884.81]","(11.832, 18.14]",14556.0,2449.0
"(0.169, 9.756]","(18069.604, 22544.526]","(7.036, 12.32]","(17.672, 24.99]","(19080.122, 22466.49]","(11.406, 19.152]","(8.736, 16.724]","(18066.412, 21919.814]","(24.282, 29.97]",15911.0,3027.0
"(9.756, 16.26]","(22544.526, 26307.966]","(24.714, 29.98]","(17.672, 24.99]","(19080.122, 22466.49]","(25.25, 29.99]","(0.219, 8.736]","(10034.119, 13873.478]","(18.14, 24.282]",14522.0,3366.0
"(0.169, 9.756]","(26307.966, 29975.86]","(24.714, 29.98]","(17.672, 24.99]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(21919.814, 26000.772]","(0.039, 6.5]",17696.0,3159.0
"(24.014, 32.782]","(18069.604, 22544.526]","(7.036, 12.32]","(24.99, 32.55]","(10112.759, 14434.652]","(0.028999999999999998, 4.822]","(24.384, 33.278]","(10034.119, 13873.478]","(6.5, 11.832]",4347.0,886.0
"(24.014, 32.782]","(26307.966, 29975.86]","(12.32, 18.838]","(0.139, 7.396]","(22466.49, 26059.108]","(4.822, 11.406]","(24.384, 33.278]","(21919.814, 26000.772]","(24.282, 29.97]",24183.0,5252.0
"(9.756, 16.26]","(18069.604, 22544.526]","(7.036, 12.32]","(7.396, 17.672]","(26059.108, 29905.06]","(11.406, 19.152]","(16.724, 24.384]","(26000.772, 29884.81]","(0.039, 6.5]",27015.0,6069.0
"(9.756, 16.26]","(18069.604, 22544.526]","(0.259, 7.036]","(17.672, 24.99]","(10112.759, 14434.652]","(19.152, 25.25]","(24.384, 33.278]","(10034.119, 13873.478]","(18.14, 24.282]",3021.0,611.0
"(24.014, 32.782]","(10042.609, 14386.418]","(18.838, 24.714]","(0.139, 7.396]","(26059.108, 29905.06]","(19.152, 25.25]","(24.384, 33.278]","(18066.412, 21919.814]","(24.282, 29.97]",482.0,130.0
"(9.756, 16.26]","(10042.609, 14386.418]","(7.036, 12.32]","(24.99, 32.55]","(14434.652, 19080.122]","(11.406, 19.152]","(16.724, 24.384]","(13873.478, 18066.412]","(18.14, 24.282]",18654.0,3839.0
"(9.756, 16.26]","(26307.966, 29975.86]","(24.714, 29.98]","(32.55, 39.82]","(22466.49, 26059.108]","(25.25, 29.99]","(33.278, 39.85]","(13873.478, 18066.412]","(24.282, 29.97]",17968.0,3632.0
"(24.014, 32.782]","(10042.609, 14386.418]","(12.32, 18.838]","(17.672, 24.99]","(10112.759, 14434.652]","(4.822, 11.406]","(0.219, 8.736]","(21919.814, 26000.772]","(11.832, 18.14]",2781.0,538.0
"(24.014, 32.782]","(10042.609, 14386.418]","(0.259, 7.036]","(32.55, 39.82]","(19080.122, 22466.49]","(19.152, 25.25]","(0.219, 8.736]","(21919.814, 26000.772]","(24.282, 29.97]",12834.0,3235.0
"(16.26, 24.014]","(22544.526, 26307.966]","(24.714, 29.98]","(32.55, 39.82]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(13873.478, 18066.412]","(18.14, 24.282]",19936.0,4567.0
"(32.782, 39.92]","(22544.526, 26307.966]","(0.259, 7.036]","(24.99, 32.55]","(26059.108, 29905.06]","(25.25, 29.99]","(8.736, 16.724]","(10034.119, 13873.478]","(6.5, 11.832]",20350.0,5402.0
"(16.26, 24.014]","(10042.609, 14386.418]","(12.32, 18.838]","(17.672, 24.99]","(22466.49, 26059.108]","(0.028999999999999998, 4.822]","(8.736, 16.724]","(21919.814, 26000.772]","(24.282, 29.97]",20881.0,4997.0
"(32.782, 39.92]","(14386.418, 18069.604]","(18.838, 24.714]","(0.139, 7.396]","(14434.652, 19080.122]","(25.25, 29.99]","(0.219, 8.736]","(18066.412, 21919.814]","(11.832, 18.14]",121.0,84.0
"(16.26, 24.014]","(18069.604, 22544.526]","(7.036, 12.32]","(32.55, 39.82]","(26059.108, 29905.06]","(0.028999999999999998, 4.822]","(0.219, 8.736]","(21919.814, 26000.772]","(11.832, 18.14]",17485.0,5029.0
"(32.782, 39.92]","(18069.604, 22544.526]","(24.714, 29.98]","(17.672, 24.99]","(10112.759, 14434.652]","(0.028999999999999998, 4.822]","(0.219, 8.736]","(21919.814, 26000.772]","(6.5, 11.832]",3591.0,631.0
"(24.014, 32.782]","(14386.418, 18069.604]","(12.32, 18.838]","(0.139, 7.396]","(22466.49, 26059.108]","(25.25, 29.99]","(16.724, 24.384]","(13873.478, 18066.412]","(11.832, 18.14]",240.0,76.0
"(0.169, 9.756]","(22544.526, 26307.966]","(24.714, 29.98]","(24.99, 32.55]","(22466.49, 26059.108]","(19.152, 25.25]","(0.219, 8.736]","(10034.119, 13873.478]","(0.039, 6.5]",16857.0,3469.0
"(32.782, 39.92]","(26307.966, 29975.86]","(7.036, 12.32]","(17.672, 24.99]","(10112.759, 14434.652]","(4.822, 11.406]","(16.724, 24.384]","(18066.412, 21919.814]","(0.039, 6.5]",5516.0,938.0
"(9.756, 16.26]","(26307.966, 29975.86]","(7.036, 12.32]","(24.99, 32.55]","(10112.759, 14434.652]","(11.406, 19.152]","(24.384, 33.278]","(18066.412, 21919.814]","(11.832, 18.14]",10164.0,1760.0
"(24.014, 32.782]","(26307.966, 29975.86]","(24.714, 29.98]","(17.672, 24.99]","(14434.652, 19080.122]","(4.822, 11.406]","(16.724, 24.384]","(26000.772, 29884.81]","(18.14, 24.282]",19672.0,3733.0
"(32.782, 39.92]","(10042.609, 14386.418]","(0.259, 7.036]","(7.396, 17.672]","(10112.759, 14434.652]","(0.028999999999999998, 4.822]","(8.736, 16.724]","(26000.772, 29884.81]","(0.039, 6.5]",8086.0,1314.0
"(24.014, 32.782]","(14386.418, 18069.604]","(7.036, 12.32]","(17.672, 24.99]","(10112.759, 14434.652]","(0.028999999999999998, 4.822]","(0.219, 8.736]","(18066.412, 21919.814]","(6.5, 11.832]",7183.0,1484.0
"(32.782, 39.92]","(14386.418, 18069.604]","(12.32, 18.838]","(0.139, 7.396]","(10112.759, 14434.652]","(19.152, 25.25]","(33.278, 39.85]","(21919.814, 26000.772]","(18.14, 24.282]",467.0,93.0
"(32.782, 39.92]","(14386.418, 18069.604]","(24.714, 29.98]","(0.139, 7.396]","(26059.108, 29905.06]","(25.25, 29.99]","(16.724, 24.384]","(18066.412, 21919.814]","(6.5, 11.832]",15.0,9.0
"(9.756, 16.26]","(10042.609, 14386.418]","(24.714, 29.98]","(0.139, 7.396]","(19080.122, 22466.49]","(25.25, 29.99]","(24.384, 33.278]","(21919.814, 26000.772]","(0.039, 6.5]",0.0,0.0
"(0.169, 9.756]","(14386.418, 18069.604]","(12.32, 18.838]","(7.396, 17.672]","(22466.49, 26059.108]","(25.25, 29.99]","(33.278, 39.85]","(10034.119, 13873.478]","(11.832, 18.14]",0.0,0.0
"(32.782, 39.92]","(10042.609, 14386.418]","(18.838, 24.714]","(17.672, 24.99]","(26059.108, 29905.06]","(19.152, 25.25]","(24.384, 33.278]","(13873.478, 18066.412]","(0.039, 6.5]",22382.0,5260.0
"(16.26, 24.014]","(10042.609, 14386.418]","(24.714, 29.98]","(32.55, 39.82]","(14434.652, 19080.122]","(19.152, 25.25]","(0.219, 8.736]","(26000.772, 29884.81]","(18.14, 24.282]",7277.0,1610.0
"(24.014, 32.782]","(22544.526, 26307.966]","(0.259, 7.036]","(32.55, 39.82]","(26059.108, 29905.06]","(0.028999999999999998, 4.822]","(8.736, 16.724]","(21919.814, 26000.772]","(0.039, 6.5]",25877.0,6050.0
"(9.756, 16.26]","(26307.966, 29975.86]","(24.714, 29.98]","(32.55, 39.82]","(22466.49, 26059.108]","(11.406, 19.152]","(24.384, 33.278]","(26000.772, 29884.81]","(6.5, 11.832]",20210.0,3659.0
"(24.014, 32.782]","(14386.418, 18069.604]","(24.714, 29.98]","(24.99, 32.55]","(22466.49, 26059.108]","(0.028999999999999998, 4.822]","(16.724, 24.384]","(10034.119, 13873.478]","(6.5, 11.832]",18059.0,4608.0
"(32.782, 39.92]","(10042.609, 14386.418]","(12.32, 18.838]","(17.672, 24.99]","(26059.108, 29905.06]","(25.25, 29.99]","(8.736, 16.724]","(21919.814, 26000.772]","(11.832, 18.14]",26072.0,5863.0
"(0.169, 9.756]","(22544.526, 26307.966]","(0.259, 7.036]","(17.672, 24.99]","(19080.122, 22466.49]","(19.152, 25.25]","(24.384, 33.278]","(26000.772, 29884.81]","(0.039, 6.5]",15624.0,2668.0
"(24.014, 32.782]","(26307.966, 29975.86]","(18.838, 24.714]","(17.672, 24.99]","(10112.759, 14434.652]","(4.822, 11.406]","(24.384, 33.278]","(26000.772, 29884.81]","(18.14, 24.282]",8850.0,1440.0
"(9.756, 16.26]","(22544.526, 26307.966]","(7.036, 12.32]","(24.99, 32.55]","(14434.652, 19080.122]","(19.152, 25.25]","(16.724, 24.384]","(13873.478, 18066.412]","(24.282, 29.97]",11644.0,2178.0
"(9.756, 16.26]","(22544.526, 26307.966]","(12.32, 18.838]","(0.139, 7.396]","(22466.49, 26059.108]","(11.406, 19.152]","(24.384, 33.278]","(18066.412, 21919.814]","(24.282, 29.97]",5149.0,1252.0
"(32.782, 39.92]","(22544.526, 26307.966]","(7.036, 12.32]","(0.139, 7.396]","(19080.122, 22466.49]","(11.406, 19.152]","(33.278, 39.85]","(21919.814, 26000.772]","(11.832, 18.14]",4875.0,1072.0
"(0.169, 9.756]","(22544.526, 26307.966]","(0.259, 7.036]","(17.672, 24.99]","(22466.49, 26059.108]","(19.152, 25.25]","(0.219, 8.736]","(13873.478, 18066.412]","(11.832, 18.14]",12649.0,3138.0
"(16.26, 24.014]","(10042.609, 14386.418]","(18.838, 24.714]","(7.396, 17.672]","(19080.122, 22466.49]","(25.25, 29.99]","(8.736, 16.724]","(26000.772, 29884.81]","(0.039, 6.5]",711.0,163.0
"(32.782, 39.92]","(22544.526, 26307.966]","(18.838, 24.714]","(7.396, 17.672]","(10112.759, 14434.652]","(4.822, 11.406]","(24.384, 33.278]","(13873.478, 18066.412]","(0.039, 6.5]",6023.0,1051.0
"(24.014, 32.782]","(26307.966, 29975.86]","(24.714, 29.98]","(32.55, 39.82]","(14434.652, 19080.122]","(11.406, 19.152]","(33.278, 39.85]","(10034.119, 13873.478]","(11.832, 18.14]",13449.0,3052.0
"(24.014, 32.782]","(18069.604, 22544.526]","(24.714, 29.98]","(24.99, 32.55]","(10112.759, 14434.652]","(0.028999999999999998, 4.822]","(16.724, 24.384]","(26000.772, 29884.81]","(0.039, 6.5]",11729.0,1995.0
"(0.169, 9.756]","(26307.966, 29975.86]","(12.32, 18.838]","(7.396, 17.672]","(10112.759, 14434.652]","(25.25, 29.99]","(0.219, 8.736]","(10034.119, 13873.478]","(24.282, 29.97]",183.0,58.0
"(24.014, 32.782]","(10042.609, 14386.418]","(18.838, 24.714]","(0.139, 7.396]","(22466.49, 26059.108]","(4.822, 11.406]","(24.384, 33.278]","(10034.119, 13873.478]","(11.832, 18.14]",3588.0,1177.0
