binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(13.292, 16.26]","(20333.54, 22544.526]","(18.838, 22.113]","(3.724, 7.396]","(16253.196, 19080.122]","(2.081, 4.822]","(36.24, 39.85]","(18066.412, 19989.86]","(27.209, 29.97]",19510.0,3934.0
"(24.014, 28.596]","(16071.688, 18069.604]","(22.113, 24.714]","(3.724, 7.396]","(16253.196, 19080.122]","(15.135, 19.152]","(33.278, 36.24]","(18066.412, 19989.86]","(0.039, 2.898]",2969.0,649.0
"(4.058, 9.756]","(26307.966, 28245.716]","(24.714, 27.351]","(36.393, 39.82]","(20981.91, 22466.49]","(25.25, 27.817]","(29.128, 33.278]","(10034.119, 11185.643]","(9.597, 11.832]",12673.0,2706.0
"(36.458, 39.92]","(28245.716, 29975.86]","(24.714, 27.351]","(21.69, 24.99]","(10112.759, 11772.474]","(4.822, 9.34]","(16.724, 19.94]","(10034.119, 11185.643]","(15.67, 18.14]",2510.0,503.0
"(28.596, 32.782]","(23975.204, 26307.966]","(24.714, 27.351]","(29.325, 32.55]","(14434.652, 16253.196]","(25.25, 27.817]","(33.278, 36.24]","(18066.412, 19989.86]","(2.898, 6.5]",15404.0,2884.0
"(9.756, 13.292]","(26307.966, 28245.716]","(18.838, 22.113]","(17.672, 21.69]","(20981.91, 22466.49]","(11.406, 15.135]","(0.219, 4.359]","(15851.919, 18066.412]","(20.842, 24.282]",9382.0,2178.0
"(28.596, 32.782]","(11974.945, 14386.418]","(27.351, 29.98]","(29.325, 32.55]","(20981.91, 22466.49]","(2.081, 4.822]","(0.219, 4.359]","(11185.643, 13873.478]","(9.597, 11.832]",14283.0,3825.0
"(36.458, 39.92]","(28245.716, 29975.86]","(2.819, 7.036]","(7.396, 11.317]","(11772.474, 14434.652]","(15.135, 19.152]","(19.94, 24.384]","(15851.919, 18066.412]","(18.14, 20.842]",9993.0,1803.0
"(9.756, 13.292]","(18069.604, 20333.54]","(12.32, 15.535]","(21.69, 24.99]","(10112.759, 11772.474]","(15.135, 19.152]","(24.384, 29.128]","(11185.643, 13873.478]","(15.67, 18.14]",3976.0,790.0
"(16.26, 20.44]","(18069.604, 20333.54]","(18.838, 22.113]","(21.69, 24.99]","(20981.91, 22466.49]","(4.822, 9.34]","(16.724, 19.94]","(21919.814, 23524.053]","(11.832, 15.67]",23788.0,5044.0
"(20.44, 24.014]","(28245.716, 29975.86]","(7.036, 9.531]","(3.724, 7.396]","(14434.652, 16253.196]","(4.822, 9.34]","(4.359, 8.736]","(26000.772, 27436.739]","(0.039, 2.898]",13941.0,2425.0
"(4.058, 9.756]","(28245.716, 29975.86]","(0.259, 2.819]","(32.55, 36.393]","(16253.196, 19080.122]","(25.25, 27.817]","(0.219, 4.359]","(18066.412, 19989.86]","(11.832, 15.67]",12910.0,3237.0
"(9.756, 13.292]","(11974.945, 14386.418]","(22.113, 24.714]","(3.724, 7.396]","(22466.49, 24705.013]","(9.34, 11.406]","(24.384, 29.128]","(11185.643, 13873.478]","(15.67, 18.14]",9717.0,2537.0
"(32.782, 36.458]","(28245.716, 29975.86]","(15.535, 18.838]","(17.672, 21.69]","(14434.652, 16253.196]","(0.028999999999999998, 2.081]","(8.736, 12.936]","(15851.919, 18066.412]","(15.67, 18.14]",13472.0,2551.0
"(16.26, 20.44]","(26307.966, 28245.716]","(2.819, 7.036]","(11.317, 17.672]","(26059.108, 28027.804]","(4.822, 9.34]","(33.278, 36.24]","(19989.86, 21919.814]","(11.832, 15.67]",25507.0,5865.0
"(28.596, 32.782]","(18069.604, 20333.54]","(15.535, 18.838]","(7.396, 11.317]","(26059.108, 28027.804]","(25.25, 27.817]","(36.24, 39.85]","(15851.919, 18066.412]","(18.14, 20.842]",343.0,102.0
"(4.058, 9.756]","(28245.716, 29975.86]","(12.32, 15.535]","(29.325, 32.55]","(19080.122, 20981.91]","(4.822, 9.34]","(36.24, 39.85]","(19989.86, 21919.814]","(27.209, 29.97]",16179.0,2873.0
"(4.058, 9.756]","(26307.966, 28245.716]","(15.535, 18.838]","(29.325, 32.55]","(24705.013, 26059.108]","(11.406, 15.135]","(12.936, 16.724]","(13873.478, 15851.919]","(24.282, 27.209]",19380.0,3916.0
"(4.058, 9.756]","(14386.418, 16071.688]","(7.036, 9.531]","(24.99, 29.325]","(26059.108, 28027.804]","(15.135, 19.152]","(29.128, 33.278]","(23524.053, 26000.772]","(11.832, 15.67]",26079.0,5802.0
"(24.014, 28.596]","(20333.54, 22544.526]","(0.259, 2.819]","(29.325, 32.55]","(14434.652, 16253.196]","(19.152, 22.843]","(0.219, 4.359]","(11185.643, 13873.478]","(0.039, 2.898]",10348.0,2009.0
"(16.26, 20.44]","(28245.716, 29975.86]","(9.531, 12.32]","(29.325, 32.55]","(14434.652, 16253.196]","(9.34, 11.406]","(19.94, 24.384]","(15851.919, 18066.412]","(11.832, 15.67]",14642.0,2772.0
"(4.058, 9.756]","(16071.688, 18069.604]","(27.351, 29.98]","(17.672, 21.69]","(11772.474, 14434.652]","(25.25, 27.817]","(19.94, 24.384]","(19989.86, 21919.814]","(11.832, 15.67]",5912.0,950.0
"(0.169, 4.058]","(26307.966, 28245.716]","(24.714, 27.351]","(36.393, 39.82]","(20981.91, 22466.49]","(27.817, 29.99]","(19.94, 24.384]","(19989.86, 21919.814]","(27.209, 29.97]",19062.0,3522.0
"(9.756, 13.292]","(18069.604, 20333.54]","(12.32, 15.535]","(36.393, 39.82]","(16253.196, 19080.122]","(9.34, 11.406]","(24.384, 29.128]","(13873.478, 15851.919]","(27.209, 29.97]",18210.0,3832.0
"(36.458, 39.92]","(26307.966, 28245.716]","(15.535, 18.838]","(29.325, 32.55]","(16253.196, 19080.122]","(4.822, 9.34]","(12.936, 16.724]","(18066.412, 19989.86]","(24.282, 27.209]",17430.0,3408.0
"(36.458, 39.92]","(23975.204, 26307.966]","(7.036, 9.531]","(11.317, 17.672]","(16253.196, 19080.122]","(2.081, 4.822]","(33.278, 36.24]","(15851.919, 18066.412]","(24.282, 27.209]",15475.0,3071.0
"(32.782, 36.458]","(16071.688, 18069.604]","(7.036, 9.531]","(11.317, 17.672]","(22466.49, 24705.013]","(2.081, 4.822]","(16.724, 19.94]","(15851.919, 18066.412]","(6.5, 9.597]",22937.0,5154.0
"(0.169, 4.058]","(22544.526, 23975.204]","(27.351, 29.98]","(36.393, 39.82]","(26059.108, 28027.804]","(2.081, 4.822]","(33.278, 36.24]","(19989.86, 21919.814]","(27.209, 29.97]",22146.0,4355.0
"(0.169, 4.058]","(18069.604, 20333.54]","(0.259, 2.819]","(17.672, 21.69]","(28027.804, 29905.06]","(27.817, 29.99]","(36.24, 39.85]","(27436.739, 29884.81]","(2.898, 6.5]",23272.0,4422.0
"(4.058, 9.756]","(16071.688, 18069.604]","(0.259, 2.819]","(32.55, 36.393]","(26059.108, 28027.804]","(15.135, 19.152]","(29.128, 33.278]","(11185.643, 13873.478]","(24.282, 27.209]",20107.0,5113.0
"(0.169, 4.058]","(14386.418, 16071.688]","(18.838, 22.113]","(36.393, 39.82]","(24705.013, 26059.108]","(27.817, 29.99]","(24.384, 29.128]","(21919.814, 23524.053]","(11.832, 15.67]",21545.0,4108.0
"(9.756, 13.292]","(26307.966, 28245.716]","(0.259, 2.819]","(11.317, 17.672]","(10112.759, 11772.474]","(2.081, 4.822]","(4.359, 8.736]","(19989.86, 21919.814]","(11.832, 15.67]",2954.0,567.0
"(16.26, 20.44]","(26307.966, 28245.716]","(9.531, 12.32]","(3.724, 7.396]","(20981.91, 22466.49]","(11.406, 15.135]","(36.24, 39.85]","(11185.643, 13873.478]","(9.597, 11.832]",4045.0,1270.0
"(16.26, 20.44]","(16071.688, 18069.604]","(12.32, 15.535]","(0.139, 3.724]","(24705.013, 26059.108]","(9.34, 11.406]","(0.219, 4.359]","(26000.772, 27436.739]","(9.597, 11.832]",2085.0,1239.0
"(9.756, 13.292]","(22544.526, 23975.204]","(15.535, 18.838]","(11.317, 17.672]","(19080.122, 20981.91]","(4.822, 9.34]","(12.936, 16.724]","(26000.772, 27436.739]","(20.842, 24.282]",21670.0,4279.0
"(28.596, 32.782]","(22544.526, 23975.204]","(0.259, 2.819]","(36.393, 39.82]","(22466.49, 24705.013]","(11.406, 15.135]","(4.359, 8.736]","(10034.119, 11185.643]","(9.597, 11.832]",17912.0,4633.0
"(24.014, 28.596]","(10042.609, 11974.945]","(12.32, 15.535]","(21.69, 24.99]","(20981.91, 22466.49]","(22.843, 25.25]","(33.278, 36.24]","(13873.478, 15851.919]","(11.832, 15.67]",19891.0,4363.0
"(28.596, 32.782]","(20333.54, 22544.526]","(12.32, 15.535]","(32.55, 36.393]","(24705.013, 26059.108]","(15.135, 19.152]","(0.219, 4.359]","(13873.478, 15851.919]","(18.14, 20.842]",15775.0,4627.0
"(20.44, 24.014]","(10042.609, 11974.945]","(24.714, 27.351]","(0.139, 3.724]","(19080.122, 20981.91]","(19.152, 22.843]","(0.219, 4.359]","(19989.86, 21919.814]","(18.14, 20.842]",173.0,100.0
"(24.014, 28.596]","(23975.204, 26307.966]","(0.259, 2.819]","(29.325, 32.55]","(11772.474, 14434.652]","(22.843, 25.25]","(29.128, 33.278]","(23524.053, 26000.772]","(6.5, 9.597]",11386.0,1950.0
"(0.169, 4.058]","(23975.204, 26307.966]","(9.531, 12.32]","(32.55, 36.393]","(16253.196, 19080.122]","(15.135, 19.152]","(12.936, 16.724]","(26000.772, 27436.739]","(15.67, 18.14]",13647.0,2276.0
"(24.014, 28.596]","(26307.966, 28245.716]","(22.113, 24.714]","(7.396, 11.317]","(10112.759, 11772.474]","(27.817, 29.99]","(36.24, 39.85]","(21919.814, 23524.053]","(6.5, 9.597]",159.0,40.0
"(4.058, 9.756]","(26307.966, 28245.716]","(24.714, 27.351]","(0.139, 3.724]","(10112.759, 11772.474]","(11.406, 15.135]","(36.24, 39.85]","(18066.412, 19989.86]","(18.14, 20.842]",119.0,20.0
"(20.44, 24.014]","(20333.54, 22544.526]","(12.32, 15.535]","(29.325, 32.55]","(19080.122, 20981.91]","(2.081, 4.822]","(29.128, 33.278]","(11185.643, 13873.478]","(27.209, 29.97]",17148.0,3944.0
"(28.596, 32.782]","(16071.688, 18069.604]","(24.714, 27.351]","(3.724, 7.396]","(16253.196, 19080.122]","(15.135, 19.152]","(36.24, 39.85]","(27436.739, 29884.81]","(27.209, 29.97]",4420.0,906.0
"(36.458, 39.92]","(26307.966, 28245.716]","(24.714, 27.351]","(17.672, 21.69]","(24705.013, 26059.108]","(0.028999999999999998, 2.081]","(36.24, 39.85]","(26000.772, 27436.739]","(6.5, 9.597]",26240.0,5855.0
"(9.756, 13.292]","(14386.418, 16071.688]","(2.819, 7.036]","(32.55, 36.393]","(16253.196, 19080.122]","(2.081, 4.822]","(33.278, 36.24]","(18066.412, 19989.86]","(9.597, 11.832]",17013.0,3322.0
"(20.44, 24.014]","(10042.609, 11974.945]","(27.351, 29.98]","(3.724, 7.396]","(10112.759, 11772.474]","(19.152, 22.843]","(4.359, 8.736]","(23524.053, 26000.772]","(0.039, 2.898]",328.0,68.0
"(36.458, 39.92]","(28245.716, 29975.86]","(2.819, 7.036]","(32.55, 36.393]","(20981.91, 22466.49]","(0.028999999999999998, 2.081]","(24.384, 29.128]","(23524.053, 26000.772]","(18.14, 20.842]",23892.0,5008.0
"(4.058, 9.756]","(11974.945, 14386.418]","(24.714, 27.351]","(0.139, 3.724]","(11772.474, 14434.652]","(25.25, 27.817]","(24.384, 29.128]","(19989.86, 21919.814]","(6.5, 9.597]",48.0,9.0
"(36.458, 39.92]","(14386.418, 16071.688]","(15.535, 18.838]","(3.724, 7.396]","(22466.49, 24705.013]","(9.34, 11.406]","(33.278, 36.24]","(21919.814, 23524.053]","(0.039, 2.898]",7182.0,1888.0
"(16.26, 20.44]","(22544.526, 23975.204]","(15.535, 18.838]","(32.55, 36.393]","(19080.122, 20981.91]","(11.406, 15.135]","(36.24, 39.85]","(18066.412, 19989.86]","(27.209, 29.97]",20879.0,4395.0
"(28.596, 32.782]","(28245.716, 29975.86]","(9.531, 12.32]","(32.55, 36.393]","(20981.91, 22466.49]","(4.822, 9.34]","(8.736, 12.936]","(10034.119, 11185.643]","(0.039, 2.898]",17838.0,4427.0
"(13.292, 16.26]","(14386.418, 16071.688]","(9.531, 12.32]","(17.672, 21.69]","(19080.122, 20981.91]","(19.152, 22.843]","(29.128, 33.278]","(23524.053, 26000.772]","(2.898, 6.5]",21256.0,4168.0
"(16.26, 20.44]","(23975.204, 26307.966]","(15.535, 18.838]","(0.139, 3.724]","(19080.122, 20981.91]","(19.152, 22.843]","(0.219, 4.359]","(10034.119, 11185.643]","(18.14, 20.842]",220.0,127.0
"(4.058, 9.756]","(16071.688, 18069.604]","(24.714, 27.351]","(0.139, 3.724]","(22466.49, 24705.013]","(15.135, 19.152]","(0.219, 4.359]","(27436.739, 29884.81]","(0.039, 2.898]",274.0,48.0
"(16.26, 20.44]","(20333.54, 22544.526]","(15.535, 18.838]","(32.55, 36.393]","(10112.759, 11772.474]","(0.028999999999999998, 2.081]","(33.278, 36.24]","(10034.119, 11185.643]","(15.67, 18.14]",3188.0,644.0
"(20.44, 24.014]","(11974.945, 14386.418]","(7.036, 9.531]","(7.396, 11.317]","(19080.122, 20981.91]","(0.028999999999999998, 2.081]","(12.936, 16.724]","(10034.119, 11185.643]","(0.039, 2.898]",15842.0,3739.0
"(24.014, 28.596]","(16071.688, 18069.604]","(12.32, 15.535]","(0.139, 3.724]","(16253.196, 19080.122]","(9.34, 11.406]","(36.24, 39.85]","(13873.478, 15851.919]","(18.14, 20.842]",5127.0,1354.0
"(24.014, 28.596]","(26307.966, 28245.716]","(18.838, 22.113]","(0.139, 3.724]","(19080.122, 20981.91]","(25.25, 27.817]","(12.936, 16.724]","(11185.643, 13873.478]","(15.67, 18.14]",163.0,66.0
"(28.596, 32.782]","(14386.418, 16071.688]","(12.32, 15.535]","(0.139, 3.724]","(20981.91, 22466.49]","(11.406, 15.135]","(33.278, 36.24]","(18066.412, 19989.86]","(9.597, 11.832]",5915.0,1472.0
"(36.458, 39.92]","(11974.945, 14386.418]","(27.351, 29.98]","(21.69, 24.99]","(11772.474, 14434.652]","(2.081, 4.822]","(0.219, 4.359]","(23524.053, 26000.772]","(6.5, 9.597]",5527.0,1032.0
